kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
2way	0	0.0	0.872			AT3G21890	0.827	0.108	0.042	-0.066	0.00182
2way	0	0.0	0.872			AT2G38470	0.773	0.148	0.081	-0.067	0.00727
2way	0	0.0	0.872			AT5G26170	0.324	0.165	0.097	-0.067	0.011
2way	0	0.0	0.872			AT4G14410	-0.232	0.0	0.011	0.011	0.013
2way	0	0.0	0.872			AT5G38800	0.0	0.0	0.006	0.006	0.024
2way	0	0.0	0.872			AT1G51700	0.037	0.102	0.055	-0.047	0.029
2way	0	0.0	0.872			AT5G49300	0.0	0.0	0.004	0.004	0.064
2way	0	0.0	0.872			AT3G23210	-1.234	0.01	0.032	0.022	0.071
2way	0	0.0	0.872			AT1G19000	1.605	0.062	0.019	-0.043	0.079
2way	0	0.0	0.872			AT1G34190	-0.83	0.046	0.082	0.037	0.112
2way	0	0.0	0.872			AT5G61600	-0.459	0.04	0.064	0.023	0.118
2way	0	0.0	0.872			AT5G06950	-1.219	0.051	0.087	0.037	0.13
2way	0	0.0	0.872			AT5G66700	0.99	0.072	0.033	-0.039	0.133
2way	0	0.0	0.872			AT1G64620	0.362	0.06	0.027	-0.034	0.144
2way	0	0.0	0.872			AT1G34370	-1.455	0.008	0.025	0.018	0.148
2way	0	0.0	0.872			AT4G00250	0.0	0.043	0.014	-0.029	0.149
2way	0	0.0	0.872			AT1G06850	2.205	0.041	0.01	-0.031	0.15
2way	0	0.0	0.872			AT1G74840	0.103	0.054	0.022	-0.032	0.15
2way	0	0.0	0.872			AT1G80840	0.158	0.024	0.008	-0.015	0.151
2way	0	0.0	0.872			AT1G01250	0.595	0.018	0.004	-0.014	0.158
2way	0	0.0	0.872			AT5G61620	0.578	0.07	0.034	-0.036	0.165
2way	0	0.0	0.872			AT2G44840	-0.076	0.123	0.157	0.034	0.168
2way	0	0.0	0.872			AT5G47390	0.0	0.059	0.028	-0.031	0.173
2way	0	0.0	0.872			AT4G01250	0.0	0.116	0.085	-0.031	0.177
2way	0	0.0	0.872			AT3G01970	0.565	0.058	0.026	-0.033	0.178
2way	0	0.0	0.872			AT3G55370	0.695	0.059	0.025	-0.033	0.195
2way	0	0.0	0.872			AT4G22070	0.0	0.106	0.076	-0.03	0.197
2way	0	0.0	0.872			AT4G32730	1.112	0.088	0.05	-0.039	0.197
2way	0	0.0	0.872			AT1G29860	0.0	0.058	0.027	-0.032	0.212
2way	0	0.0	0.872			AT4G18170	0.0	0.061	0.03	-0.031	0.217
2way	0	0.0	0.872			AT1G18570	-0.07	0.019	0.034	0.015	0.218
2way	0	0.0	0.872			AT3G45150	-1.381	0.005	0.017	0.012	0.218
2way	0	0.0	0.872			AT5G09410	1.77	0.045	0.018	-0.027	0.223
2way	0	0.0	0.872			AT5G62940	0.0	0.045	0.019	-0.026	0.247
2way	0	0.0	0.872			AT5G13080	-0.096	0.167	0.136	-0.031	0.25
2way	0	0.0	0.872			AT1G08010	0.458	0.026	0.007	-0.018	0.252
2way	0	0.0	0.872			AT2G46770	0.552	0.046	0.022	-0.024	0.262
2way	0	0.0	0.872			AT2G40740	0.14	0.063	0.036	-0.027	0.269
2way	0	0.0	0.872			AT3G30530	0.0	0.002	0.01	0.008	0.27
2way	0	0.0	0.872			AT1G13260	0.102	0.041	0.025	-0.016	0.279
2way	0	0.0	0.872			AT4G01540	0.73	0.061	0.033	-0.028	0.281
2way	0	0.0	0.872			AT2G30250	0.0	0.068	0.04	-0.028	0.286
2way	0	0.0	0.872			AT1G69570	-0.386	0.132	0.106	-0.026	0.291
2way	0	0.0	0.872			AT2G28810	0.0	0.055	0.029	-0.026	0.291
2way	0	0.0	0.872			AT5G66940	0.0	0.052	0.026	-0.026	0.291
2way	0	0.0	0.872			AT5G25830	0.0	0.027	0.01	-0.017	0.293
2way	0	0.0	0.872			AT1G69010	-0.437	0.054	0.083	0.029	0.294
2way	0	0.0	0.872			AT2G15740	0.287	0.048	0.026	-0.022	0.295
2way	0	0.0	0.872			AT3G23250	0.0	0.005	0.014	0.01	0.296
2way	0	0.0	0.872			AT3G30210	0.0	0.015	0.03	0.015	0.302
2way	0	0.0	0.872			AT3G28920	0.634	0.055	0.029	-0.026	0.304
2way	0	0.0	0.872			AT3G24050	0.0	0.021	0.007	-0.014	0.308
2way	0	0.0	0.872			AT5G62380	0.0	0.042	0.021	-0.022	0.308
2way	0	0.0	0.872			AT3G52440	0.0	0.064	0.038	-0.026	0.311
2way	0	0.0	0.872			AT2G02070	1.186	0.037	0.018	-0.02	0.316
2way	0	0.0	0.872			AT2G43000	0.368	0.066	0.043	-0.023	0.316
2way	0	0.0	0.872			AT3G22830	0.062	0.118	0.093	-0.025	0.317
2way	0	0.0	0.872			AT1G77200	0.006	0.07	0.044	-0.026	0.323
2way	0	0.0	0.872			AT5G45300	-0.446	0.027	0.045	0.019	0.325
2way	0	0.0	0.872			AT2G03340	0.0	0.023	0.009	-0.015	0.326
2way	0	0.0	0.872			AT1G14687	0.424	0.047	0.024	-0.023	0.332
2way	0	0.0	0.872			AT2G18380	1.033	0.042	0.021	-0.022	0.336
2way	0	0.0	0.872			AT1G73730	0.0	0.009	0.0	-0.009	0.339
2way	0	0.0	0.872			AT5G25390	0.0	0.005	0.01	0.005	0.34
2way	0	0.0	0.872			AT5G17800	0.699	0.038	0.019	-0.019	0.345
2way	0	0.0	0.872			AT5G07680	0.0	0.01	0.001	-0.009	0.346
2way	0	0.0	0.872			AT2G46590	0.0	0.056	0.034	-0.022	0.352
2way	0	0.0	0.872			AT4G23550	0.0	0.06	0.038	-0.023	0.352
2way	0	0.0	0.872			AT4G38000	0.0	0.055	0.035	-0.021	0.352
2way	0	0.0	0.872			AT5G45580	0.514	0.061	0.039	-0.022	0.352
2way	0	0.0	0.872			AT2G22430	0.0	0.046	0.027	-0.019	0.353
2way	0	0.0	0.872			AT2G33550	-1.17	0.017	0.034	0.017	0.36
2way	0	0.0	0.872			AT1G12260	0.0	0.041	0.022	-0.019	0.361
2way	0	0.0	0.872			AT2G44940	0.063	0.042	0.024	-0.018	0.361
2way	0	0.0	0.872			AT3G16280	0.071	0.043	0.025	-0.018	0.361
2way	0	0.0	0.872			AT4G10350	0.0	0.04	0.02	-0.021	0.361
2way	0	0.0	0.872			AT2G31230	-1.265	0.053	0.075	0.022	0.365
2way	0	0.0	0.872			AT3G47500	0.0	0.048	0.028	-0.02	0.365
2way	0	0.0	0.872			AT1G10720	0.0	0.001	0.005	0.004	0.37
2way	0	0.0	0.872			AT1G12630	0.0	0.065	0.042	-0.023	0.37
2way	0	0.0	0.872			AT1G69780	0.091	0.046	0.027	-0.019	0.37
2way	0	0.0	0.872			AT5G22890	0.0	0.001	0.005	0.004	0.37
2way	0	0.0	0.872			AT1G26960	0.0	0.042	0.022	-0.021	0.372
2way	0	0.0	0.872			AT1G65910	0.268	0.046	0.026	-0.02	0.372
2way	0	0.0	0.872			AT5G65310	0.0	0.065	0.042	-0.024	0.376
2way	0	0.0	0.872			AT1G25340	-0.612	0.028	0.046	0.018	0.377
2way	0	0.0	0.872			AT3G50410	0.0	0.036	0.019	-0.017	0.377
2way	0	0.0	0.872			AT5G56930	0.0	0.004	0.0	-0.004	0.377
2way	0	0.0	0.872			AT5G61270	0.0	0.002	0.007	0.005	0.377
2way	0	0.0	0.872			AT3G60490	0.37	0.044	0.025	-0.019	0.378
2way	0	0.0	0.872			AT1G32240	1.408	0.012	0.002	-0.01	0.386
2way	0	0.0	0.872			AT2G23320	0.0	0.071	0.046	-0.025	0.386
2way	0	0.0	0.872			AT1G78700	0.0	0.054	0.076	0.022	0.391
2way	0	0.0	0.872			AT3G61120	0.0	0.004	0.0	-0.004	0.391
2way	0	0.0	0.872			AT5G10510	0.0	0.002	0.006	0.004	0.391
2way	0	0.0	0.872			AT1G34180	-0.417	0.046	0.065	0.019	0.392
2way	0	0.0	0.872			AT4G26640	0.0	0.029	0.016	-0.013	0.392
2way	0	0.0	0.872			AT4G11660	0.219	0.094	0.076	-0.018	0.395
2way	0	0.0	0.872			AT5G52830	0.0	0.055	0.036	-0.019	0.398
2way	0	0.0	0.872			AT3G45610	0.0	0.052	0.033	-0.019	0.399
2way	0	0.0	0.872			AT5G54230	0.071	0.054	0.034	-0.019	0.4
2way	0	0.0	0.872			AT4G32800	0.0	0.019	0.007	-0.011	0.402
2way	0	0.0	0.872			AT5G65410	0.0	0.053	0.034	-0.019	0.405
2way	0	0.0	0.872			AT1G49010	0.0	0.064	0.043	-0.021	0.412
2way	0	0.0	0.872			AT3G61150	0.566	0.042	0.025	-0.017	0.412
2way	0	0.0	0.872			AT2G02080	0.0	0.042	0.025	-0.018	0.415
2way	0	0.0	0.872			AT1G63030	0.0	0.008	0.001	-0.007	0.416
2way	0	0.0	0.872			AT1G30650	0.0	0.06	0.04	-0.02	0.417
2way	0	0.0	0.872			AT2G02540	0.0	0.059	0.04	-0.018	0.418
2way	0	0.0	0.872			AT2G22540	0.395	0.056	0.036	-0.02	0.418
2way	0	0.0	0.872			AT3G24520	0.04	0.063	0.044	-0.019	0.418
2way	0	0.0	0.872			AT1G43700	0.0	0.012	0.0	-0.012	0.419
2way	0	0.0	0.872			AT5G02460	-0.043	0.056	0.036	-0.02	0.419
2way	0	0.0	0.872			AT5G02840	-0.075	0.02	0.033	0.013	0.421
2way	0	0.0	0.872			AT2G18060	0.0	0.042	0.024	-0.018	0.429
2way	0	0.0	0.872			AT5G51990	0.332	0.067	0.049	-0.018	0.434
2way	0	0.0	0.872			AT5G56840	-0.287	0.069	0.048	-0.022	0.439
2way	0	0.0	0.872			AT1G52150	0.0	0.033	0.017	-0.016	0.44
2way	0	0.0	0.872			AT1G34670	1.207	0.051	0.032	-0.019	0.444
2way	0	0.0	0.872			AT3G03200	0.06	0.049	0.03	-0.018	0.444
2way	0	0.0	0.872			AT1G28470	0.458	0.056	0.039	-0.018	0.45
2way	0	0.0	0.872			AT1G76890	0.0	0.05	0.034	-0.016	0.451
2way	0	0.0	0.872			AT3G17730	0.142	0.049	0.03	-0.018	0.451
2way	0	0.0	0.872			AT3G50060	0.334	0.126	0.106	-0.02	0.451
2way	0	0.0	0.872			AT1G70920	0.0	0.037	0.022	-0.015	0.452
2way	0	0.0	0.872			AT1G79580	0.0	0.051	0.032	-0.019	0.457
2way	0	0.0	0.872			AT2G33810	0.0	0.008	0.015	0.007	0.461
2way	0	0.0	0.872			AT2G45680	0.0	0.009	0.003	-0.006	0.461
2way	0	0.0	0.872			AT1G21910	-0.152	0.02	0.03	0.01	0.463
2way	0	0.0	0.872			AT5G63260	-0.043	0.055	0.039	-0.016	0.463
2way	0	0.0	0.872			AT5G60130	0.0	0.037	0.022	-0.015	0.464
2way	0	0.0	0.872			AT4G36740	0.0	0.056	0.038	-0.017	0.466
2way	0	0.0	0.872			AT3G15170	0.725	0.026	0.012	-0.014	0.468
2way	0	0.0	0.872			AT5G25190	-0.252	0.186	0.208	0.021	0.47
2way	0	0.0	0.872			AT3G50700	0.0	0.015	0.005	-0.01	0.474
2way	0	0.0	0.872			AT3G02940	0.356	0.059	0.039	-0.02	0.475
2way	0	0.0	0.872			AT5G04390	-0.589	0.026	0.038	0.012	0.483
2way	0	0.0	0.872			AT1G49560	0.055	0.042	0.026	-0.016	0.486
2way	0	0.0	0.872			AT2G38340	0.365	0.151	0.131	-0.019	0.486
2way	0	0.0	0.872			AT3G24120	0.167	0.061	0.044	-0.018	0.487
2way	0	0.0	0.872			AT5G10140	0.0	0.006	0.0	-0.006	0.491
2way	0	0.0	0.872			AT4G27900	0.0	0.003	0.008	0.004	0.496
2way	0	0.0	0.872			AT5G58900	0.044	0.049	0.034	-0.015	0.497
2way	0	0.0	0.872			AT4G01500	-0.441	0.01	0.017	0.007	0.5
2way	0	0.0	0.872			AT1G54330	0.0	0.046	0.031	-0.014	0.501
2way	0	0.0	0.872			AT4G36780	0.0	0.054	0.072	0.018	0.501
2way	0	0.0	0.872			AT5G47370	0.0	0.045	0.029	-0.015	0.502
2way	0	0.0	0.872			AT5G39820	0.0	0.013	0.006	-0.006	0.504
2way	0	0.0	0.872			AT4G36160	0.063	0.064	0.047	-0.017	0.505
2way	0	0.0	0.872			AT5G46350	0.0	0.031	0.02	-0.011	0.506
2way	0	0.0	0.872			AT1G69690	0.0	0.012	0.005	-0.007	0.508
2way	0	0.0	0.872			AT3G11280	0.343	0.021	0.012	-0.009	0.511
2way	0	0.0	0.872			AT1G75240	0.0	0.052	0.035	-0.016	0.521
2way	0	0.0	0.872			AT2G45410	0.0	0.055	0.04	-0.015	0.521
2way	0	0.0	0.872			AT4G29230	0.0	0.035	0.024	-0.011	0.525
2way	0	0.0	0.872			AT1G44830	-0.487	0.017	0.026	0.01	0.528
2way	0	0.0	0.872			AT3G06490	-0.56	0.016	0.026	0.01	0.528
2way	0	0.0	0.872			AT1G19790	-0.384	0.017	0.029	0.012	0.529
2way	0	0.0	0.872			AT4G18890	0.0	0.007	0.013	0.006	0.532
2way	0	0.0	0.872			AT5G07100	-1.073	0.029	0.038	0.01	0.533
2way	0	0.0	0.872			AT5G18450	-0.553	0.035	0.047	0.012	0.538
2way	0	0.0	0.872			AT5G60850	-0.402	0.059	0.043	-0.016	0.538
2way	0	0.0	0.872			AT1G71450	0.6	0.088	0.071	-0.018	0.542
2way	0	0.0	0.872			AT5G47660	0.0	0.034	0.021	-0.013	0.543
2way	0	0.0	0.872			AT5G66730	0.0	0.039	0.026	-0.013	0.543
2way	0	0.0	0.872			AT1G24250	0.295	0.02	0.01	-0.01	0.544
2way	0	0.0	0.872			AT5G08520	-0.326	0.069	0.052	-0.016	0.548
2way	0	0.0	0.872			AT5G22990	0.0	0.066	0.05	-0.015	0.549
2way	0	0.0	0.872			AT1G68320	-0.189	0.032	0.045	0.012	0.551
2way	0	0.0	0.872			AT5G23930	0.0	0.061	0.074	0.014	0.553
2way	0	0.0	0.872			AT5G56110	0.0	0.059	0.044	-0.014	0.553
2way	0	0.0	0.872			AT1G29280	0.0	0.065	0.051	-0.014	0.557
2way	0	0.0	0.872			AT4G28500	0.5	0.041	0.028	-0.013	0.558
2way	0	0.0	0.872			AT1G14580	0.0	0.016	0.008	-0.008	0.559
2way	0	0.0	0.872			AT4G37180	0.0	0.046	0.035	-0.012	0.559
2way	0	0.0	0.872			AT3G57230	0.0	0.006	0.003	-0.004	0.561
2way	0	0.0	0.872			AT5G14960	0.0	0.006	0.003	-0.003	0.561
2way	0	0.0	0.872			AT2G18350	0.0	0.04	0.027	-0.013	0.566
2way	0	0.0	0.872			AT3G44480	0.0	0.043	0.029	-0.013	0.566
2way	0	0.0	0.872			AT4G31800	-0.034	0.164	0.148	-0.016	0.566
2way	0	0.0	0.872			AT1G27730	0.418	0.066	0.055	-0.011	0.568
2way	0	0.0	0.872			AT5G66300	0.0	0.025	0.016	-0.009	0.568
2way	0	0.0	0.872			AT1G72010	0.238	0.027	0.017	-0.01	0.569
2way	0	0.0	0.872			AT5G52660	-0.388	0.042	0.055	0.013	0.572
2way	0	0.0	0.872			AT1G65620	0.0	0.007	0.002	-0.005	0.573
2way	0	0.0	0.872			AT3G27785	0.192	0.044	0.032	-0.012	0.573
2way	0	0.0	0.872			AT5G64060	0.0	0.11	0.123	0.013	0.574
2way	0	0.0	0.872			AT1G06180	0.0	0.026	0.036	0.01	0.58
2way	0	0.0	0.872			AT1G75390	-0.996	0.015	0.023	0.008	0.58
2way	0	0.0	0.872			AT3G25990	-0.322	0.013	0.022	0.008	0.58
2way	0	0.0	0.872			AT5G03150	0.0	0.017	0.01	-0.008	0.58
2way	0	0.0	0.872			AT5G65130	-0.495	0.027	0.037	0.01	0.58
2way	0	0.0	0.872			AT2G02820	-0.12	0.071	0.087	0.016	0.581
2way	0	0.0	0.872			AT3G09735	0.0	0.049	0.039	-0.011	0.584
2way	0	0.0	0.872			AT3G01220	0.0	0.047	0.034	-0.013	0.585
2way	0	0.0	0.872			AT3G42860	0.0	0.034	0.025	-0.009	0.589
2way	0	0.0	0.872			AT1G33240	0.0	0.053	0.04	-0.012	0.59
2way	0	0.0	0.872			AT3G04030	0.0	0.053	0.041	-0.012	0.591
2way	0	0.0	0.872			AT4G27950	0.0	0.028	0.039	0.011	0.591
2way	0	0.0	0.872			AT5G05550	0.0	0.089	0.073	-0.016	0.597
2way	0	0.0	0.872			AT1G12610	0.0	0.029	0.018	-0.011	0.599
2way	0	0.0	0.872			AT1G18960	0.0	0.001	0.003	0.002	0.599
2way	0	0.0	0.872			AT1G32510	0.0	0.001	0.002	0.001	0.599
2way	0	0.0	0.872			AT2G01060	0.015	0.031	0.021	-0.01	0.599
2way	0	0.0	0.872			AT3G12130	0.0	0.034	0.026	-0.008	0.599
2way	0	0.0	0.872			AT3G21175	-0.108	0.015	0.022	0.007	0.599
2way	0	0.0	0.872			AT3G46070	0.0	0.001	0.0	-0.001	0.599
2way	0	0.0	0.872			AT4G24240	0.0	0.002	0.0	-0.002	0.599
2way	0	0.0	0.872			AT4G36620	0.0	0.001	0.004	0.003	0.599
2way	0	0.0	0.872			AT5G08070	0.0	0.002	0.0	-0.002	0.599
2way	0	0.0	0.872			AT5G13790	0.0	0.016	0.009	-0.008	0.599
2way	0	0.0	0.872			AT5G18090	0.0	0.001	0.004	0.002	0.599
2way	0	0.0	0.872			AT5G58620	0.0	0.001	0.0	-0.0	0.599
2way	0	0.0	0.872			AT5G67580	0.0	0.028	0.039	0.011	0.599
2way	0	0.0	0.872			AT4G17980	0.0	0.054	0.042	-0.012	0.602
2way	0	0.0	0.872			AT1G46264	0.0	0.002	0.001	-0.001	0.604
2way	0	0.0	0.872			AT2G17900	0.0	0.001	0.0	-0.001	0.604
2way	0	0.0	0.872			AT2G38880	0.0	0.002	0.003	0.002	0.604
2way	0	0.0	0.872			AT3G13040	0.0	0.001	0.004	0.002	0.604
2way	0	0.0	0.872			AT5G40330	0.0	0.001	0.005	0.004	0.604
2way	0	0.0	0.872			AT1G74370	0.0	0.001	0.003	0.002	0.605
2way	0	0.0	0.872			AT2G35700	0.0	0.053	0.04	-0.013	0.605
2way	0	0.0	0.872			AT2G39900	0.0	0.002	0.0	-0.002	0.605
2way	0	0.0	0.872			AT2G45420	0.16	0.059	0.044	-0.015	0.605
2way	0	0.0	0.872			AT3G47620	0.0	0.001	0.0	-0.001	0.605
2way	0	0.0	0.872			AT2G42590	0.0	0.007	0.003	-0.004	0.606
2way	0	0.0	0.872			AT2G45650	0.0	0.01	0.003	-0.006	0.606
2way	0	0.0	0.872			AT4G04450	0.0	0.006	0.003	-0.003	0.606
2way	0	0.0	0.872			AT5G67300	0.0	0.007	0.003	-0.003	0.606
2way	0	0.0	0.872			AT3G57600	0.0	0.006	0.011	0.005	0.607
2way	0	0.0	0.872			AT1G36060	0.005	0.034	0.024	-0.01	0.608
2way	0	0.0	0.872			AT5G62000	0.206	0.037	0.025	-0.012	0.608
2way	0	0.0	0.872			AT4G01720	0.0	0.007	0.003	-0.004	0.609
2way	0	0.0	0.872			AT4G38620	0.0	0.006	0.003	-0.003	0.609
2way	0	0.0	0.872			AT4G31060	0.0	0.057	0.044	-0.013	0.61
2way	0	0.0	0.872			AT5G17300	-0.062	0.139	0.153	0.013	0.611
2way	0	0.0	0.872			AT5G41570	-0.084	0.063	0.048	-0.014	0.615
2way	0	0.0	0.872			AT1G47655	0.0	0.033	0.022	-0.01	0.616
2way	0	0.0	0.872			AT1G76110	0.0	0.018	0.011	-0.007	0.616
2way	0	0.0	0.872			AT3G23240	0.0	0.03	0.042	0.011	0.616
2way	0	0.0	0.872			AT5G46590	0.0	0.021	0.014	-0.007	0.616
2way	0	0.0	0.872			AT3G22780	0.0	0.002	0.0	-0.002	0.617
2way	0	0.0	0.872			AT4G30080	0.0	0.001	0.003	0.001	0.617
2way	0	0.0	0.872			AT5G16600	0.0	0.002	0.003	0.001	0.617
2way	0	0.0	0.872			AT1G02250	-0.987	0.035	0.046	0.011	0.623
2way	0	0.0	0.872			AT1G55110	0.0	0.038	0.027	-0.011	0.623
2way	0	0.0	0.872			AT4G25490	0.0	0.063	0.05	-0.013	0.623
2way	0	0.0	0.872			AT5G64750	0.611	0.068	0.055	-0.013	0.627
2way	0	0.0	0.872			AT2G20400	-1.002	0.036	0.045	0.009	0.63
2way	0	0.0	0.872			AT1G74480	0.0	0.037	0.027	-0.01	0.631
2way	0	0.0	0.872			AT4G16750	0.0	0.066	0.054	-0.012	0.631
2way	0	0.0	0.872			AT4G25480	0.0	0.064	0.052	-0.013	0.634
2way	0	0.0	0.872			AT3G12910	0.0	0.003	0.0	-0.002	0.636
2way	0	0.0	0.872			AT2G18160	1.37	0.072	0.06	-0.012	0.637
2way	0	0.0	0.872			AT3G12730	0.0	0.041	0.029	-0.012	0.637
2way	0	0.0	0.872			AT3G46590	0.0	0.008	0.004	-0.004	0.64
2way	0	0.0	0.872			AT5G08750	0.0	0.008	0.003	-0.005	0.641
2way	0	0.0	0.872			AT5G67450	0.0	0.011	0.008	-0.003	0.641
2way	0	0.0	0.872			AT2G06200	0.0	0.019	0.013	-0.006	0.642
2way	0	0.0	0.872			AT1G66370	0.0	0.011	0.006	-0.005	0.643
2way	0	0.0	0.872			AT4G00730	0.0	0.04	0.029	-0.011	0.643
2way	0	0.0	0.872			AT4G28140	0.0	0.01	0.004	-0.006	0.643
2way	0	0.0	0.872			AT1G18330	-0.15	0.036	0.046	0.01	0.644
2way	0	0.0	0.872			AT1G16490	-0.468	0.042	0.052	0.009	0.66
2way	0	0.0	0.872			AT4G14770	0.0	0.051	0.041	-0.01	0.664
2way	0	0.0	0.872			AT3G27010	0.0	0.012	0.006	-0.006	0.667
2way	0	0.0	0.872			AT5G43840	0.0	0.012	0.006	-0.005	0.667
2way	0	0.0	0.872			AT5G08130	0.0	0.009	0.014	0.005	0.668
2way	0	0.0	0.872			AT1G62300	-0.149	0.05	0.04	-0.01	0.669
2way	0	0.0	0.872			AT1G53230	0.0	0.013	0.007	-0.006	0.67
2way	0	0.0	0.872			AT3G26620	0.0	0.03	0.021	-0.009	0.673
2way	0	0.0	0.872			AT1G25550	0.0	0.029	0.02	-0.009	0.674
2way	0	0.0	0.872			AT2G23340	0.0	0.048	0.037	-0.011	0.674
2way	0	0.0	0.872			AT4G38170	0.0	0.047	0.038	-0.009	0.678
2way	0	0.0	0.872			AT5G06839	0.106	0.056	0.047	-0.009	0.678
2way	0	0.0	0.872			AT5G08330	0.0	0.028	0.021	-0.007	0.682
2way	0	0.0	0.872			AT3G13810	0.0	0.029	0.021	-0.007	0.698
2way	0	0.0	0.872			AT2G04038	0.069	0.069	0.06	-0.009	0.702
2way	0	0.0	0.872			AT1G30490	0.0	0.033	0.025	-0.008	0.703
2way	0	0.0	0.872			AT1G72740	0.0	0.029	0.035	0.006	0.703
2way	0	0.0	0.872			AT1G76870	0.0	0.003	0.002	-0.001	0.705
2way	0	0.0	0.872			AT2G17410	0.0	0.002	0.0	-0.002	0.705
2way	0	0.0	0.872			AT2G21900	0.0	0.003	0.0	-0.003	0.705
2way	0	0.0	0.872			AT3G45170	0.0	0.004	0.0	-0.004	0.705
2way	0	0.0	0.872			AT5G25475	0.0	0.003	0.003	-0.0	0.705
2way	0	0.0	0.872			AT5G58850	0.0	0.068	0.057	-0.011	0.705
2way	0	0.0	0.872			AT1G03800	-0.189	0.075	0.086	0.011	0.71
2way	0	0.0	0.872			AT4G17460	0.0	0.007	0.004	-0.003	0.719
2way	0	0.0	0.872			AT3G62420	0.0	0.081	0.071	-0.01	0.72
2way	0	0.0	0.872			AT4G31550	0.0	0.017	0.012	-0.005	0.72
2way	0	0.0	0.872			AT5G22500	0.0	0.017	0.021	0.004	0.72
2way	0	0.0	0.872			AT1G31140	0.0	0.037	0.028	-0.009	0.721
2way	0	0.0	0.872			AT1G45249	-0.393	0.038	0.045	0.008	0.722
2way	0	0.0	0.872			AT3G12820	0.0	0.015	0.02	0.005	0.723
2way	0	0.0	0.872			AT2G32460	0.0	0.034	0.039	0.006	0.726
2way	0	0.0	0.872			AT3G49530	0.0	0.103	0.093	-0.01	0.726
2way	0	0.0	0.872			AT5G24110	-0.043	0.047	0.039	-0.007	0.727
2way	0	0.0	0.872			AT2G42430	0.0	0.046	0.039	-0.006	0.73
2way	0	0.0	0.872			AT3G18990	0.0	0.04	0.034	-0.006	0.731
2way	0	0.0	0.872			AT1G68670	0.0	0.02	0.015	-0.005	0.736
2way	0	0.0	0.872			AT1G32870	0.0	0.042	0.049	0.006	0.743
2way	0	0.0	0.872			AT2G20110	0.0	0.051	0.043	-0.008	0.743
2way	0	0.0	0.872			AT3G01530	0.0	0.042	0.048	0.006	0.743
2way	0	0.0	0.872			AT5G65510	0.026	0.02	0.015	-0.005	0.744
2way	0	0.0	0.872			AT3G28910	0.0	0.02	0.015	-0.005	0.746
2way	0	0.0	0.872			AT1G52880	-0.298	0.047	0.056	0.009	0.747
2way	0	0.0	0.872			AT3G11440	-0.964	0.047	0.054	0.007	0.747
2way	0	0.0	0.872			AT2G24430	-0.291	0.042	0.051	0.009	0.75
2way	0	0.0	0.872			AT5G18270	0.0	0.044	0.05	0.005	0.75
2way	0	0.0	0.872			AT4G18770	0.0	0.047	0.04	-0.007	0.751
2way	0	0.0	0.872			AT4G37260	-0.131	0.127	0.119	-0.008	0.751
2way	0	0.0	0.872			AT3G51080	0.0	0.006	0.002	-0.004	0.755
2way	0	0.0	0.872			AT5G14340	0.0	0.005	0.005	-0.0	0.755
2way	0	0.0	0.872			AT3G02150	0.0	0.006	0.001	-0.004	0.756
2way	0	0.0	0.872			AT3G20840	0.0	0.004	0.006	0.002	0.756
2way	0	0.0	0.872			AT3G09600	0.0	0.05	0.059	0.009	0.757
2way	0	0.0	0.872			AT4G25470	0.0	0.058	0.051	-0.007	0.76
2way	0	0.0	0.872			AT5G53950	0.0	0.02	0.016	-0.004	0.761
2way	0	0.0	0.872			AT3G10030	0.0	0.023	0.018	-0.006	0.769
2way	0	0.0	0.872			AT4G34410	0.0	0.069	0.063	-0.007	0.771
2way	0	0.0	0.872			AT1G79180	0.0	0.026	0.032	0.006	0.775
2way	0	0.0	0.872			AT4G06746	0.0	0.066	0.059	-0.007	0.775
2way	0	0.0	0.872			AT5G10030	0.0	0.07	0.077	0.007	0.778
2way	0	0.0	0.872			AT2G26960	0.0	0.032	0.027	-0.005	0.788
2way	0	0.0	0.872			AT1G32150	-0.233	0.082	0.09	0.008	0.789
2way	0	0.0	0.872			AT2G35530	-0.641	0.08	0.086	0.006	0.789
2way	0	0.0	0.872			AT3G20310	0.0	0.086	0.092	0.006	0.79
2way	0	0.0	0.872			AT2G15660	0.0	0.007	0.004	-0.002	0.794
2way	0	0.0	0.872			AT3G11020	0.0	0.036	0.032	-0.004	0.802
2way	0	0.0	0.872			AT3G57920	0.0	0.034	0.04	0.006	0.802
2way	0	0.0	0.872			AT1G69560	0.0	0.007	0.004	-0.004	0.808
2way	0	0.0	0.872			AT3G02990	0.0	0.007	0.004	-0.003	0.808
2way	0	0.0	0.872			AT1G22070	0.0	0.008	0.006	-0.003	0.809
2way	0	0.0	0.872			AT5G13910	0.0	0.008	0.006	-0.002	0.809
2way	0	0.0	0.872			AT3G08500	0.0	0.03	0.034	0.004	0.81
2way	0	0.0	0.872			AT4G01550	0.0	0.038	0.033	-0.006	0.81
2way	0	0.0	0.872			AT4G26030	0.0	0.035	0.04	0.005	0.81
2way	0	0.0	0.872			AT3G12720	0.0	0.033	0.039	0.006	0.813
2way	0	0.0	0.872			AT5G29000	0.0	0.038	0.042	0.004	0.817
2way	0	0.0	0.872			AT1G02230	0.0	0.039	0.034	-0.005	0.82
2way	0	0.0	0.872			AT3G04060	-0.235	0.037	0.041	0.004	0.82
