kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
2way	2	0.126	0.919			AT4G31800	0.552	0.116	0.085	-0.031	0.288
2way	2	0.126	0.919			AT2G04038	-1.24	0.089	0.127	0.037	0.296
2way	2	0.126	0.919			AT2G45410	-0.991	0.029	0.058	0.029	0.298
2way	2	0.126	0.919			AT5G25830	-0.205	0.065	0.095	0.029	0.298
2way	2	0.126	0.919			AT3G02990	-0.0	0.016	0.002	-0.014	0.314
2way	2	0.126	0.919			AT1G23810	-0.0	0.01	0.0	-0.01	0.315
2way	2	0.126	0.919			AT3G09230	-0.0	0.01	0.0	-0.01	0.315
2way	2	0.126	0.919			AT5G56930	-0.0	0.0	0.011	0.011	0.315
2way	2	0.126	0.919			AT5G67190	0.236	0.174	0.139	-0.035	0.315
2way	2	0.126	0.919			AT1G25580	-1.384	0.014	0.036	0.022	0.32
2way	2	0.126	0.919			AT1G51220	0.787	0.038	0.012	-0.026	0.323
2way	2	0.126	0.919			AT2G40740	-0.0	0.024	0.048	0.025	0.327
2way	2	0.126	0.919			AT2G02820	-0.749	0.065	0.103	0.037	0.33
2way	2	0.126	0.919			AT2G15660	-0.0	0.013	0.001	-0.012	0.334
2way	2	0.126	0.919			AT1G62300	-1.934	0.017	0.041	0.025	0.336
2way	2	0.126	0.919			AT2G38340	0.488	0.073	0.042	-0.03	0.342
2way	2	0.126	0.919			AT4G25480	0.192	0.092	0.059	-0.033	0.355
2way	2	0.126	0.919			AT1G74480	0.566	0.052	0.026	-0.027	0.357
2way	2	0.126	0.919			AT3G26620	-0.0	0.041	0.019	-0.022	0.362
2way	2	0.126	0.919			AT4G32730	-0.797	0.073	0.108	0.034	0.364
2way	2	0.126	0.919			AT5G15830	-0.0	0.098	0.129	0.031	0.364
2way	2	0.126	0.919			AT3G45150	-0.0	0.016	0.002	-0.014	0.37
2way	2	0.126	0.919			AT1G01250	-0.0	0.018	0.006	-0.012	0.375
2way	2	0.126	0.919			AT5G65210	-0.0	0.062	0.09	0.028	0.375
2way	2	0.126	0.919			AT3G62420	-0.0	0.099	0.133	0.035	0.379
2way	2	0.126	0.919			AT3G24520	0.038	0.134	0.104	-0.03	0.395
2way	2	0.126	0.919			AT4G38000	0.945	0.063	0.04	-0.023	0.395
2way	2	0.126	0.919			AT3G11440	-0.0	0.05	0.077	0.026	0.4
2way	2	0.126	0.919			AT3G52440	1.347	0.062	0.036	-0.026	0.4
2way	2	0.126	0.919			AT5G10030	-0.0	0.075	0.105	0.031	0.403
2way	2	0.126	0.919			AT1G52150	-0.004	0.02	0.041	0.021	0.404
2way	2	0.126	0.919			AT3G26790	1.78	0.02	0.003	-0.017	0.405
2way	2	0.126	0.919			AT3G06740	-0.0	0.016	0.032	0.017	0.406
2way	2	0.126	0.919			AT1G65620	-0.0	0.008	0.002	-0.006	0.408
2way	2	0.126	0.919			AT3G11020	-0.0	0.043	0.021	-0.021	0.41
2way	2	0.126	0.919			AT5G59990	-0.0	0.006	0.018	0.012	0.413
2way	2	0.126	0.919			AT5G17300	-0.0	0.21	0.179	-0.031	0.417
2way	2	0.126	0.919			AT1G47655	0.53	0.047	0.023	-0.024	0.419
2way	2	0.126	0.919			AT2G18160	-0.0	0.091	0.119	0.028	0.425
2way	2	0.126	0.919			AT2G20110	-0.0	0.051	0.074	0.023	0.427
2way	2	0.126	0.919			AT1G08010	-0.0	0.032	0.054	0.022	0.428
2way	2	0.126	0.919			AT3G12820	-0.0	0.023	0.01	-0.013	0.431
2way	2	0.126	0.919			AT5G06950	-0.0	0.053	0.075	0.022	0.432
2way	2	0.126	0.919			AT2G31230	1.379	0.066	0.04	-0.026	0.433
2way	2	0.126	0.919			AT5G17800	-0.0	0.033	0.053	0.02	0.442
2way	2	0.126	0.919			AT2G35530	-0.0	0.1	0.133	0.033	0.447
2way	2	0.126	0.919			AT1G08320	-0.0	0.072	0.098	0.027	0.45
2way	2	0.126	0.919			AT4G25470	-0.0	0.079	0.056	-0.023	0.45
2way	2	0.126	0.919			AT1G69010	-0.216	0.051	0.076	0.025	0.454
2way	2	0.126	0.919			AT1G69490	-0.0	0.073	0.048	-0.025	0.455
2way	2	0.126	0.919			AT3G57920	-0.0	0.035	0.018	-0.017	0.46
2way	2	0.126	0.919			AT1G55110	-0.0	0.043	0.063	0.02	0.463
2way	2	0.126	0.919			AT3G01220	-0.379	0.035	0.056	0.021	0.463
2way	2	0.126	0.919			AT1G69780	-0.604	0.033	0.051	0.019	0.468
2way	2	0.126	0.919			AT2G47070	0.952	0.041	0.022	-0.019	0.473
2way	2	0.126	0.919			AT3G12250	-0.0	0.072	0.098	0.026	0.475
2way	2	0.126	0.919			AT1G53230	-0.0	0.011	0.003	-0.009	0.477
2way	2	0.126	0.919			AT2G24570	-0.0	0.013	0.004	-0.009	0.477
2way	2	0.126	0.919			AT1G13260	-0.002	0.033	0.05	0.017	0.478
2way	2	0.126	0.919			AT3G04070	-0.0	0.022	0.009	-0.013	0.478
2way	2	0.126	0.919			AT3G30210	-0.0	0.021	0.009	-0.013	0.478
2way	2	0.126	0.919			AT1G19000	-1.969	0.086	0.111	0.025	0.484
2way	2	0.126	0.919			AT5G18270	0.0	0.056	0.037	-0.019	0.491
2way	2	0.126	0.919			AT1G71696	-0.462	0.041	0.06	0.019	0.497
2way	2	0.126	0.919			AT5G58850	-0.0	0.057	0.075	0.018	0.497
2way	2	0.126	0.919			AT3G20770	0.73	0.048	0.03	-0.017	0.499
2way	2	0.126	0.919			AT4G24470	-0.0	0.017	0.03	0.013	0.501
2way	2	0.126	0.919			AT5G14960	-0.0	0.01	0.001	-0.009	0.503
2way	2	0.126	0.919			AT4G14770	-0.148	0.051	0.071	0.02	0.505
2way	2	0.126	0.919			AT3G10113	-0.0	0.079	0.06	-0.019	0.51
2way	2	0.126	0.919			AT5G64750	-0.483	0.134	0.159	0.025	0.51
2way	2	0.126	0.919			AT1G17950	-0.0	0.002	0.0	-0.002	0.511
2way	2	0.126	0.919			AT1G32510	-0.0	0.001	0.003	0.002	0.511
2way	2	0.126	0.919			AT1G63030	-0.0	0.001	0.0	-0.001	0.511
2way	2	0.126	0.919			AT1G63040	-0.0	0.003	0.0	-0.003	0.511
2way	2	0.126	0.919			AT2G46400	-0.0	0.003	0.0	-0.003	0.511
2way	2	0.126	0.919			AT3G47600	-0.0	0.003	0.0	-0.003	0.511
2way	2	0.126	0.919			AT3G61120	-0.0	0.0	0.004	0.003	0.511
2way	2	0.126	0.919			AT4G01720	-0.0	0.004	0.0	-0.004	0.511
2way	2	0.126	0.919			AT5G08070	-0.0	0.003	0.0	-0.003	0.511
2way	2	0.126	0.919			AT5G52170	-0.0	0.004	0.0	-0.004	0.511
2way	2	0.126	0.919			AT5G58620	-0.0	0.002	0.0	-0.002	0.511
2way	2	0.126	0.919			AT5G61270	-0.0	0.0	0.006	0.006	0.511
2way	2	0.126	0.919			AT1G32150	-0.0	0.1	0.124	0.024	0.513
2way	2	0.126	0.919			AT3G10500	0.488	0.032	0.017	-0.016	0.522
2way	2	0.126	0.919			AT4G00730	-0.0	0.038	0.024	-0.015	0.522
2way	2	0.126	0.919			AT1G18570	-0.0	0.014	0.006	-0.008	0.53
2way	2	0.126	0.919			AT2G03340	-0.0	0.006	0.014	0.007	0.53
2way	2	0.126	0.919			AT2G30590	-0.0	0.011	0.002	-0.009	0.53
2way	2	0.126	0.919			AT2G41690	-0.0	0.014	0.006	-0.008	0.53
2way	2	0.126	0.919			AT2G28810	-0.0	0.044	0.029	-0.015	0.531
2way	2	0.126	0.919			AT4G25490	-0.0	0.08	0.061	-0.019	0.531
2way	2	0.126	0.919			AT1G77640	-0.0	0.014	0.007	-0.007	0.539
2way	2	0.126	0.919			AT4G24020	-0.0	0.014	0.005	-0.009	0.539
2way	2	0.126	0.919			AT2G46590	-0.0	0.051	0.032	-0.019	0.54
2way	2	0.126	0.919			AT5G47660	-0.457	0.031	0.048	0.017	0.54
2way	2	0.126	0.919			AT1G06180	-0.0	0.027	0.014	-0.013	0.541
2way	2	0.126	0.919			AT1G19790	-0.0	0.017	0.026	0.01	0.541
2way	2	0.126	0.919			AT1G24250	-0.0	0.021	0.009	-0.012	0.541
2way	2	0.126	0.919			AT2G18350	-0.117	0.033	0.047	0.014	0.542
2way	2	0.126	0.919			AT2G32460	-0.0	0.034	0.053	0.019	0.542
2way	2	0.126	0.919			AT5G06100	-0.0	0.037	0.055	0.017	0.542
2way	2	0.126	0.919			AT1G49560	-0.0	0.04	0.025	-0.015	0.549
2way	2	0.126	0.919			AT1G12630	-0.0	0.088	0.067	-0.022	0.554
2way	2	0.126	0.919			AT1G28370	0.395	0.196	0.174	-0.022	0.555
2way	2	0.126	0.919			AT1G03840	-0.042	0.045	0.061	0.015	0.559
2way	2	0.126	0.919			AT5G66730	-0.081	0.047	0.065	0.018	0.559
2way	2	0.126	0.919			AT3G15210	-1.15	0.08	0.098	0.019	0.565
2way	2	0.126	0.919			AT1G71450	-0.0	0.106	0.083	-0.024	0.569
2way	2	0.126	0.919			AT1G43700	-0.0	0.004	0.013	0.009	0.571
2way	2	0.126	0.919			AT2G45420	-0.0	0.041	0.058	0.017	0.571
2way	2	0.126	0.919			AT2G17950	-0.0	0.01	0.018	0.008	0.573
2way	2	0.126	0.919			AT4G37260	-0.0	0.043	0.061	0.018	0.575
2way	2	0.126	0.919			AT1G10720	-0.0	0.005	0.0	-0.005	0.576
2way	2	0.126	0.919			AT1G27360	-0.0	0.004	0.0	-0.004	0.576
2way	2	0.126	0.919			AT1G53170	-0.181	0.092	0.113	0.021	0.576
2way	2	0.126	0.919			AT1G80840	-0.0	0.004	0.001	-0.003	0.576
2way	2	0.126	0.919			AT4G30080	-0.0	0.003	0.0	-0.003	0.576
2way	2	0.126	0.919			AT5G16600	-0.0	0.006	0.0	-0.006	0.576
2way	2	0.126	0.919			AT5G67000	-0.0	0.004	0.001	-0.003	0.576
2way	2	0.126	0.919			AT4G18770	-0.0	0.049	0.068	0.019	0.577
2way	2	0.126	0.919			AT1G75240	0.216	0.058	0.04	-0.018	0.579
2way	2	0.126	0.919			AT1G12610	-0.0	0.032	0.022	-0.01	0.585
2way	2	0.126	0.919			AT1G70920	-0.0	0.021	0.031	0.01	0.585
2way	2	0.126	0.919			AT4G26030	-0.0	0.036	0.022	-0.013	0.585
2way	2	0.126	0.919			AT2G22540	-0.0	0.127	0.144	0.017	0.589
2way	2	0.126	0.919			AT3G24120	0.61	0.068	0.048	-0.02	0.589
2way	2	0.126	0.919			AT1G68670	-0.0	0.014	0.006	-0.008	0.59
2way	2	0.126	0.919			AT2G02540	-0.009	0.041	0.058	0.017	0.592
2way	2	0.126	0.919			AT4G18170	-0.0	0.032	0.021	-0.012	0.599
2way	2	0.126	0.919			AT1G20910	-0.0	0.026	0.038	0.012	0.608
2way	2	0.126	0.919			AT3G27785	-0.0	0.031	0.047	0.015	0.608
2way	2	0.126	0.919			AT1G74840	1.372	0.088	0.072	-0.016	0.615
2way	2	0.126	0.919			AT1G01720	-0.0	0.074	0.056	-0.018	0.617
2way	2	0.126	0.919			AT3G01530	0.052	0.04	0.025	-0.016	0.617
2way	2	0.126	0.919			AT4G06746	-0.0	0.04	0.027	-0.013	0.617
2way	2	0.126	0.919			AT4G28500	-0.0	0.029	0.044	0.014	0.617
2way	2	0.126	0.919			AT1G06850	-0.0	0.021	0.033	0.011	0.621
2way	2	0.126	0.919			AT5G18560	-0.593	0.028	0.042	0.014	0.626
2way	2	0.126	0.919			AT4G16750	-0.0	0.086	0.072	-0.014	0.627
2way	2	0.126	0.919			AT4G36780	-0.173	0.06	0.075	0.015	0.627
2way	2	0.126	0.919			AT5G06839	-0.0	0.068	0.086	0.017	0.629
2way	2	0.126	0.919			AT1G52880	-0.0	0.074	0.059	-0.015	0.631
2way	2	0.126	0.919			AT5G25190	-0.0	0.178	0.199	0.021	0.634
2way	2	0.126	0.919			AT5G51990	-0.0	0.085	0.071	-0.014	0.634
2way	2	0.126	0.919			AT3G12730	-0.0	0.041	0.03	-0.011	0.635
2way	2	0.126	0.919			AT3G49530	0.553	0.038	0.022	-0.015	0.635
2way	2	0.126	0.919			AT3G01970	0.085	0.098	0.085	-0.013	0.636
2way	2	0.126	0.919			AT5G02840	-0.0	0.098	0.085	-0.013	0.636
2way	2	0.126	0.919			AT1G30650	-0.0	0.028	0.042	0.014	0.64
2way	2	0.126	0.919			AT1G46264	-0.0	0.006	0.0	-0.006	0.642
2way	2	0.126	0.919			AT1G51600	-0.0	0.002	0.006	0.004	0.642
2way	2	0.126	0.919			AT3G45170	-0.0	0.005	0.002	-0.004	0.642
2way	2	0.126	0.919			AT5G25390	-0.0	0.001	0.007	0.006	0.642
2way	2	0.126	0.919			AT3G42860	-0.0	0.013	0.021	0.007	0.645
2way	2	0.126	0.919			AT3G60580	-0.0	0.016	0.022	0.006	0.645
2way	2	0.126	0.919			AT4G23550	-0.0	0.042	0.031	-0.011	0.645
2way	2	0.126	0.919			AT4G26640	-0.0	0.013	0.024	0.011	0.645
2way	2	0.126	0.919			AT5G46590	-0.0	0.024	0.013	-0.01	0.645
2way	2	0.126	0.919			AT2G42430	-0.0	0.034	0.048	0.014	0.65
2way	2	0.126	0.919			AT3G04060	-0.0	0.042	0.029	-0.013	0.65
2way	2	0.126	0.919			AT3G13810	-0.0	0.043	0.058	0.015	0.65
2way	2	0.126	0.919			AT3G18990	-0.335	0.038	0.051	0.013	0.65
2way	2	0.126	0.919			AT5G06960	-0.0	0.036	0.051	0.015	0.65
2way	2	0.126	0.919			AT5G63260	-0.0	0.048	0.036	-0.012	0.65
2way	2	0.126	0.919			AT1G72360	-0.0	0.007	0.015	0.008	0.654
2way	2	0.126	0.919			AT1G76870	-0.0	0.004	0.005	0.001	0.654
2way	2	0.126	0.919			AT2G38880	-0.0	0.009	0.002	-0.007	0.654
2way	2	0.126	0.919			AT3G22780	-0.0	0.003	0.001	-0.002	0.654
2way	2	0.126	0.919			AT3G47620	-0.0	0.006	0.0	-0.006	0.654
2way	2	0.126	0.919			AT4G04450	-0.0	0.004	0.002	-0.002	0.654
2way	2	0.126	0.919			AT5G10510	-0.0	0.004	0.002	-0.002	0.654
2way	2	0.126	0.919			AT5G42520	-0.0	0.003	0.006	0.003	0.654
2way	2	0.126	0.919			AT2G23290	-0.0	0.045	0.058	0.013	0.656
2way	2	0.126	0.919			AT4G37180	0.214	0.056	0.041	-0.015	0.656
2way	2	0.126	0.919			AT3G56850	-0.0	0.096	0.113	0.018	0.66
2way	2	0.126	0.919			AT1G79180	0.074	0.024	0.015	-0.009	0.662
2way	2	0.126	0.919			AT5G02460	-0.0	0.057	0.043	-0.014	0.662
2way	2	0.126	0.919			AT1G32870	-0.0	0.044	0.031	-0.013	0.664
2way	2	0.126	0.919			AT2G02070	-0.0	0.046	0.059	0.012	0.668
2way	2	0.126	0.919			AT5G13180	-0.0	0.052	0.037	-0.016	0.668
2way	2	0.126	0.919			AT5G56110	-0.652	0.042	0.056	0.013	0.668
2way	2	0.126	0.919			AT3G06490	-0.0	0.02	0.012	-0.008	0.678
2way	2	0.126	0.919			AT3G28910	-0.0	0.024	0.015	-0.009	0.678
2way	2	0.126	0.919			AT5G13790	-0.0	0.054	0.045	-0.01	0.678
2way	2	0.126	0.919			AT5G67580	-0.0	0.024	0.016	-0.009	0.678
2way	2	0.126	0.919			AT2G24430	-0.0	0.053	0.038	-0.015	0.679
2way	2	0.126	0.919			AT1G18330	-0.191	0.13	0.144	0.014	0.687
2way	2	0.126	0.919			AT3G50700	-0.0	0.027	0.021	-0.006	0.69
2way	2	0.126	0.919			AT5G46350	-0.0	0.021	0.03	0.009	0.69
2way	2	0.126	0.919			AT2G23340	-0.0	0.064	0.053	-0.012	0.693
2way	2	0.126	0.919			AT1G25550	-0.0	0.027	0.017	-0.01	0.695
2way	2	0.126	0.919			AT5G22990	-0.162	0.069	0.08	0.011	0.701
2way	2	0.126	0.919			AT1G76880	-0.0	0.005	0.002	-0.003	0.704
2way	2	0.126	0.919			AT3G51470	-0.0	0.006	0.005	-0.001	0.704
2way	2	0.126	0.919			AT4G36620	-0.0	0.006	0.005	-0.001	0.704
2way	2	0.126	0.919			AT4G18450	-0.0	0.003	0.007	0.004	0.708
2way	2	0.126	0.919			AT1G25340	-0.0	0.026	0.02	-0.006	0.712
2way	2	0.126	0.919			AT3G12130	-0.0	0.035	0.025	-0.009	0.712
2way	2	0.126	0.919			AT4G22070	-0.0	0.015	0.028	0.013	0.712
2way	2	0.126	0.919			AT5G62320	-0.0	0.031	0.023	-0.007	0.712
2way	2	0.126	0.919			AT5G52660	-0.0	0.088	0.074	-0.014	0.714
2way	2	0.126	0.919			AT3G50410	-0.0	0.031	0.025	-0.006	0.72
2way	2	0.126	0.919			AT5G66700	-0.0	0.063	0.076	0.013	0.72
2way	2	0.126	0.919			AT1G01060	-0.0	0.091	0.076	-0.015	0.722
2way	2	0.126	0.919			AT1G03800	-0.0	0.081	0.096	0.015	0.722
2way	2	0.126	0.919			AT3G09600	-0.0	0.099	0.089	-0.009	0.722
2way	2	0.126	0.919			AT1G30490	-0.0	0.023	0.034	0.011	0.723
2way	2	0.126	0.919			AT5G47390	-0.0	0.094	0.081	-0.014	0.725
2way	2	0.126	0.919			AT1G13400	-0.0	0.01	0.006	-0.004	0.726
2way	2	0.126	0.919			AT5G07100	-0.0	0.004	0.008	0.004	0.726
2way	2	0.126	0.919			AT5G67300	-0.0	0.014	0.02	0.005	0.726
2way	2	0.126	0.919			AT4G01250	-0.0	0.029	0.037	0.008	0.729
2way	2	0.126	0.919			AT2G26960	-0.0	0.036	0.045	0.009	0.736
2way	2	0.126	0.919			AT1G13300	-0.0	0.01	0.006	-0.004	0.74
2way	2	0.126	0.919			AT1G32240	-0.0	0.012	0.008	-0.004	0.74
2way	2	0.126	0.919			AT2G38300	-0.0	0.011	0.006	-0.006	0.74
2way	2	0.126	0.919			AT4G17785	-0.0	0.011	0.008	-0.002	0.74
2way	2	0.126	0.919			AT5G13910	-0.0	0.008	0.01	0.002	0.74
2way	2	0.126	0.919			AT3G10030	-0.0	0.042	0.031	-0.011	0.742
2way	2	0.126	0.919			AT1G19210	0.013	0.116	0.101	-0.015	0.743
2way	2	0.126	0.919			AT5G61620	-0.0	0.111	0.1	-0.011	0.743
2way	2	0.126	0.919			AT2G42200	-0.0	0.045	0.034	-0.011	0.744
2way	2	0.126	0.919			AT4G11660	-0.0	0.037	0.028	-0.009	0.744
2way	2	0.126	0.919			AT1G09540	-0.0	0.038	0.044	0.006	0.749
2way	2	0.126	0.919			AT3G23240	-0.0	0.041	0.029	-0.012	0.749
2way	2	0.126	0.919			AT3G44480	-0.0	0.039	0.033	-0.006	0.749
2way	2	0.126	0.919			AT3G46590	-0.0	0.007	0.002	-0.005	0.749
2way	2	0.126	0.919			AT4G27950	-0.0	0.032	0.038	0.007	0.749
2way	2	0.126	0.919			AT5G62940	-0.682	0.034	0.04	0.006	0.749
2way	2	0.126	0.919			AT1G36060	-0.0	0.04	0.046	0.006	0.754
2way	2	0.126	0.919			AT2G20400	-0.0	0.036	0.044	0.008	0.759
2way	2	0.126	0.919			AT2G30250	-0.0	0.031	0.039	0.008	0.759
2way	2	0.126	0.919			AT3G53200	-0.0	0.047	0.038	-0.009	0.759
2way	2	0.126	0.919			AT1G16490	-0.0	0.042	0.034	-0.008	0.76
2way	2	0.126	0.919			AT2G01940	-0.0	0.035	0.041	0.006	0.764
2way	2	0.126	0.919			AT3G09735	-0.0	0.045	0.038	-0.007	0.764
2way	2	0.126	0.919			AT5G04410	-0.0	0.037	0.024	-0.013	0.764
2way	2	0.126	0.919			AT1G69560	-0.0	0.01	0.014	0.004	0.767
2way	2	0.126	0.919			AT2G42590	-0.0	0.005	0.009	0.004	0.767
2way	2	0.126	0.919			AT1G22070	-0.0	0.011	0.006	-0.005	0.769
2way	2	0.126	0.919			AT1G66370	-0.0	0.015	0.01	-0.005	0.769
2way	2	0.126	0.919			AT2G22430	0.4	0.05	0.039	-0.011	0.769
2way	2	0.126	0.919			AT5G08750	-0.0	0.007	0.01	0.002	0.769
2way	2	0.126	0.919			AT5G65410	-0.0	0.048	0.039	-0.009	0.77
2way	2	0.126	0.919			AT5G45580	-0.0	0.053	0.045	-0.008	0.773
2way	2	0.126	0.919			AT3G04030	-0.0	0.054	0.046	-0.008	0.774
2way	2	0.126	0.919			AT5G41570	-0.0	0.039	0.049	0.01	0.774
2way	2	0.126	0.919			AT3G03200	-0.994	0.041	0.05	0.009	0.777
2way	2	0.126	0.919			AT1G50640	0.818	0.055	0.049	-0.006	0.781
2way	2	0.126	0.919			AT1G79580	-0.0	0.042	0.053	0.011	0.782
2way	2	0.126	0.919			AT2G06200	-0.0	0.013	0.008	-0.004	0.782
2way	2	0.126	0.919			AT1G69570	-0.0	0.063	0.052	-0.011	0.784
2way	2	0.126	0.919			AT3G02940	-0.0	0.051	0.039	-0.012	0.784
2way	2	0.126	0.919			AT4G17980	-0.0	0.057	0.046	-0.011	0.784
2way	2	0.126	0.919			AT5G07680	-0.0	0.009	0.003	-0.006	0.786
2way	2	0.126	0.919			AT5G08130	-0.0	0.008	0.011	0.003	0.786
2way	2	0.126	0.919			AT3G60490	-0.266	0.052	0.058	0.006	0.787
2way	2	0.126	0.919			AT3G55370	-0.0	0.059	0.05	-0.009	0.789
2way	2	0.126	0.919			AT2G33710	-0.0	0.054	0.064	0.01	0.79
2way	2	0.126	0.919			AT5G03790	0.407	0.058	0.051	-0.007	0.79
2way	2	0.126	0.919			AT2G02080	-0.0	0.062	0.073	0.011	0.791
2way	2	0.126	0.919			AT3G58630	-0.0	0.014	0.01	-0.005	0.793
2way	2	0.126	0.919			AT4G18890	-0.0	0.01	0.015	0.006	0.793
2way	2	0.126	0.919			AT4G34410	-0.0	0.055	0.065	0.01	0.796
2way	2	0.126	0.919			AT1G28160	-0.0	0.063	0.071	0.008	0.799
2way	2	0.126	0.919			AT4G36160	-0.0	0.063	0.056	-0.008	0.799
2way	2	0.126	0.919			AT5G44160	-0.0	0.024	0.02	-0.004	0.8
2way	2	0.126	0.919			AT5G61600	-0.0	0.012	0.018	0.005	0.8
2way	2	0.126	0.919			AT5G23930	-0.013	0.065	0.071	0.006	0.801
2way	2	0.126	0.919			AT5G22500	-0.0	0.014	0.016	0.002	0.804
2way	2	0.126	0.919			AT5G47220	-0.0	0.014	0.019	0.005	0.823
2way	2	0.126	0.919			AT5G05550	-0.0	0.121	0.125	0.005	0.825
2way	2	0.126	0.919			AT1G20980	-0.0	0.014	0.02	0.006	0.826
2way	2	0.126	0.919			AT1G76110	-0.0	0.014	0.018	0.005	0.831
2way	2	0.126	0.919			AT5G04390	-0.0	0.016	0.018	0.002	0.833
2way	2	0.126	0.919			AT4G32800	-0.0	0.025	0.022	-0.003	0.839
2way	2	0.126	0.919			AT3G23220	-0.0	0.026	0.023	-0.002	0.845
2way	2	0.126	0.919			AT5G03150	-0.0	0.031	0.033	0.002	0.845
2way	2	0.126	0.919			AT5G24110	-0.0	0.023	0.029	0.007	0.847
2way	2	0.126	0.919			AT1G14580	-0.0	0.033	0.03	-0.003	0.851
2way	2	0.126	0.919			AT1G02250	-0.0	0.031	0.027	-0.004	0.855
2way	2	0.126	0.919			AT5G65130	-0.0	0.026	0.03	0.004	0.856
2way	2	0.126	0.919			AT1G72740	-0.0	0.026	0.021	-0.005	0.858
2way	2	0.126	0.919			AT1G68320	-0.0	0.029	0.025	-0.004	0.861
2way	2	0.126	0.919			AT4G01550	-0.0	0.036	0.032	-0.004	0.861
2way	2	0.126	0.919			AT1G02230	-0.0	0.032	0.027	-0.006	0.864
2way	2	0.126	0.919			AT2G46680	-0.0	0.031	0.027	-0.004	0.864
2way	2	0.126	0.919			AT3G08500	-0.0	0.035	0.039	0.004	0.864
2way	2	0.126	0.919			AT3G15170	-0.0	0.029	0.028	-0.001	0.864
2way	2	0.126	0.919			AT5G18450	-0.0	0.032	0.038	0.006	0.864
2way	2	0.126	0.919			AT5G52830	-0.0	0.024	0.028	0.004	0.864
2way	2	0.126	0.919			AT5G66300	-0.0	0.028	0.029	0.001	0.864
2way	2	0.126	0.919			AT3G21890	-0.345	0.08	0.085	0.005	0.867
2way	2	0.126	0.919			AT3G12720	-0.0	0.032	0.029	-0.003	0.868
2way	2	0.126	0.919			AT5G62000	-0.0	0.035	0.033	-0.001	0.868
2way	2	0.126	0.919			AT5G64060	-0.0	0.033	0.034	0.002	0.868
2way	2	0.126	0.919			AT1G54330	-0.559	0.03	0.034	0.005	0.871
2way	2	0.126	0.919			AT4G29230	-0.0	0.034	0.04	0.006	0.871
2way	2	0.126	0.919			AT5G09410	-0.0	0.033	0.039	0.006	0.871
2way	2	0.126	0.919			AT1G75490	-0.0	0.042	0.048	0.006	0.872
2way	2	0.126	0.919			AT2G30340	0.149	0.038	0.035	-0.003	0.872
2way	2	0.126	0.919			AT2G38470	-0.0	0.029	0.032	0.003	0.872
2way	2	0.126	0.919			AT2G03500	-0.0	0.039	0.037	-0.002	0.874
2way	2	0.126	0.919			AT1G26960	-0.0	0.037	0.041	0.004	0.876
2way	2	0.126	0.919			AT1G34670	-0.0	0.043	0.04	-0.004	0.877
2way	2	0.126	0.919			AT1G74650	-0.0	0.037	0.039	0.002	0.877
2way	2	0.126	0.919			AT3G10480	-0.0	0.035	0.029	-0.007	0.877
2way	2	0.126	0.919			AT3G22830	-0.0	0.043	0.039	-0.004	0.878
2way	2	0.126	0.919			AT1G12260	-0.0	0.041	0.044	0.003	0.88
