kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
path	1	0.0	0.544	-1.288	0.291	AT3G42860	7.35	8.0	0.65	-2.84	0.884
path	1	0.0	0.544	0.377	1.107	AT1G28370	38.18	41.0	2.82	-5.91	0.884
path	1	0.0	0.544	-1.288	0.291	AT1G03840	19.47	21.0	1.53	-4.51	0.885
path	1	0.0	0.544	-0.054	0.369	AT1G31140	52.3	56.0	3.7	-5.62	0.886
path	1	0.0	0.544	-1.288	0.291	AT3G51080	1.8	2.0	0.2	-1.39	0.886
path	1	0.0	0.544	0.377	1.107	AT5G63260	27.88	30.0	2.12	-5.24	0.886
path	1	0.0	0.544	-1.288	0.291	AT5G67450	2.72	3.0	0.28	-1.74	0.887
path	1	0.0	0.544	0.377	1.107	AT1G06180	12.93	14.0	1.07	-3.74	0.887
path	1	0.0	0.544	0.377	1.107	AT5G46350	10.14	11.0	0.86	-3.34	0.887
path	1	0.0	0.544	0.377	1.107	AT3G50410	17.6	19.0	1.4	-4.33	0.888
path	1	0.0	0.544	-1.288	0.291	AT4G27950	14.79	16.0	1.21	-4.09	0.89
path	1	0.0	0.544	-1.288	0.291	AT5G05550	40.04	43.0	2.96	-6.21	0.89
path	1	0.0	0.544	0.377	1.107	AT2G42590	4.56	5.0	0.44	-2.29	0.89
path	1	0.0	0.544	0.377	1.107	AT3G47600	1.8	2.0	0.2	-1.4	0.89
path	1	0.0	0.544	-1.288	0.291	AT5G52830	15.72	17.0	1.28	-4.22	0.891
path	1	0.0	0.544	0.377	1.107	AT1G75240	28.81	31.0	2.19	-5.46	0.891
path	1	0.0	0.544	-0.054	0.369	AT2G04038	80.41	86.0	5.59	-6.96	0.892
path	1	0.0	0.544	-0.054	0.369	AT3G16280	60.72	65.0	4.28	-6.18	0.892
path	1	0.0	0.544	-1.288	0.291	AT2G43000	27.87	30.0	2.13	-5.44	0.892
path	1	0.0	0.544	0.377	1.107	AT3G12720	20.39	22.0	1.61	-4.73	0.892
path	1	0.0	0.544	0.377	1.107	AT1G75080	3.63	4.0	0.37	-2.08	0.893
path	1	0.0	0.544	0.377	1.107	AT2G17410	0.88	1.0	0.12	-0.94	0.893
path	1	0.0	0.544	-0.054	0.369	AT1G46264	2.74	3.0	0.26	-1.25	0.894
path	1	0.0	0.544	-0.054	0.369	AT3G09230	2.74	3.0	0.26	-1.25	0.894
path	1	0.0	0.544	-0.054	0.369	AT5G52170	2.74	3.0	0.26	-1.25	0.894
path	1	0.0	0.544	0.377	1.107	AT4G01250	16.66	18.0	1.34	-4.36	0.894
path	1	0.0	0.544	0.377	1.107	AT3G28920	29.74	32.0	2.26	-5.67	0.896
path	1	0.0	0.544	-0.054	0.369	AT1G17950	0.9	1.0	0.1	-0.59	0.897
path	1	0.0	0.544	-0.054	0.369	AT1G67260	0.9	1.0	0.1	-0.59	0.897
path	1	0.0	0.544	-0.054	0.369	AT2G42590	12.04	13.0	0.96	-2.94	0.899
path	1	0.0	0.544	-0.054	0.369	AT5G10280	12.04	13.0	0.96	-2.94	0.899
path	1	0.0	0.544	-1.288	0.291	AT2G02070	22.25	24.0	1.75	-5.12	0.899
path	1	0.0	0.544	0.377	1.107	AT5G54230	28.79	31.0	2.21	-5.7	0.9
path	1	0.0	0.544	-0.054	0.369	AT1G72360	5.52	6.0	0.48	-1.97	0.901
path	1	0.0	0.544	-0.054	0.369	AT2G30590	5.52	6.0	0.48	-1.97	0.901
path	1	0.0	0.544	-0.054	0.369	AT4G05100	28.86	31.0	2.14	-4.59	0.901
path	1	0.0	0.544	-1.288	0.291	AT3G30530	0.88	1.0	0.12	-1.03	0.901
path	1	0.0	0.544	-1.288	0.291	AT4G14410	0.88	1.0	0.12	-1.03	0.901
path	1	0.0	0.544	-1.288	0.291	AT4G18170	15.71	17.0	1.29	-4.45	0.901
path	1	0.0	0.544	-1.288	0.291	AT4G24470	6.4	7.0	0.6	-2.93	0.901
path	1	0.0	0.544	-1.288	0.291	AT4G38910	0.88	1.0	0.12	-1.03	0.901
path	1	0.0	0.544	-0.054	0.369	AT1G20980	26.05	28.0	1.95	-4.4	0.903
path	1	0.0	0.544	-0.054	0.369	AT1G32870	48.52	52.0	3.48	-5.9	0.903
path	1	0.0	0.544	-0.054	0.369	AT1G69010	76.64	82.0	5.36	-7.24	0.904
path	1	0.0	0.544	-0.054	0.369	AT4G31060	75.7	81.0	5.3	-7.18	0.904
path	1	0.0	0.544	-0.054	0.369	AT4G37180	52.26	56.0	3.74	-6.15	0.904
path	1	0.0	0.544	-1.288	0.291	AT2G02540	25.98	28.0	2.02	-5.64	0.905
path	1	0.0	0.544	-1.288	0.291	AT3G02990	2.7	3.0	0.3	-1.97	0.905
path	1	0.0	0.544	-1.288	0.291	AT5G06839	25.98	28.0	2.02	-5.64	0.905
path	1	0.0	0.544	0.377	1.107	AT1G69780	23.17	25.0	1.83	-5.38	0.906
path	1	0.0	0.544	-1.288	0.291	AT3G13350	1.78	2.0	0.22	-1.61	0.907
path	1	0.0	0.544	0.377	1.107	AT3G45610	26.91	29.0	2.09	-5.75	0.907
path	1	0.0	0.544	0.377	1.107	AT4G17785	4.55	5.0	0.45	-2.53	0.907
path	1	0.0	0.544	-1.288	0.291	AT3G62420	35.33	38.0	2.67	-6.47	0.908
path	1	0.0	0.544	0.377	1.107	AT1G62300	17.57	19.0	1.43	-4.82	0.908
path	1	0.0	0.544	0.377	1.107	AT5G47660	17.57	19.0	1.43	-4.82	0.908
path	1	0.0	0.544	-0.054	0.369	AT5G47230	19.5	21.0	1.5	-3.97	0.909
path	1	0.0	0.544	-0.054	0.369	AT5G58900	61.63	66.0	4.37	-6.78	0.909
path	1	0.0	0.544	-1.288	0.291	AT1G52880	28.77	31.0	2.23	-6.02	0.91
path	1	0.0	0.544	0.377	1.107	AT3G12130	15.7	17.0	1.3	-4.63	0.91
path	1	0.0	0.544	0.377	1.107	AT5G13910	3.62	4.0	0.38	-2.32	0.91
path	1	0.0	0.544	-0.054	0.369	AT2G24570	4.58	5.0	0.42	-1.91	0.911
path	1	0.0	0.544	0.377	1.107	AT3G15210	41.87	45.0	3.13	-7.01	0.912
path	1	0.0	0.544	0.377	1.107	AT3G51080	1.78	2.0	0.22	-1.65	0.912
path	1	0.0	0.544	0.377	1.107	AT4G26030	18.5	20.0	1.5	-5.03	0.912
path	1	0.0	0.544	-0.054	0.369	AT1G01060	70.99	76.0	5.01	-7.4	0.915
path	1	0.0	0.544	-0.054	0.369	AT1G49010	71.92	77.0	5.08	-7.46	0.915
path	1	0.0	0.544	-0.054	0.369	AT2G35700	71.92	77.0	5.08	-7.46	0.915
path	1	0.0	0.544	0.377	1.107	AT1G76890	25.03	27.0	1.97	-5.81	0.915
path	1	0.0	0.544	-0.054	0.369	AT1G13400	8.3	9.0	0.7	-2.69	0.916
path	1	0.0	0.544	-0.054	0.369	AT4G30080	1.81	2.0	0.19	-1.19	0.918
path	1	0.0	0.544	-0.054	0.369	AT5G22890	1.81	2.0	0.19	-1.19	0.918
path	1	0.0	0.544	-0.054	0.369	AT5G38860	1.81	2.0	0.19	-1.19	0.918
path	1	0.0	0.544	-1.288	0.291	AT2G04038	30.63	33.0	2.37	-6.51	0.919
path	1	0.0	0.544	0.377	1.107	AT3G30530	0.87	1.0	0.13	-1.19	0.919
path	1	0.0	0.544	-0.054	0.369	AT4G24020	7.36	8.0	0.64	-2.62	0.921
path	1	0.0	0.544	-1.288	0.291	AT3G21175	7.31	8.0	0.69	-3.51	0.921
path	1	0.0	0.544	0.377	1.107	AT2G02820	35.3	38.0	2.7	-6.96	0.922
path	1	0.0	0.544	-0.054	0.369	AT5G10030	84.09	90.0	5.91	-8.28	0.923
path	1	0.0	0.544	0.377	1.107	AT5G06100	21.28	23.0	1.72	-5.68	0.923
path	1	0.0	0.544	-1.288	0.291	AT1G27360	0.86	1.0	0.14	-1.26	0.924
path	1	0.0	0.544	-0.054	0.369	AT5G47220	24.15	26.0	1.85	-4.81	0.925
path	1	0.0	0.544	-0.054	0.369	AT1G75240	67.21	72.0	4.79	-7.68	0.926
path	1	0.0	0.544	0.377	1.107	AT4G37260	24.07	26.0	1.93	-6.08	0.926
path	1	0.0	0.544	-1.288	0.291	AT3G09735	15.67	17.0	1.33	-5.12	0.927
path	1	0.0	0.544	-1.288	0.291	AT3G11020	14.74	16.0	1.26	-4.99	0.927
path	1	0.0	0.544	-0.054	0.369	AT3G30210	21.34	23.0	1.66	-4.62	0.928
path	1	0.0	0.544	-1.288	0.291	AT1G29860	11.94	13.0	1.06	-4.61	0.929
path	1	0.0	0.544	0.377	1.107	AT1G06280	39.96	43.0	3.04	-7.55	0.929
path	1	0.0	0.544	0.377	1.107	AT1G16490	23.13	25.0	1.87	-6.11	0.93
path	1	0.0	0.544	0.377	1.107	AT5G25390	1.77	2.0	0.23	-1.89	0.93
path	1	0.0	0.544	0.377	1.107	AT3G27785	16.6	18.0	1.4	-5.33	0.931
path	1	0.0	0.544	-0.054	0.369	AT3G11020	40.03	43.0	2.97	-6.4	0.933
path	1	0.0	0.544	0.377	1.107	AT4G01550	17.52	19.0	1.48	-5.55	0.933
path	1	0.0	0.544	-1.288	0.291	AT2G22430	19.39	21.0	1.61	-5.86	0.934
path	1	0.0	0.544	-1.288	0.291	AT2G40260	19.39	21.0	1.61	-5.86	0.934
path	1	0.0	0.544	-1.288	0.291	AT3G10800	14.72	16.0	1.28	-5.22	0.934
path	1	0.0	0.544	-0.054	0.369	AT1G69690	16.66	18.0	1.34	-4.31	0.936
path	1	0.0	0.544	0.377	1.107	AT3G11440	24.98	27.0	2.02	-6.54	0.936
path	1	0.0	0.544	-0.054	0.369	AT1G06180	30.67	33.0	2.33	-5.78	0.937
path	1	0.0	0.544	-0.054	0.369	AT1G23810	2.71	3.0	0.29	-1.78	0.938
path	1	0.0	0.544	-0.054	0.369	AT2G41690	9.2	10.0	0.8	-3.28	0.938
path	1	0.0	0.544	0.377	1.107	AT5G56110	27.78	30.0	2.22	-6.94	0.938
path	1	0.0	0.544	0.377	1.107	AT1G33240	24.04	26.0	1.96	-6.57	0.939
path	1	0.0	0.544	0.377	1.107	AT2G17900	0.85	1.0	0.15	-1.43	0.939
path	1	0.0	0.544	0.377	1.107	AT4G01720	0.85	1.0	0.15	-1.43	0.939
path	1	0.0	0.544	0.377	1.107	AT5G61600	7.28	8.0	0.72	-3.91	0.939
path	1	0.0	0.544	-1.288	0.291	AT2G30250	19.37	21.0	1.63	-6.09	0.94
path	1	0.0	0.544	-1.288	0.291	AT4G26640	5.43	6.0	0.57	-3.48	0.94
path	1	0.0	0.544	-1.288	0.291	AT3G01220	21.24	23.0	1.76	-6.35	0.941
path	1	0.0	0.544	0.377	1.107	AT5G60130	14.71	16.0	1.29	-5.39	0.941
path	1	0.0	0.544	-0.054	0.369	AT3G06490	24.12	26.0	1.88	-5.34	0.942
path	1	0.0	0.544	-0.054	0.369	AT4G25490	78.41	84.0	5.59	-8.96	0.942
path	1	0.0	0.544	-0.054	0.369	AT5G67190	79.35	85.0	5.65	-9.03	0.942
path	1	0.0	0.544	0.377	1.107	AT5G24110	11.92	13.0	1.08	-4.98	0.943
path	1	0.0	0.544	-0.054	0.369	AT1G34180	50.3	54.0	3.7	-7.62	0.945
path	1	0.0	0.544	-0.054	0.369	AT3G03200	50.3	54.0	3.7	-7.62	0.945
path	1	0.0	0.544	-1.288	0.291	AT3G55370	27.76	30.0	2.24	-7.25	0.945
path	1	0.0	0.544	-0.054	0.369	AT1G74480	42.81	46.0	3.19	-7.12	0.946
path	1	0.0	0.544	-0.054	0.369	AT2G42200	52.17	56.0	3.83	-7.75	0.946
path	1	0.0	0.544	-0.054	0.369	AT5G15830	87.77	94.0	6.23	-9.59	0.946
path	1	0.0	0.544	-1.288	0.291	AT3G01970	17.49	19.0	1.51	-6.06	0.946
path	1	0.0	0.544	-1.288	0.291	AT5G16820	16.56	18.0	1.44	-5.93	0.946
path	1	0.0	0.544	0.377	1.107	AT2G40740	17.5	19.0	1.5	-6.03	0.946
path	1	0.0	0.544	-1.288	0.291	AT3G50700	7.27	8.0	0.73	-4.19	0.947
path	1	0.0	0.544	-0.054	0.369	AT1G12610	31.57	34.0	2.43	-6.37	0.949
path	1	0.0	0.544	-1.288	0.291	AT3G24120	27.75	30.0	2.25	-7.47	0.949
path	1	0.0	0.544	-1.288	0.291	AT5G03150	9.12	10.0	0.88	-4.67	0.949
path	1	0.0	0.544	-1.288	0.291	AT2G15660	1.74	2.0	0.26	-2.29	0.951
path	1	0.0	0.544	-1.288	0.291	AT4G34590	8.19	9.0	0.81	-4.54	0.951
path	1	0.0	0.544	-1.288	0.291	AT5G13790	6.34	7.0	0.66	-4.06	0.951
path	1	0.0	0.544	-0.054	0.369	AT3G23210	16.63	18.0	1.37	-4.84	0.952
path	1	0.0	0.544	-1.288	0.291	AT5G45580	24.01	26.0	1.99	-7.18	0.952
path	1	0.0	0.544	-0.054	0.369	AT1G04880	25.96	28.0	2.04	-6.0	0.953
path	1	0.0	0.544	-0.054	0.369	AT2G33810	6.39	7.0	0.61	-3.09	0.953
path	1	0.0	0.544	-1.288	0.291	AT1G01060	25.87	28.0	2.13	-7.44	0.953
path	1	0.0	0.544	-1.288	0.291	AT4G04450	0.84	1.0	0.16	-1.71	0.954
path	1	0.0	0.544	-0.054	0.369	AT3G50260	91.49	98.0	6.51	-10.37	0.955
path	1	0.0	0.544	-1.288	0.291	AT4G38170	29.6	32.0	2.4	-7.96	0.955
path	1	0.0	0.544	0.377	1.107	AT3G21175	7.25	8.0	0.75	-4.39	0.955
path	1	0.0	0.544	-0.054	0.369	AT3G12910	1.78	2.0	0.22	-1.72	0.956
path	1	0.0	0.544	-0.054	0.369	AT5G14340	1.78	2.0	0.22	-1.72	0.956
path	1	0.0	0.544	-0.054	0.369	AT5G17800	47.46	51.0	3.54	-7.97	0.956
path	1	0.0	0.544	-1.288	0.291	AT3G10113	19.33	21.0	1.67	-6.77	0.956
path	1	0.0	0.544	-1.288	0.291	AT5G66940	22.13	24.0	1.87	-7.15	0.956
path	1	0.0	0.544	-0.054	0.369	AT1G51220	39.97	43.0	3.03	-7.47	0.957
path	1	0.0	0.544	-0.054	0.369	AT1G75490	39.03	42.0	2.97	-7.4	0.957
path	1	0.0	0.544	0.377	1.107	AT1G34370	3.56	4.0	0.44	-3.29	0.957
path	1	0.0	0.544	0.377	1.107	AT3G44480	20.26	22.0	1.74	-6.92	0.957
path	1	0.0	0.544	0.377	1.107	AT5G59990	3.56	4.0	0.44	-3.29	0.957
path	1	0.0	0.544	-0.054	0.369	AT1G18570	5.46	6.0	0.54	-3.03	0.959
path	1	0.0	0.544	-0.054	0.369	AT3G10030	33.41	36.0	2.59	-7.03	0.959
path	1	0.0	0.544	-0.054	0.369	AT1G77200	81.16	87.0	5.84	-10.21	0.96
path	1	0.0	0.544	-0.054	0.369	AT3G04070	12.88	14.0	1.12	-4.59	0.96
path	1	0.0	0.544	-1.288	0.291	AT1G55110	20.25	22.0	1.75	-7.12	0.96
path	1	0.0	0.544	-1.288	0.291	AT3G44480	18.39	20.0	1.61	-6.86	0.96
path	1	0.0	0.544	-1.288	0.291	AT5G43840	1.73	2.0	0.27	-2.51	0.96
path	1	0.0	0.544	0.377	1.107	AT1G13260	7.24	8.0	0.76	-4.64	0.961
path	1	0.0	0.544	0.377	1.107	AT5G47370	24.91	27.0	2.09	-7.75	0.961
path	1	0.0	0.544	0.377	1.107	AT5G65410	24.91	27.0	2.09	-7.75	0.961
path	1	0.0	0.544	0.377	1.107	AT1G30650	17.45	19.0	1.55	-6.76	0.962
path	1	0.0	0.544	-1.288	0.291	AT2G38470	13.72	15.0	1.28	-6.22	0.963
path	1	0.0	0.544	-0.054	0.369	AT1G72740	25.92	28.0	2.08	-6.53	0.964
path	1	0.0	0.544	-0.054	0.369	AT3G12720	46.49	50.0	3.51	-8.43	0.964
path	1	0.0	0.544	-1.288	0.291	AT5G26170	19.3	21.0	1.7	-7.22	0.964
path	1	0.0	0.544	0.377	1.107	AT3G01220	22.1	24.0	1.9	-7.59	0.964
path	1	0.0	0.544	0.377	1.107	AT5G62320	15.58	17.0	1.42	-6.57	0.964
path	1	0.0	0.544	-0.054	0.369	AT1G52880	71.76	77.0	5.24	-10.12	0.965
path	1	0.0	0.544	-0.054	0.369	AT1G69560	7.3	8.0	0.7	-3.69	0.965
path	1	0.0	0.544	-0.054	0.369	AT3G02990	7.3	8.0	0.7	-3.69	0.965
path	1	0.0	0.544	-0.054	0.369	AT4G28110	2.68	3.0	0.32	-2.31	0.965
path	1	0.0	0.544	-1.288	0.291	AT5G14960	0.82	1.0	0.18	-1.93	0.965
path	1	0.0	0.544	0.377	1.107	AT5G22500	5.39	6.0	0.61	-4.21	0.965
path	1	0.0	0.544	0.377	1.107	AT5G09410	17.44	19.0	1.56	-7.0	0.966
path	1	0.0	0.544	-0.054	0.369	AT5G63090	23.12	25.0	1.88	-6.34	0.967
path	1	0.0	0.544	-0.054	0.369	AT3G23220	22.18	24.0	1.82	-6.28	0.968
path	1	0.0	0.544	-1.288	0.291	AT5G65310	25.82	28.0	2.18	-8.34	0.968
path	1	0.0	0.544	0.377	1.107	AT1G74650	23.01	25.0	1.99	-8.05	0.969
path	1	0.0	0.544	0.377	1.107	AT3G01530	20.22	22.0	1.78	-7.65	0.969
path	1	0.0	0.544	-0.054	0.369	AT5G13180	56.75	61.0	4.25	-9.65	0.97
path	1	0.0	0.544	-1.288	0.291	AT1G77640	2.62	3.0	0.38	-3.32	0.97
path	1	0.0	0.544	-1.288	0.291	AT5G44160	2.62	3.0	0.38	-3.32	0.97
path	1	0.0	0.544	-0.054	0.369	AT3G10113	52.07	56.0	3.93	-9.34	0.971
path	1	0.0	0.544	-0.054	0.369	AT3G61250	9.14	10.0	0.86	-4.34	0.971
path	1	0.0	0.544	-0.054	0.369	AT3G10480	45.52	49.0	3.48	-8.9	0.972
path	1	0.0	0.544	-0.054	0.369	AT3G49530	42.71	46.0	3.29	-8.72	0.972
path	1	0.0	0.544	-1.288	0.291	AT3G13810	15.55	17.0	1.45	-7.15	0.973
path	1	0.0	0.544	-0.054	0.369	AT2G06200	17.5	19.0	1.5	-5.97	0.974
path	1	0.0	0.544	-0.054	0.369	AT2G38300	5.43	6.0	0.57	-3.56	0.974
path	1	0.0	0.544	-0.054	0.369	AT3G12820	17.5	19.0	1.5	-5.97	0.974
path	1	0.0	0.544	-1.288	0.291	AT1G18330	17.4	19.0	1.6	-7.64	0.975
path	1	0.0	0.544	-1.288	0.291	AT2G03340	2.61	3.0	0.39	-3.55	0.975
path	1	0.0	0.544	-1.288	0.291	AT3G12730	16.47	18.0	1.53	-7.51	0.975
path	1	0.0	0.544	-1.288	0.291	AT3G52440	22.98	25.0	2.02	-8.64	0.976
path	1	0.0	0.544	0.377	1.107	AT3G01470	3.52	4.0	0.48	-4.02	0.976
path	1	0.0	0.544	-0.054	0.369	AT2G38880	1.74	2.0	0.26	-2.25	0.977
path	1	0.0	0.544	-0.054	0.369	AT3G17730	48.3	52.0	3.7	-9.62	0.977
path	1	0.0	0.544	-0.054	0.369	AT2G35530	92.29	99.0	6.71	-12.56	0.978
path	1	0.0	0.544	-1.288	0.291	AT2G15740	16.45	18.0	1.55	-7.73	0.978
path	1	0.0	0.544	-1.288	0.291	AT4G01280	24.83	27.0	2.17	-9.12	0.978
path	1	0.0	0.544	0.377	1.107	AT1G79180	10.89	12.0	1.11	-6.47	0.978
path	1	0.0	0.544	0.377	1.107	AT2G30250	19.25	21.0	1.75	-8.16	0.978
path	1	0.0	0.544	-0.054	0.369	AT1G71450	95.1	102.0	6.9	-12.74	0.979
path	1	0.0	0.544	-0.054	0.369	AT5G62000	38.93	42.0	3.07	-9.0	0.979
path	1	0.0	0.544	-1.288	0.291	AT1G51700	14.59	16.0	1.41	-7.48	0.979
path	1	0.0	0.544	-1.288	0.291	AT2G30590	0.8	1.0	0.2	-2.39	0.979
path	1	0.0	0.544	0.377	1.107	AT1G53170	40.7	44.0	3.3	-10.93	0.979
path	1	0.0	0.544	-0.054	0.369	AT5G06960	36.13	39.0	2.87	-8.81	0.98
path	1	0.0	0.544	-0.054	0.369	AT5G10510	2.65	3.0	0.35	-2.84	0.98
path	1	0.0	0.544	-1.288	0.291	AT1G01250	1.69	2.0	0.31	-3.19	0.98
path	1	0.0	0.544	-1.288	0.291	AT5G59990	2.59	3.0	0.41	-3.77	0.98
path	1	0.0	0.544	0.377	1.107	AT1G29280	19.23	21.0	1.77	-8.41	0.98
path	1	0.0	0.544	0.377	1.107	AT4G27900	0.8	1.0	0.2	-2.4	0.98
path	1	0.0	0.544	-0.054	0.369	AT1G12630	79.16	85.0	5.84	-12.21	0.981
path	1	0.0	0.544	-0.054	0.369	AT1G14687	59.5	64.0	4.5	-10.9	0.981
path	1	0.0	0.544	-0.054	0.369	AT1G45249	51.07	55.0	3.93	-10.34	0.981
path	1	0.0	0.544	-0.054	0.369	AT1G76420	53.88	58.0	4.12	-10.53	0.981
path	1	0.0	0.544	-1.288	0.291	AT5G17300	25.75	28.0	2.25	-9.47	0.981
path	1	0.0	0.544	-0.054	0.369	AT1G24250	22.12	24.0	1.88	-7.34	0.982
path	1	0.0	0.544	-0.054	0.369	AT4G28140	11.88	13.0	1.12	-5.59	0.982
path	1	0.0	0.544	-0.054	0.369	AT1G79180	29.57	32.0	2.43	-8.37	0.983
path	1	0.0	0.544	-0.054	0.369	AT5G08520	74.44	80.0	5.56	-12.43	0.984
path	1	0.0	0.544	0.377	1.107	AT1G52150	15.5	17.0	1.5	-8.03	0.984
path	1	0.0	0.544	0.377	1.107	AT1G68320	15.5	17.0	1.5	-8.03	0.984
path	1	0.0	0.544	-0.054	0.369	AT1G19000	58.53	63.0	4.47	-11.37	0.985
path	1	0.0	0.544	-1.288	0.291	AT1G69570	21.99	24.0	2.01	-9.41	0.985
path	1	0.0	0.544	-1.288	0.291	AT4G11660	8.08	9.0	0.92	-6.35	0.985
path	1	0.0	0.544	-0.054	0.369	AT3G11280	23.96	26.0	2.04	-8.0	0.986
path	1	0.0	0.544	-1.288	0.291	AT1G14580	5.31	6.0	0.69	-5.51	0.986
path	1	0.0	0.544	-0.054	0.369	AT1G01720	69.73	75.0	5.27	-12.65	0.987
path	1	0.0	0.544	-0.054	0.369	AT2G18160	74.41	80.0	5.59	-12.96	0.987
path	1	0.0	0.544	-0.054	0.369	AT2G23340	64.11	69.0	4.89	-12.28	0.987
path	1	0.0	0.544	-0.054	0.369	AT3G27010	12.79	14.0	1.21	-6.19	0.987
path	1	0.0	0.544	0.377	1.107	AT2G33710	26.63	29.0	2.37	-10.37	0.987
path	1	0.0	0.544	-0.054	0.369	AT3G62420	84.71	91.0	6.29	-13.65	0.988
path	1	0.0	0.544	-0.054	0.369	AT5G46590	15.56	17.0	1.44	-6.9	0.988
path	1	0.0	0.544	-1.288	0.291	AT4G23550	13.6	15.0	1.4	-8.25	0.988
path	1	0.0	0.544	0.377	1.107	AT5G10280	2.56	3.0	0.44	-4.29	0.988
path	1	0.0	0.544	-1.288	0.291	AT3G24520	16.37	18.0	1.63	-9.09	0.989
path	1	0.0	0.544	-0.054	0.369	AT1G78700	69.7	75.0	5.3	-13.18	0.99
path	1	0.0	0.544	-0.054	0.369	AT2G47070	41.65	45.0	3.35	-10.78	0.99
path	1	0.0	0.544	-0.054	0.369	AT3G10580	57.53	62.0	4.47	-12.37	0.99
path	1	0.0	0.544	-0.054	0.369	AT5G51990	83.74	90.0	6.26	-14.12	0.99
path	1	0.0	0.544	-0.054	0.369	AT1G16490	51.91	56.0	4.09	-12.0	0.991
path	1	0.0	0.544	-0.054	0.369	AT3G60490	55.66	60.0	4.34	-12.25	0.991
path	1	0.0	0.544	-1.288	0.291	AT5G29000	13.58	15.0	1.42	-8.7	0.991
path	1	0.0	0.544	0.377	1.107	AT5G60850	22.87	25.0	2.13	-10.48	0.991
path	1	0.0	0.544	-0.054	0.369	AT1G32150	92.13	99.0	6.87	-15.21	0.992
path	1	0.0	0.544	-0.054	0.369	AT2G38340	64.05	69.0	4.95	-13.34	0.992
path	1	0.0	0.544	-0.054	0.369	AT3G56850	92.13	99.0	6.87	-15.21	0.992
path	1	0.0	0.544	-0.054	0.369	AT5G53950	20.18	22.0	1.82	-8.28	0.992
path	1	0.0	0.544	0.377	1.107	AT1G26960	17.28	19.0	1.72	-9.68	0.992
path	1	0.0	0.544	0.377	1.107	AT3G60580	6.18	7.0	0.82	-6.61	0.992
path	1	0.0	0.544	-0.054	0.369	AT1G09540	50.94	55.0	4.06	-12.46	0.993
path	1	0.0	0.544	-0.054	0.369	AT1G34190	50.01	54.0	3.99	-12.4	0.993
path	1	0.0	0.544	-0.054	0.369	AT4G01680	37.87	41.0	3.13	-11.06	0.993
path	1	0.0	0.544	-0.054	0.369	AT4G16750	77.12	83.0	5.88	-14.74	0.993
path	1	0.0	0.544	-1.288	0.291	AT1G32240	0.74	1.0	0.26	-3.29	0.993
path	1	0.0	0.544	-1.288	0.291	AT2G01060	9.85	11.0	1.15	-8.19	0.993
path	1	0.0	0.544	-1.288	0.291	AT2G01818	2.53	3.0	0.47	-4.9	0.993
path	1	0.0	0.544	-1.288	0.291	AT2G46130	2.53	3.0	0.47	-4.9	0.993
path	1	0.0	0.544	-1.288	0.291	AT4G00250	13.55	15.0	1.45	-9.15	0.993
path	1	0.0	0.544	-0.054	0.369	AT4G25470	66.83	72.0	5.17	-14.06	0.994
path	1	0.0	0.544	-0.054	0.369	AT4G38620	2.58	3.0	0.42	-3.91	0.994
path	1	0.0	0.544	-1.288	0.291	AT3G04030	19.1	21.0	1.9	-10.6	0.994
path	1	0.0	0.544	0.377	1.107	AT1G70920	13.54	15.0	1.46	-9.3	0.994
path	1	0.0	0.544	-0.054	0.369	AT5G39610	45.3	49.0	3.7	-12.62	0.995
path	1	0.0	0.544	-1.288	0.291	AT3G09600	22.8	25.0	2.2	-11.57	0.995
path	1	0.0	0.544	-1.288	0.291	AT1G25580	5.23	6.0	0.77	-6.87	0.995
path	1	0.0	0.544	0.377	1.107	AT1G09540	18.14	20.0	1.86	-10.87	0.995
path	1	0.0	0.544	0.377	1.107	AT5G64750	24.65	27.0	2.35	-12.13	0.995
path	1	0.0	0.544	-0.054	0.369	AT1G69490	60.21	65.0	4.79	-14.68	0.996
path	1	0.0	0.544	-0.054	0.369	AT2G45680	8.07	9.0	0.93	-6.41	0.996
path	1	0.0	0.544	-0.054	0.369	AT5G07680	6.23	7.0	0.77	-5.75	0.996
path	1	0.0	0.544	-1.288	0.291	AT1G75390	2.48	3.0	0.52	-5.58	0.996
path	1	0.0	0.544	-1.288	0.291	AT2G18380	13.49	15.0	1.51	-10.06	0.996
path	1	0.0	0.544	-1.288	0.291	AT2G28920	3.39	4.0	0.61	-6.16	0.996
path	1	0.0	0.544	0.377	1.107	AT1G30490	13.5	15.0	1.5	-10.03	0.996
path	1	0.0	0.544	-0.054	0.369	AT1G74650	53.66	58.0	4.34	-14.25	0.997
path	1	0.0	0.544	-0.054	0.369	AT2G36270	89.2	96.0	6.8	-17.15	0.997
path	1	0.0	0.544	-0.054	0.369	AT2G44940	56.47	61.0	4.53	-14.43	0.997
path	1	0.0	0.544	-0.054	0.369	AT3G04060	46.17	50.0	3.83	-13.75	0.997
path	1	0.0	0.544	-0.054	0.369	AT4G34590	20.08	22.0	1.92	-9.87	0.997
path	1	0.0	0.544	-0.054	0.369	AT5G11260	78.9	85.0	6.1	-16.46	0.997
path	1	0.0	0.544	-1.288	0.291	AT2G20400	10.71	12.0	1.29	-9.45	0.997
path	1	0.0	0.544	-1.288	0.291	AT3G47500	15.32	17.0	1.68	-10.99	0.997
