kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
2way	4	-0.604	0.336			AT3G30210	-0.0	0.019	0.009	-0.009	0.708
2way	4	-0.604	0.336			AT2G33710	-0.0	0.077	0.058	-0.019	0.709
2way	4	-0.604	0.336			AT1G44830	-0.0	0.047	0.032	-0.015	0.726
2way	4	-0.604	0.336			AT4G22070	-0.0	0.007	0.017	0.01	0.726
2way	4	-0.604	0.336			AT5G22500	-0.0	0.047	0.032	-0.015	0.726
2way	4	-0.604	0.336			AT5G67450	-0.0	0.016	0.005	-0.011	0.726
2way	4	-0.604	0.336			AT1G53170	-0.0	0.094	0.08	-0.014	0.729
2way	4	-0.604	0.336			AT1G70920	-0.0	0.021	0.012	-0.008	0.737
2way	4	-0.604	0.336			AT1G72010	-0.0	0.025	0.016	-0.009	0.737
2way	4	-0.604	0.336			AT3G04060	-0.0	0.037	0.053	0.016	0.737
2way	4	-0.604	0.336			AT5G08330	-0.0	0.028	0.016	-0.012	0.737
2way	4	-0.604	0.336			AT1G71696	-0.0	0.095	0.069	-0.026	0.741
2way	4	-0.604	0.336			AT2G02820	-0.0	0.115	0.094	-0.021	0.741
2way	4	-0.604	0.336			AT1G02230	-0.0	0.008	0.019	0.011	0.753
2way	4	-0.604	0.336			AT4G10350	-0.0	0.009	0.016	0.007	0.753
2way	4	-0.604	0.336			AT1G32870	-0.0	0.019	0.013	-0.006	0.758
2way	4	-0.604	0.336			AT2G06200	-0.0	0.002	0.018	0.015	0.758
2way	4	-0.604	0.336			AT2G18350	-0.0	0.031	0.015	-0.016	0.758
2way	4	-0.604	0.336			AT2G22430	-0.0	0.01	0.016	0.006	0.758
2way	4	-0.604	0.336			AT2G46770	-0.0	0.014	0.017	0.003	0.758
2way	4	-0.604	0.336			AT4G17980	-0.0	0.018	0.004	-0.013	0.758
2way	4	-0.604	0.336			AT4G32800	-0.0	0.011	0.023	0.012	0.758
2way	4	-0.604	0.336			AT5G18450	-0.0	0.026	0.015	-0.011	0.758
2way	4	-0.604	0.336			AT1G62300	-0.0	0.013	0.022	0.009	0.773
2way	4	-0.604	0.336			AT2G46680	-0.0	0.023	0.012	-0.012	0.773
2way	4	-0.604	0.336			AT3G10800	-0.0	0.03	0.021	-0.01	0.773
2way	4	-0.604	0.336			AT3G13810	-0.0	0.029	0.035	0.006	0.775
2way	4	-0.604	0.336			AT4G11660	-0.0	0.023	0.015	-0.008	0.775
2way	4	-0.604	0.336			AT5G29000	-0.0	0.029	0.015	-0.014	0.775
2way	4	-0.604	0.336			AT1G51220	-0.0	0.039	0.022	-0.017	0.789
2way	4	-0.604	0.336			AT1G79580	-0.0	0.019	0.02	0.001	0.789
2way	4	-0.604	0.336			AT2G15740	-0.0	0.038	0.038	-0.0	0.789
2way	4	-0.604	0.336			AT3G01220	-0.0	0.027	0.011	-0.016	0.789
2way	4	-0.604	0.336			AT3G01970	-0.0	0.015	0.021	0.005	0.789
2way	4	-0.604	0.336			AT4G23550	-0.0	0.012	0.013	0.001	0.789
2way	4	-0.604	0.336			AT4G29230	-0.0	0.029	0.009	-0.02	0.789
2way	4	-0.604	0.336			AT4G36160	-0.0	0.026	0.017	-0.008	0.789
2way	4	-0.604	0.336			AT5G18560	-0.0	0.043	0.029	-0.015	0.789
2way	4	-0.604	0.336			AT5G41570	-0.0	0.014	0.024	0.01	0.789
2way	4	-0.604	0.336			AT5G54230	-0.0	0.065	0.085	0.02	0.789
2way	4	-0.604	0.336			AT3G18990	-0.0	0.014	0.023	0.01	0.79
2way	4	-0.604	0.336			AT4G27950	-0.0	0.027	0.036	0.009	0.79
2way	4	-0.604	0.336			AT1G25340	-0.0	0.029	0.014	-0.015	0.8
2way	4	-0.604	0.336			AT2G24430	-0.0	0.031	0.019	-0.012	0.8
2way	4	-0.604	0.336			AT2G30340	-0.0	0.034	0.017	-0.017	0.8
2way	4	-0.604	0.336			AT2G38470	-0.0	0.075	0.085	0.01	0.8
2way	4	-0.604	0.336			AT3G12730	-0.0	0.027	0.017	-0.01	0.8
2way	4	-0.604	0.336			AT3G22830	-0.0	0.019	0.022	0.003	0.8
2way	4	-0.604	0.336			AT3G28920	-0.0	0.029	0.036	0.007	0.8
2way	4	-0.604	0.336			AT5G26170	-0.0	0.075	0.085	0.01	0.8
2way	4	-0.604	0.336			AT5G60130	-0.0	0.034	0.038	0.003	0.8
2way	4	-0.604	0.336			AT2G30250	-0.0	0.084	0.096	0.012	0.809
2way	4	-0.604	0.336			AT1G08320	-0.0	0.035	0.023	-0.012	0.81
2way	4	-0.604	0.336			AT1G50640	-0.0	0.042	0.05	0.007	0.81
2way	4	-0.604	0.336			AT3G01530	-0.0	0.033	0.028	-0.006	0.81
2way	4	-0.604	0.336			AT3G53200	-0.0	0.03	0.018	-0.012	0.81
2way	4	-0.604	0.336			AT1G45249	-0.0	0.04	0.032	-0.008	0.816
2way	4	-0.604	0.336			AT4G38170	-0.0	0.033	0.041	0.008	0.816
2way	4	-0.604	0.336			AT5G66730	-0.0	0.052	0.042	-0.011	0.816
2way	4	-0.604	0.336			AT2G04038	-0.0	0.037	0.031	-0.006	0.819
2way	4	-0.604	0.336			AT3G16280	-0.0	0.035	0.048	0.013	0.819
2way	4	-0.604	0.336			AT5G62940	-0.0	0.04	0.025	-0.014	0.819
2way	4	-0.604	0.336			AT1G22810	-0.0	0.048	0.036	-0.013	0.823
2way	4	-0.604	0.336			AT5G65410	-0.0	0.037	0.029	-0.009	0.823
2way	4	-0.604	0.336			AT1G69010	-0.0	0.031	0.022	-0.009	0.826
2way	4	-0.604	0.336			AT1G32150	-0.0	0.044	0.031	-0.013	0.832
2way	4	-0.604	0.336			AT2G18160	-0.0	0.047	0.038	-0.009	0.832
2way	4	-0.604	0.336			AT2G35700	-0.0	0.049	0.041	-0.008	0.832
2way	4	-0.604	0.336			AT4G37180	-0.0	0.046	0.035	-0.011	0.832
2way	4	-0.604	0.336			AT1G77200	-0.0	0.056	0.052	-0.004	0.834
2way	4	-0.604	0.336			AT2G31230	-0.0	0.046	0.061	0.015	0.834
2way	4	-0.604	0.336			AT2G36270	-0.0	0.054	0.039	-0.016	0.834
2way	4	-0.604	0.336			AT5G15830	-0.0	0.043	0.032	-0.012	0.834
2way	4	-0.604	0.336			AT5G17800	-0.0	0.028	0.043	0.015	0.834
2way	4	-0.604	0.336			AT5G64750	-0.0	0.066	0.055	-0.011	0.838
2way	4	-0.604	0.336			AT1G28160	-0.0	0.063	0.059	-0.004	0.839
2way	4	-0.604	0.336			AT2G28810	-0.0	0.048	0.03	-0.018	0.839
2way	4	-0.604	0.336			AT3G50260	-0.0	0.061	0.049	-0.012	0.839
2way	4	-0.604	0.336			AT5G47370	-0.0	0.037	0.023	-0.014	0.839
2way	4	-0.604	0.336			AT4G34410	-0.0	0.067	0.052	-0.015	0.843
2way	4	-0.604	0.336			AT1G71450	-0.0	0.078	0.068	-0.009	0.854
2way	4	-0.604	0.336			AT1G01250	-0.0	0.009	0.015	0.005	1.0
2way	4	-0.604	0.336			AT1G02250	-0.0	0.01	0.011	0.001	1.0
2way	4	-0.604	0.336			AT1G06280	-0.0	0.056	0.053	-0.002	1.0
2way	4	-0.604	0.336			AT1G06850	-0.0	0.022	0.019	-0.003	1.0
2way	4	-0.604	0.336			AT1G09540	-0.0	0.014	0.017	0.003	1.0
2way	4	-0.604	0.336			AT1G10720	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT1G12260	-0.0	0.012	0.016	0.004	1.0
2way	4	-0.604	0.336			AT1G13260	-0.0	0.037	0.043	0.005	1.0
2way	4	-0.604	0.336			AT1G13300	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G14580	-0.0	0.016	0.018	0.003	1.0
2way	4	-0.604	0.336			AT1G14687	-0.0	0.024	0.017	-0.008	1.0
2way	4	-0.604	0.336			AT1G17950	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G18960	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G19040	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G19790	-0.0	0.026	0.027	0.001	1.0
2way	4	-0.604	0.336			AT1G20910	-0.0	0.017	0.013	-0.004	1.0
2way	4	-0.604	0.336			AT1G23810	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G27360	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT1G28370	-0.0	0.131	0.128	-0.003	1.0
2way	4	-0.604	0.336			AT1G29860	-0.0	0.013	0.016	0.003	1.0
2way	4	-0.604	0.336			AT1G30210	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G30490	-0.0	0.008	0.009	0.001	1.0
2way	4	-0.604	0.336			AT1G32240	-0.0	0.0	0.002	0.001	1.0
2way	4	-0.604	0.336			AT1G32510	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G34180	-0.0	0.018	0.021	0.003	1.0
2way	4	-0.604	0.336			AT1G34670	-0.0	0.015	0.018	0.003	1.0
2way	4	-0.604	0.336			AT1G46264	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT1G47655	-0.0	0.041	0.036	-0.005	1.0
2way	4	-0.604	0.336			AT1G47870	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G51600	-0.0	0.008	0.0	-0.008	1.0
2way	4	-0.604	0.336			AT1G52150	-0.0	0.007	0.011	0.005	1.0
2way	4	-0.604	0.336			AT1G53230	-0.0	0.002	0.003	0.001	1.0
2way	4	-0.604	0.336			AT1G54330	-0.0	0.01	0.009	-0.001	1.0
2way	4	-0.604	0.336			AT1G55110	-0.0	0.044	0.042	-0.002	1.0
2way	4	-0.604	0.336			AT1G60920	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT1G63030	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G63040	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT1G65620	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT1G66420	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G67260	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G68320	-0.0	0.019	0.019	-0.0	1.0
2way	4	-0.604	0.336			AT1G69560	-0.0	0.007	0.01	0.002	1.0
2way	4	-0.604	0.336			AT1G69690	-0.0	0.012	0.012	0.0	1.0
2way	4	-0.604	0.336			AT1G69780	-0.0	0.017	0.012	-0.005	1.0
2way	4	-0.604	0.336			AT1G70910	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G72360	-0.0	0.0	0.009	0.009	1.0
2way	4	-0.604	0.336			AT1G73730	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G74370	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT1G74650	-0.0	0.02	0.027	0.007	1.0
2way	4	-0.604	0.336			AT1G75390	-0.0	0.01	0.01	0.0	1.0
2way	4	-0.604	0.336			AT1G76420	-0.0	0.022	0.017	-0.005	1.0
2way	4	-0.604	0.336			AT1G76880	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT1G80840	-0.0	0.009	0.011	0.001	1.0
2way	4	-0.604	0.336			AT2G01818	-0.0	0.006	0.003	-0.003	1.0
2way	4	-0.604	0.336			AT2G01940	-0.0	0.036	0.033	-0.003	1.0
2way	4	-0.604	0.336			AT2G02070	-0.0	0.033	0.031	-0.002	1.0
2way	4	-0.604	0.336			AT2G02080	-0.0	0.045	0.045	-0.0	1.0
2way	4	-0.604	0.336			AT2G02540	-0.0	0.021	0.015	-0.006	1.0
2way	4	-0.604	0.336			AT2G03340	-0.0	0.002	0.004	0.002	1.0
2way	4	-0.604	0.336			AT2G15660	-0.0	0.001	0.002	0.001	1.0
2way	4	-0.604	0.336			AT2G17900	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT2G17950	-0.0	0.004	0.001	-0.003	1.0
2way	4	-0.604	0.336			AT2G18060	-0.0	0.008	0.011	0.003	1.0
2way	4	-0.604	0.336			AT2G18380	-0.0	0.056	0.051	-0.005	1.0
2way	4	-0.604	0.336			AT2G24570	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT2G30590	-0.0	0.0	0.003	0.003	1.0
2way	4	-0.604	0.336			AT2G31460	-0.0	0.004	0.0	-0.004	1.0
2way	4	-0.604	0.336			AT2G35530	-0.0	0.05	0.051	0.001	1.0
2way	4	-0.604	0.336			AT2G38090	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT2G38300	-0.0	0.0	0.002	0.002	1.0
2way	4	-0.604	0.336			AT2G38880	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT2G41690	-0.0	0.003	0.009	0.006	1.0
2way	4	-0.604	0.336			AT2G42430	-0.0	0.03	0.027	-0.003	1.0
2way	4	-0.604	0.336			AT2G45650	-0.0	0.0	0.002	0.002	1.0
2way	4	-0.604	0.336			AT2G46130	-0.0	0.004	0.004	-0.0	1.0
2way	4	-0.604	0.336			AT2G46400	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT2G48100	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G02150	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G02990	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT3G03200	-0.0	0.006	0.006	0.001	1.0
2way	4	-0.604	0.336			AT3G07220	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G09230	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G10480	-0.0	0.014	0.016	0.002	1.0
2way	4	-0.604	0.336			AT3G12910	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G13040	-0.0	0.004	0.0	-0.004	1.0
2way	4	-0.604	0.336			AT3G13350	-0.0	0.006	0.005	-0.001	1.0
2way	4	-0.604	0.336			AT3G17730	-0.0	0.011	0.01	-0.0	1.0
2way	4	-0.604	0.336			AT3G20840	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G22780	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G23220	-0.0	0.013	0.017	0.004	1.0
2way	4	-0.604	0.336			AT3G23250	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G25990	-0.0	0.014	0.012	-0.002	1.0
2way	4	-0.604	0.336			AT3G26790	-0.0	0.01	0.012	0.002	1.0
2way	4	-0.604	0.336			AT3G28910	-0.0	0.007	0.006	-0.001	1.0
2way	4	-0.604	0.336			AT3G44480	-0.0	0.027	0.027	-0.0	1.0
2way	4	-0.604	0.336			AT3G45150	-0.0	0.003	0.0	-0.003	1.0
2way	4	-0.604	0.336			AT3G46590	-0.0	0.007	0.003	-0.004	1.0
2way	4	-0.604	0.336			AT3G47600	-0.0	0.007	0.007	-0.0	1.0
2way	4	-0.604	0.336			AT3G47620	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G48160	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G49530	-0.0	0.037	0.043	0.005	1.0
2way	4	-0.604	0.336			AT3G49930	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT3G50700	-0.0	0.016	0.018	0.002	1.0
2way	4	-0.604	0.336			AT3G56850	-0.0	0.052	0.053	0.002	1.0
2way	4	-0.604	0.336			AT3G57230	-0.0	0.0	0.003	0.002	1.0
2way	4	-0.604	0.336			AT3G61120	-0.0	0.001	0.0	-0.001	1.0
2way	4	-0.604	0.336			AT3G62420	-0.0	0.046	0.044	-0.002	1.0
2way	4	-0.604	0.336			AT4G01250	-0.0	0.056	0.064	0.008	1.0
2way	4	-0.604	0.336			AT4G01500	-0.0	0.003	0.001	-0.002	1.0
2way	4	-0.604	0.336			AT4G01550	-0.0	0.024	0.025	0.0	1.0
2way	4	-0.604	0.336			AT4G01720	-0.0	0.002	0.001	-0.0	1.0
2way	4	-0.604	0.336			AT4G04450	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT4G05100	-0.0	0.017	0.016	-0.001	1.0
2way	4	-0.604	0.336			AT4G12670	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT4G14410	-0.0	0.007	0.0	-0.007	1.0
2way	4	-0.604	0.336			AT4G18170	-0.0	0.015	0.015	-0.0	1.0
2way	4	-0.604	0.336			AT4G18450	-0.0	0.002	0.007	0.005	1.0
2way	4	-0.604	0.336			AT4G24240	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT4G26640	-0.0	0.005	0.006	0.001	1.0
2way	4	-0.604	0.336			AT4G28110	-0.0	0.0	0.003	0.003	1.0
2way	4	-0.604	0.336			AT4G30080	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT4G34590	-0.0	0.009	0.01	0.001	1.0
2way	4	-0.604	0.336			AT4G37790	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT4G38910	-0.0	0.001	0.002	0.001	1.0
2way	4	-0.604	0.336			AT5G03150	-0.0	0.029	0.024	-0.004	1.0
2way	4	-0.604	0.336			AT5G04390	-0.0	0.025	0.027	0.003	1.0
2way	4	-0.604	0.336			AT5G04410	-0.0	0.009	0.008	-0.001	1.0
2way	4	-0.604	0.336			AT5G05550	-0.0	0.078	0.074	-0.004	1.0
2way	4	-0.604	0.336			AT5G07100	-0.0	0.009	0.011	0.001	1.0
2way	4	-0.604	0.336			AT5G07680	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G08070	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G08130	-0.0	0.006	0.003	-0.003	1.0
2way	4	-0.604	0.336			AT5G10140	-0.0	0.003	0.0	-0.003	1.0
2way	4	-0.604	0.336			AT5G10280	-0.0	0.002	0.001	-0.002	1.0
2way	4	-0.604	0.336			AT5G10510	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G13180	-0.0	0.022	0.021	-0.001	1.0
2way	4	-0.604	0.336			AT5G13910	-0.0	0.004	0.003	-0.0	1.0
2way	4	-0.604	0.336			AT5G14340	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G16600	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G18090	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT5G18270	-0.0	0.056	0.053	-0.003	1.0
2way	4	-0.604	0.336			AT5G22890	-0.0	0.0	0.001	0.001	1.0
2way	4	-0.604	0.336			AT5G23930	-0.0	0.056	0.06	0.003	1.0
2way	4	-0.604	0.336			AT5G25190	-0.0	0.14	0.138	-0.002	1.0
2way	4	-0.604	0.336			AT5G25475	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G25830	-0.0	0.058	0.052	-0.005	1.0
2way	4	-0.604	0.336			AT5G38800	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G38860	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G39610	-0.0	0.012	0.011	-0.002	1.0
2way	4	-0.604	0.336			AT5G40330	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G42520	-0.0	0.007	0.007	-0.0	1.0
2way	4	-0.604	0.336			AT5G42820	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G43840	-0.0	0.002	0.001	-0.001	1.0
2way	4	-0.604	0.336			AT5G44210	-0.0	0.028	0.028	-0.001	1.0
2way	4	-0.604	0.336			AT5G46350	-0.0	0.014	0.014	-0.0	1.0
2way	4	-0.604	0.336			AT5G46590	-0.0	0.0	0.002	0.002	1.0
2way	4	-0.604	0.336			AT5G47230	-0.0	0.047	0.043	-0.004	1.0
2way	4	-0.604	0.336			AT5G48670	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G49300	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G50570	-0.0	0.002	0.0	-0.002	1.0
2way	4	-0.604	0.336			AT5G52170	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G52830	-0.0	0.018	0.019	0.001	1.0
2way	4	-0.604	0.336			AT5G53950	-0.0	0.005	0.006	0.001	1.0
2way	4	-0.604	0.336			AT5G56930	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G58620	-0.0	0.0	0.0	0.0	1.0
2way	4	-0.604	0.336			AT5G59990	-0.0	0.013	0.011	-0.002	1.0
2way	4	-0.604	0.336			AT5G61270	-0.0	0.008	0.0	-0.008	1.0
2way	4	-0.604	0.336			AT5G62165	-0.0	0.002	0.0	-0.002	1.0
2way	4	-0.604	0.336			AT5G62380	-0.0	0.012	0.013	0.001	1.0
2way	4	-0.604	0.336			AT5G63090	-0.0	0.012	0.01	-0.002	1.0
2way	4	-0.604	0.336			AT5G64060	-0.0	0.037	0.043	0.005	1.0
2way	4	-0.604	0.336			AT5G65310	-0.0	0.018	0.023	0.005	1.0
2way	4	-0.604	0.336			AT5G66300	-0.0	0.002	0.006	0.004	1.0
2way	4	-0.604	0.336			AT5G67580	-0.0	0.047	0.045	-0.003	1.0
2way	4	-0.604	0.336			AT1G25580	-0.0	0.011	0.014	0.003	1.0
2way	5	3.521	1.448			AT1G69690	-0.0	0.044	0.001	-0.043	0.043
2way	5	3.521	1.448			AT3G15210	-1.232	0.0	0.176	0.176	0.063
2way	5	3.521	1.448			AT5G64060	0.495	0.45	0.23	-0.22	0.088
2way	5	3.521	1.448			AT3G49530	0.506	0.25	0.095	-0.155	0.122
2way	5	3.521	1.448			AT1G28370	-0.0	0.0	0.108	0.108	0.195
2way	5	3.521	1.448			AT3G50060	-0.575	0.0	0.108	0.108	0.195
2way	5	3.521	1.448			AT2G44940	-0.626	0.0	0.122	0.122	0.197
2way	5	3.521	1.448			AT4G29230	1.107	0.312	0.16	-0.152	0.202
2way	5	3.521	1.448			AT2G45680	-0.0	0.035	0.0	-0.035	0.213
2way	5	3.521	1.448			AT1G25580	0.119	0.493	0.393	-0.099	0.259
2way	5	3.521	1.448			AT1G69570	-0.0	0.05	0.162	0.112	0.287
2way	5	3.521	1.448			AT3G47500	-0.271	0.05	0.162	0.112	0.287
2way	5	3.521	1.448			AT1G06280	-0.0	0.013	0.092	0.079	0.288
2way	5	3.521	1.448			AT2G35530	-0.0	0.003	0.078	0.075	0.288
2way	5	3.521	1.448			AT2G36270	-0.0	0.003	0.077	0.075	0.288
2way	5	3.521	1.448			AT1G09540	-0.262	0.006	0.082	0.076	0.299
2way	5	3.521	1.448			AT1G53170	-0.0	0.0	0.079	0.079	0.299
2way	5	3.521	1.448			AT1G24250	-0.0	0.0	0.048	0.048	0.336
2way	5	3.521	1.448			AT1G51220	-0.0	0.077	0.024	-0.053	0.336
2way	5	3.521	1.448			AT3G12730	-0.0	0.075	0.021	-0.054	0.336
2way	5	3.521	1.448			AT1G22810	-0.0	0.0	0.038	0.038	0.339
2way	5	3.521	1.448			AT1G30490	-0.0	0.003	0.042	0.039	0.339
2way	5	3.521	1.448			AT1G52150	-0.0	0.003	0.041	0.038	0.339
2way	5	3.521	1.448			AT3G42860	-0.213	0.0	0.095	0.095	0.339
2way	5	3.521	1.448			AT4G00250	-0.0	0.06	0.026	-0.035	0.339
2way	5	3.521	1.448			AT5G03790	-0.0	0.0	0.032	0.032	0.339
2way	5	3.521	1.448			AT5G04390	-0.0	0.08	0.022	-0.058	0.339
2way	5	3.521	1.448			AT5G06960	-0.0	0.054	0.021	-0.034	0.339
2way	5	3.521	1.448			AT5G23930	-0.0	0.0	0.045	0.045	0.339
2way	5	3.521	1.448			AT5G62320	-0.0	0.0	0.037	0.037	0.339
2way	5	3.521	1.448			AT1G64620	-0.345	0.1	0.216	0.116	0.344
2way	5	3.521	1.448			AT3G45610	-0.101	0.009	0.104	0.095	0.344
2way	5	3.521	1.448			AT5G05550	-0.0	0.016	0.095	0.079	0.346
2way	5	3.521	1.448			AT3G10500	-0.0	0.3	0.189	-0.111	0.356
2way	5	3.521	1.448			AT2G45420	-0.0	0.0	0.049	0.049	0.36
2way	5	3.521	1.448			AT4G01680	-0.0	0.0	0.051	0.051	0.36
2way	5	3.521	1.448			AT4G34410	-0.0	0.0	0.047	0.047	0.36
2way	5	3.521	1.448			AT5G58900	-0.0	0.097	0.039	-0.058	0.36
2way	5	3.521	1.448			AT1G72010	-0.0	0.041	0.01	-0.031	0.382
2way	5	3.521	1.448			AT3G27010	-0.0	0.05	0.014	-0.036	0.382
2way	5	3.521	1.448			AT5G08330	-0.0	0.041	0.009	-0.033	0.382
2way	5	3.521	1.448			AT1G02230	-1.019	0.057	0.155	0.098	0.395
2way	5	3.521	1.448			AT2G33710	-0.0	0.0	0.061	0.061	0.395
2way	5	3.521	1.448			AT3G20310	-0.0	0.0	0.06	0.06	0.395
2way	5	3.521	1.448			AT4G01540	-0.0	0.052	0.152	0.101	0.41
2way	5	3.521	1.448			AT1G12630	-0.0	0.004	0.063	0.059	0.447
2way	5	3.521	1.448			AT1G33240	-0.0	0.1	0.053	-0.046	0.447
2way	5	3.521	1.448			AT2G04038	-0.0	0.004	0.071	0.067	0.447
2way	5	3.521	1.448			AT2G45410	-0.0	0.0	0.066	0.066	0.447
2way	5	3.521	1.448			AT3G02940	-0.0	0.005	0.049	0.044	0.447
2way	5	3.521	1.448			AT3G16280	-0.0	0.003	0.063	0.061	0.447
2way	5	3.521	1.448			AT4G26030	-0.0	0.003	0.06	0.057	0.447
2way	5	3.521	1.448			AT5G25190	-0.0	0.05	0.135	0.085	0.447
2way	5	3.521	1.448			AT1G19210	-0.0	0.0	0.058	0.058	0.45
2way	5	3.521	1.448			AT1G76890	-0.0	0.1	0.04	-0.06	0.45
2way	5	3.521	1.448			AT1G77200	-0.0	0.008	0.08	0.072	0.45
2way	5	3.521	1.448			AT2G02080	-0.0	0.006	0.048	0.042	0.45
2way	5	3.521	1.448			AT2G18160	-0.0	0.019	0.067	0.049	0.45
2way	5	3.521	1.448			AT3G11440	-0.0	0.0	0.058	0.058	0.45
2way	5	3.521	1.448			AT3G12130	-0.0	0.018	0.061	0.043	0.45
2way	5	3.521	1.448			AT3G50410	-0.0	0.0	0.068	0.068	0.45
2way	5	3.521	1.448			AT4G17980	-0.0	0.062	0.018	-0.045	0.45
2way	5	3.521	1.448			AT4G25470	-0.0	0.0	0.047	0.047	0.45
2way	5	3.521	1.448			AT5G11260	-0.042	0.004	0.074	0.07	0.45
2way	5	3.521	1.448			AT5G66730	-0.0	0.003	0.054	0.051	0.45
2way	5	3.521	1.448			AT1G55110	-0.0	0.0	0.058	0.058	0.456
2way	5	3.521	1.448			AT3G56850	-0.0	0.0	0.066	0.066	0.456
2way	5	3.521	1.448			AT4G37260	-0.0	0.05	0.122	0.072	0.456
2way	5	3.521	1.448			AT5G65410	-0.0	0.0	0.063	0.063	0.456
2way	5	3.521	1.448			AT5G66700	-0.0	0.0	0.055	0.055	0.456
2way	5	3.521	1.448			AT2G43000	-0.154	0.005	0.081	0.076	0.464
2way	5	3.521	1.448			AT4G25490	-0.0	0.006	0.057	0.051	0.464
2way	5	3.521	1.448			AT5G51990	-0.0	0.0	0.066	0.066	0.464
2way	5	3.521	1.448			AT5G15830	-0.0	0.013	0.076	0.063	0.487
