probeset	FC_front	FC_rear	FS_front	FS_rear	GS_front	GS_rear
244924_at	6.34888765009879	6.00252580028268	7.83056829114707	7.44063277344671	5.61881210364439	5.9710527749922
244925_at	4.54456387872462	4.74273831972598	6.08493612506411	5.71114924320612	4.52691580061772	4.80601095197657
244926_s_at	6.7915637887055	6.70643425286118	7.97086171329685	7.86335363355191	5.87111910626323	6.20625751494933
244927_at	6.32748107649794	6.45262680973018	7.68054091592721	7.65084447845807	5.95838031207283	6.44126589775468
244928_s_at	6.1164443437189	6.33789140073927	7.48512171061839	6.95951081939845	5.91754162549619	6.18995845498037
244929_at	8.43903584208935	8.27439898374484	9.77636176567716	9.54218501705478	7.92616290699293	8.29732823312752
244930_at	2.74170666080695	2.71090764169029	3.73554605694927	3.63897838684176	2.59759631905744	2.78432735185282
244931_at	6.46164164998699	6.00841246555621	9.23547471461256	8.60949233687733	5.08583121528911	5.46875807671928
244932_at	3.47431816685007	3.24551406087365	4.19046735377029	3.82126023681324	3.13519191897125	3.35224668041869
244933_at	3.68883509470741	3.38291406392817	4.93048619919225	4.54193398615118	3.38090570207918	3.48699152687191
244934_at	6.01709500251786	5.74579701073082	7.00442346551192	6.64787117594952	5.5113913434088	5.64903095979569
244935_at	10.8086996252171	10.740177642386	11.8674610830016	11.8849330427122	9.80670649641102	10.2020801700132
244936_at	8.66066545594359	8.31740257272625	10.0458444463605	10.0432772987007	6.83620686079169	7.7091413207456
244937_at	4.2642965043956	3.48118260507414	5.31445767756915	5.68944534792501	3.91450679742835	4.09558952150073
244938_at	5.74044036278635	5.49877548438742	7.12120478420728	6.55929985590528	5.56142547382559	5.7165609963162
244939_at	5.85410297325127	5.24605647544405	8.27143722552913	7.52818495541592	5.1089873365335	5.78520085114827
244940_at	9.55442183085543	9.13576484202703	11.2370999357225	10.7376281012575	8.31571247837871	9.11101613820756
244941_at	5.22708250339168	5.21586532921412	6.18109858500965	6.01847857107031	4.91355695638354	5.11299317438795
244942_at	6.29086305646983	6.03126482468758	7.70758039420458	7.3128139733236	5.82968600045358	5.79107263890293
244943_at	9.05527358311671	8.90164159634652	10.9428594291986	10.1316082001058	7.67254161135163	8.13818978840856
244944_s_at	9.43130710843618	9.36979862027798	11.0317456606114	10.7673894265723	8.7093982896949	8.84713148128327
244945_at	6.89635096607404	6.64272727196471	8.73982779027151	8.59149505997503	6.0996048448291	6.6278884708755
244946_at	6.15137043172985	5.90414778850091	8.38796207509363	8.10929436489995	5.49552526012789	5.78920171096288
244947_at	5.16609880804694	4.39413772544802	7.46160389236129	7.13058843133911	4.12261306728373	4.48440301245424
244948_at	4.51660117581981	4.44535814706425	6.30572937505986	6.01344623781301	4.05946643200012	4.49444902908416
244949_at	6.43893194134488	6.14300641089353	8.23628139109491	7.70591676320358	5.66337302021696	5.69676491662121
244950_at	8.25469388190248	8.35411647941664	10.2114565378296	9.85958102666187	7.02591832338003	7.69526179097153
244951_s_at	10.6825978519978	10.4232560088742	12.4713397101802	12.2258168803038	9.25055750864363	9.98433444334337
244952_at	4.87105370648811	5.09654920938902	6.48498303951436	6.41508341468609	4.65055736843632	4.81489793963074
244953_s_at	6.81110853157578	6.71017270415527	8.13409308319854	7.68681179817457	6.72850545116645	7.2771264094347
244954_s_at	6.41522840854093	6.14627739526708	8.50964790803165	8.03888539260091	5.87093791826283	5.97121275704587
244955_at	6.26146955627187	6.16718824350145	7.97130190084573	7.56178223219132	5.49908923699254	5.88342656182045
244956_s_at	5.55105055551519	5.69183750921569	7.31938038261864	7.25635758762855	4.81039383917603	5.45356711854635
244957_at	6.37749294610765	5.95702717749696	7.84378042551024	7.68273199671796	5.37105924564449	6.10901455916488
244958_at	5.63154660385849	5.67832406958508	7.68992883895937	6.96451541367279	4.90203513560251	5.33764110410971
244959_s_at	6.60760052308552	6.34479220603748	8.07993486248186	7.75647323000299	5.78416543393055	6.44350641272276
244960_at	8.53531380540087	9.00088049225199	10.1122644896733	9.85330663798418	8.05965148104882	8.37480730747779
244961_at	8.96975119656342	8.6129951047146	10.8253298245474	10.3204665349094	8.52992250691476	8.66484920497744
244962_at	6.03891808827293	5.37161246512388	7.39965015017929	7.42413696999481	5.2704401817058	6.03582606645921
244963_at	10.3395886051757	10.3364302631654	11.7793049241242	11.774548988522	8.75306504813047	9.46820363011877
244964_at	9.53713276893363	9.50381831842778	11.2727121777579	11.2184882584899	7.65028665079124	8.44902503445057
244965_at	4.57580461096858	4.01483269475442	6.41921314607103	5.51317193387312	4.22129260010303	4.17095907794561
244966_at	3.70571596420622	3.31024856159093	5.29252219529956	4.99093136382881	3.20581364997583	3.46294414673272
244967_at	7.19711433152694	6.848233528224	8.41527743936355	8.63805461926372	6.18601499126026	6.87591477507379
244968_at	8.18879940994459	7.67563942584981	9.28777441044852	9.60237323604982	6.6193297333279	7.67892012628498
244969_at	6.98178003952788	6.85378419947352	8.41146089706984	8.29278188556328	6.06842760672591	6.66421320667976
244970_at	5.99040542446752	5.61817556701932	8.29749516790409	7.56353431890614	5.84579553087137	6.43673053210384
244971_at	11.920207395364	11.0670110931438	12.6165986050343	12.5958104128653	11.1370567997825	11.6392664348046
244972_at	4.72234450624467	4.43467336315863	5.98771275726704	6.039888274874	4.38914641319273	4.49433470918837
244973_at	3.19261579289998	2.83874150415206	5.28853720264727	4.93412612573819	3.04254885664938	3.00530099548582
244974_at	6.16765368341934	6.24411223116515	8.14664362348198	7.57034545839885	6.24586676940759	6.15299916417991
244975_at	5.92500832504065	4.8926209176797	7.60077183003954	7.38113373681611	4.26767976413957	5.04361131636954
244976_at	10.1091075137062	9.811469515286	11.2267334974446	11.2961407947914	8.68699105287636	9.30720723306044
244977_at	4.23464285232113	4.48157048682293	5.75641112138751	5.32922206311306	4.38530235544934	4.57528743953969
244978_at	11.0401088089327	10.9331032021418	12.1482285055667	12.1387209225981	10.5634951109025	10.8076390093786
244979_at	10.6363450541006	10.6699417054758	11.7494662071975	11.679851451275	9.27669168390425	9.93661911477152
244980_at	9.96100122409345	9.88002138744505	11.3726813672911	11.4084173830165	8.53333861704041	9.38605705378553
244981_at	7.5251260976102	7.38190105132951	9.38867306352739	9.40920103105366	5.22686837211942	6.6424747832113
244982_at	9.24526407301227	8.9253102772028	11.0351078248499	10.4592766211972	8.23429363985174	8.59235776383463
244983_at	8.48902508075447	7.98079533761265	10.2559946181199	9.87421055055331	7.23640044502469	7.63801341657915
244984_at	10.344154059911	10.2888587170143	11.3511404527925	11.1671084789594	9.59525870151254	9.97441386748928
244985_at	10.1867417647136	9.94551874294736	11.4479828293441	11.4388132929644	8.72293981107628	9.5490650760531
244986_at	10.613599327447	10.3966670703689	11.9655514170759	11.8455595082992	10.0228487970656	10.3455934601763
244987_s_at	12.4185254534159	12.3044144958632	13.142223808653	13.1276864920083	11.8439828682273	12.0833011032222
244988_s_at	10.3756107124531	10.200687386295	11.5228592301758	11.5865983977557	8.78117332232305	9.71833056429613
244989_s_at	4.62846511217345	4.56972237665944	5.05118407424104	5.22030779004867	4.35929094415447	4.55655366060286
244990_s_at	3.09152129538525	2.94468261290186	3.95471356713405	3.90150033896808	3.1320603882635	3.49390542825034
244991_s_at	6.03336167375345	6.2239294407044	7.61066620293623	7.17690582842115	6.03088312834866	6.80801293656448
244992_s_at	10.8035984720367	10.3426725407204	12.1839498007921	11.7469721246568	10.1419596799821	10.6746543669975
244993_s_at	9.9805864309802	9.94106686020519	11.3393763379771	10.9021952808442	9.35388063818621	9.86848091115224
244994_at	3.1270800510196	3.1321855425962	3.48905825556119	3.52026653310343	3.21099666537623	3.24583428446197
244995_at	3.06887742384878	2.75437486280189	4.01918064327995	4.01684812231587	2.86720473146142	2.94414442134743
244996_at	7.17800337784439	6.58896036240625	8.6760177887542	8.6216283015968	6.2512161806776	6.66174616974132
244997_at	7.38864972230776	6.90721247610695	9.07428105941439	8.74177069071651	7.10193198707655	7.53921136145701
244998_at	8.31374819488121	6.62804338936015	9.74995843806833	9.47972659604639	7.06937572898975	8.11945860084989
244999_at	4.80638723908911	4.60888806873305	5.4169342183253	5.16607193857755	4.82076108106921	5.15304293132786
245000_at	6.64183182716051	6.87494718361543	7.20966927548903	7.51361242458993	6.49260415069857	6.74626129059946
245001_at	10.6396374625278	10.7089144005933	12.1791898140465	11.5777732162733	10.1464993729591	10.3164792816012
245002_at	5.85717855501195	5.95562772374956	7.14048267311075	7.08529947292128	5.46655318936308	5.90500834741615
245003_at	8.15000825922905	8.04928587558438	9.79254097040719	9.43927499991647	6.97785456593673	7.75022121655155
245004_at	9.09438612579884	9.03274421886582	10.8302000837259	10.55662094707	8.373365901373	8.96354186382105
245005_at	4.70566836160392	4.74648610737785	6.41432009652968	5.9143613817804	4.5474734147199	5.2543393395182
245006_at	9.18538781055342	7.8418689993169	11.1064787049319	10.7203779618496	8.27714356616608	8.69414060235176
245007_at	6.1449845209574	6.15962532860144	7.80857879013115	7.2432579220894	5.6963378706637	6.25267850058995
245008_at	8.4616341120586	7.81665753131694	10.4101742772298	10.0204396777781	7.42422319915371	7.70640014324908
245009_at	10.7969284167311	10.3051343684695	12.0927572030122	11.893713767618	9.55338630712276	9.97988400293921
245010_at	4.62390402682287	4.54518772468738	6.06027145592164	5.61711783481613	4.05621499719233	4.54682421859623
245011_at	4.98109065156547	4.96081343640374	6.19809003764956	5.79290503984852	4.61930070639495	4.77614935862855
245012_at	9.72086047625396	9.73353152722049	10.6459629179126	10.5078511009207	8.5236834200039	8.94498231298561
245013_at	11.9780220615575	11.670761228904	12.9165369624364	12.782512612044	11.4392881796752	11.796300419838
245014_at	11.6061307040269	10.8730770434228	12.7014233453611	12.4469478903278	10.4627724278612	11.0424449313744
245015_at	7.65491567099314	7.71007561721457	9.88263138143799	9.29899964775555	6.97792985667408	7.67244846307029
245016_at	6.38612925046107	5.6680959882427	8.33896067408781	8.0152462661991	5.46728578989005	6.17419787726615
245017_at	7.28900546142343	6.40652462810096	9.46844335232028	9.07125705046898	6.01167174112113	6.7631585130792
245018_at	6.71266277802551	6.4234285988202	8.09872466251921	7.68853386623191	5.58960680120955	6.2067583359206
245019_at	7.97418562008315	7.31630982699781	9.46612335243925	8.98481786878046	6.38798872467851	6.77495687061598
245020_at	9.40993561022322	8.92828399187583	10.810084537452	10.2740952516378	8.38409345893169	8.73640812606462
245021_at	10.2671584670662	10.3261187236615	11.2698339733916	11.4088721924701	9.43760921862962	9.8633919840584
245022_at	7.76436368504823	7.84866534563228	9.35231402006804	9.08961474091719	6.54888647435373	7.1341554120295
245023_at	8.75882016310823	7.9199355604699	9.70496380058438	9.68607990810999	7.70002518216546	8.26427156454527
245024_at	6.53797068712615	5.35954131671499	8.13729972007602	8.10012349966173	5.4465692071285	5.89586773380206
245025_at	4.13914995436089	3.97122153682106	5.65627080205301	5.33463026743377	3.96612756533594	4.07849138086265
245026_at	6.0305950501778	5.68250135703701	7.73809968161531	7.14302628121478	5.57942626596221	6.01145112949411
245027_at	5.64653711801471	5.58263589475892	5.82635151075642	5.87414843490502	5.80580204324939	5.87305411395591
245028_at	5.51139145525621	5.4519949493447	5.51523116069286	5.56855105686983	5.45583465478136	5.1613136612559
245029_at	3.02059995663348	3.41973644338845	3.09581118907577	3.10217057096195	3.02369708039178	2.9525753754129
245030_at	2.89682528160442	2.8287706165057	2.77989834195598	2.73847193069628	2.76676468878249	2.76864004046559
245031_at	6.29716215941558	5.99558446065592	6.81588818108532	7.00813100257431	6.92170713635393	6.82905016600898
245032_at	2.87144369635137	2.86091242933913	2.77954646102536	2.91604478510678	2.91557968407288	2.7732180529167
245033_at	4.60403102839529	4.76123892799717	4.97025353038752	5.2457943667281	6.11126805108033	5.80234002708882
245034_at	5.64023018801255	5.80598327282827	5.57517452678165	5.85398470049704	6.54928491373425	6.2413200774541
245035_at	10.9719020414423	11.6205754340759	11.7423136271639	11.7509261194548	12.7608931984446	12.7998413606484
245036_at	2.86607851264564	3.18861292582145	3.07521513557958	2.89780773600679	2.85533465294332	2.92891799350841
245037_at	3.65764075324893	3.90823476594844	3.77285205736188	3.49050998227993	3.75924093419023	3.65864034080702
245038_at	4.66589978649271	4.59678056880995	4.61285284732045	4.47709390109355	9.42385001814708	7.50552882116209
245039_at	7.58855570082859	7.53830314480281	7.37001988053491	7.43433723924105	7.43763998324718	7.3781814319791
245040_at	4.14402558444742	4.50884310856145	4.20887713644208	4.384548562515	4.19416931889886	4.4312434231178
245041_at	7.61478941475706	7.38943519094267	7.54908244623651	7.39456135760294	7.83049610723492	7.27766832175422
245042_at	5.64074140016762	5.87100286858503	5.44751653866513	5.66994188177065	5.50398254516946	5.57511715920903
245043_at	8.45666347501915	8.48377332603756	8.25632292678453	8.01525581085543	8.19910454510704	8.39941366966179
245044_at	9.98429582268758	9.77079475480846	9.97494645715004	9.98577388840702	8.90679793065357	9.2222990975456
245045_at	9.32951256641581	9.50950200914713	9.16586854932525	9.24579143352364	9.51450736914304	9.71197916169313
245046_at	9.32889482798981	9.33080990664361	9.10697990607744	8.97656899237735	8.92457166332778	8.97973947242255
245047_at	7.29406473548901	7.05010194722448	8.5422519362374	8.56338877994058	6.5201620244775	7.40878086434425
245048_at	8.67950098625952	8.3121880110077	10.0175453463975	9.66134914720872	8.59845801332034	8.61227228525842
245049_at	4.4957693434856	4.36279247254851	6.15783635551885	6.15857021397682	3.82289055563633	4.19095568011928
245050_at	8.11259094755977	7.04320050041956	8.9952491104627	9.40873599794875	6.40556409649827	7.12474670852913
245051_at	9.70697541839106	9.63226717097097	9.56064977556417	9.27632885823947	10.0832672631379	9.85337772960983
245052_at	3.43486263715551	3.55692641088352	4.27000822965531	4.45276126611291	4.55051804947654	4.03710743713805
245053_at	3.96675473190164	3.96310343140754	3.63453542930835	3.96695188063955	3.64769847637001	3.68111310044262
245054_at	6.84856716622865	7.05337818955501	7.04358691034797	6.88146210799595	6.99322776835385	6.99252630455282
245055_at	5.78353445274777	5.75329426717446	5.72132421594595	5.65676350143057	5.74667271890679	5.68645699395593
245056_at	5.11698160598855	5.14384378225614	4.86343040209108	5.23024971870539	5.241089461982	5.19617653153442
245057_at	3.80202224678985	3.95796931616776	3.81160308761317	3.67869341937478	3.74906161265954	4.17607354807738
245058_at	3.27089892579138	3.65510128605793	3.44312321108703	3.50919215128084	3.47149202306767	3.41286370826894
245059_at	9.56641581703252	9.58225544499579	9.3783717817298	9.42402380632075	9.43523291843031	9.3090369372042
245060_at	12.372529411544	12.5452448869033	12.2271199928893	12.1387608883798	12.48102414171	12.2935615273514
245061_at	9.86308180876858	9.31741747222395	9.27403881395882	9.02484125428209	7.07682912965519	7.21442604004027
245062_at	10.0002478318312	9.90519265593041	9.80598464591617	9.8671115664744	9.90237110517235	9.79671641806375
245063_at	9.6984413042199	9.82275419315902	9.90947975990252	10.0201765599933	10.0168246957619	9.93663568542267
245064_at	9.02560023166485	9.03888587678054	8.92718345931417	8.90430376930793	9.00581054774144	9.15717232797591
245065_at	9.603862224114	9.68671422515005	9.58329033598441	9.59430803447329	9.20692853236756	9.04780049136288
245066_at	9.00254660286493	9.09297992084875	8.7871358137506	8.98956168277165	9.15635865120231	9.03193329910195
245067_at	9.88769501334642	9.80584948122885	10.1677169144874	10.1415401145706	10.7235758957866	10.6401583039309
245068_at	4.23361114399613	4.44976578369234	4.22042354276392	4.1834697144427	4.1489231607919	4.27839906786694
245069_at	3.59325593150991	3.61643114224329	3.65659052897884	3.68646014041071	3.62895615865985	3.73536130118072
245070_at	4.11664549318108	4.37582071887195	4.1610612847986	4.22194667742767	4.17521807819648	4.28657995826332
245071_at	3.85658662760846	3.89799288369702	4.09951748548069	3.9210880387448	3.82986527018387	4.04997174199196
245072_s_at	3.43130192998445	3.40638692227701	3.24772387338435	3.31308379323843	3.40832360325294	3.35234451021969
245073_at	3.98453190662238	4.23376179972001	3.87136108865191	4.10817237987981	3.92577058871863	4.03763648769555
245074_at	6.28137042245481	5.99226671419184	6.45571259251253	6.38410927670911	6.71871282330583	6.69077668138767
245075_at	3.35098223805154	3.50330309624957	3.23222800460918	3.26224092921871	3.31564812861268	3.23222800460918
245076_at	5.96401635419734	6.89975677877015	6.44037822929306	7.77456516223483	7.02317536955089	7.02071457941592
245077_at	3.7171840358111	3.76431408626101	3.67164313037788	3.65743018526139	3.4877647091191	3.53988995707571
245078_at	8.66951416342656	8.73258546284526	8.85632403127875	8.40082555447116	8.69757103417772	8.5681588156493
245079_at	5.97438135953708	5.83065046471506	6.4372208873475	6.48072951253986	7.32067929507883	6.77759634295865
245080_at	5.13817732235774	5.35136855215995	5.91770588845282	5.51602682139338	5.64341165527901	5.70257618643118
245081_at	4.92405894334316	4.826460458235	4.89199211466227	4.89276445139321	4.97479318185695	4.8834696248291
245082_at	5.34845227041237	5.54183855341366	5.19392588077097	5.16697271066667	5.91028525013935	5.79776982055886
245083_at	9.32543312887867	9.19267939059086	9.01428574860452	9.07839185159263	9.14716725877563	9.27720626152583
245084_at	6.48961179284032	6.90050331867979	6.7740607336804	6.87662469281524	6.75930135040314	6.92094935620514
245085_at	10.5814108013393	10.7160106939727	10.3322923562435	10.5434979082182	10.641312429803	10.7119416405057
245086_at	9.1203913658163	9.28807799109984	8.93768798930014	9.14793023865547	9.03616953941799	9.41839671715367
245087_at	4.44264179175217	4.65137580573571	4.27028538952608	4.5229089861388	4.20610045810442	4.1054509040066
245088_at	3.55179061172328	3.69178343007262	3.49381490746024	3.45856473550794	3.75612880641425	3.80176005448795
245089_at	10.7365561327421	10.5360984938745	10.5764617429802	10.350337499914	10.8426830378806	10.343498501887
245090_at	5.01473259959152	5.17593185067057	4.91150089872944	4.89934981949157	4.78210186275067	4.84916845708028
245091_at	5.0656160469244	5.27924062711422	4.93246917160643	4.97755155593421	4.54034213811503	4.92132671557686
245092_at	8.26764433563958	8.18337230777928	8.24019156999129	8.35694645591492	8.2396440858415	8.07496536760131
245093_at	7.56038461894094	7.56293381500826	7.64762708122936	7.56902095038453	7.34716233144729	7.48522510484314
245094_at	9.24398279843872	9.19318528633271	9.4778722493615	9.21948440116202	8.89958921874127	8.91712439826149
245095_at	4.55925836660754	4.49372159349422	4.58361638154079	4.2541910992826	3.92498429688861	4.32167278018059
245096_at	9.20538876154953	9.35704814991668	8.90630971326432	8.66642002254247	9.61668503321614	9.06857258353888
245097_at	7.41363509959481	7.38329325042867	7.46979276673333	7.54728272848805	7.70402384424424	7.65570606627478
245098_at	10.9032066403053	10.6681156414883	10.7407538127329	10.5390140644098	10.5156852585131	10.0719517304298
245099_at	8.60134325615512	8.45332592033064	8.29149636834773	8.36330567057377	8.15083784516678	8.16907286445362
245100_at	7.822185305517	7.85905699970933	7.6295272553546	7.69408106385045	7.453654544685	7.64919942678813
245101_at	10.4904105276402	10.333034963622	10.3518166056601	10.1486970267595	10.74980219686	10.1247664260127
245102_at	3.16153352706156	3.10732241646383	2.97384528300346	3.10402726138279	2.9628438796968	2.84457575784395
245103_at	4.14969188539072	4.27087314450974	4.16630983136112	3.81830702679655	4.45091709997187	3.89327725380084
245104_at	8.33398490494781	8.36984496330363	8.33610643278906	8.46310597539727	8.26611048662789	8.46702171562723
245105_at	5.04497456798057	5.33595852080746	5.00510181290772	5.22708250339168	4.99073307818093	5.17193900603181
245106_at	9.90334407582843	9.99987262329467	10.0914546934753	10.1248536765619	9.98611135394044	10.1581632608391
245107_at	3.99067883307717	4.00547935039652	4.23554157492751	4.45117209998497	4.8987955803781	4.46926506163492
245108_at	4.28440243129259	4.52078617176534	3.94700002478149	3.8902328103863	4.22805000410609	3.99946217601575
245109_at	6.738807211884	6.52671763810656	6.42819034462372	6.51780576194625	6.44318640495182	6.51584228448299
245110_at	7.9812940464457	7.80148273791179	7.87811048524697	7.72063891205759	7.34566456844528	7.42441768071954
245111_at	3.78020377402238	3.6826200184288	4.13227204518049	3.76955094034984	3.68421455939712	3.75144297140958
245112_at	6.75065565764569	6.41457794832892	6.89848080929664	6.92130160997123	6.68069844699824	6.57759577891544
245113_at	6.03450044525369	5.91121315277474	6.1349365599061	5.96577857280352	5.79623903578904	5.69446668344674
245114_at	10.6969098242632	10.9182153910276	10.41682408292	10.4514499523528	10.6998198838296	10.6765299085547
245115_at	10.9317878439561	10.89049744827	10.7323429579325	10.7694763733443	10.8664464158948	10.876359659658
245116_at	9.57346428600276	9.74092120185598	9.44942684215813	9.55482425133602	9.15976055218356	9.31410645563493
245117_at	5.04696399206104	5.04561852063282	4.92982174169935	4.65251084193084	4.49638287219961	4.57289678252932
245118_at	8.71598576261651	8.40540205814277	8.55968143721305	8.59982287214973	8.6871963782055	8.50263857284019
245119_at	5.45766820119456	5.51445323365058	5.54461366283582	5.34502887261723	7.27890629313179	6.56394970913098
245120_at	8.07729470396845	8.18123124363298	8.0295261516696	8.04616193182841	7.92956149492143	8.0889617643018
245121_at	12.0412431012522	12.0788279151621	11.8816009285966	12.0746567899642	12.1194469589191	12.1665603350028
245122_at	9.74918367328969	9.74457290949827	9.51324748978637	9.54074857687422	9.16040097949041	9.36906678884314
245123_at	6.43508980379328	5.93911158609701	6.37711549263822	6.29106524129216	4.9591784875095	5.4038153650321
245124_at	9.31686776545832	9.5081056482208	9.45392414601198	9.58613112534716	9.68169867273354	9.82633475378516
245125_at	3.78597317743367	3.84300002834103	3.71352817172698	3.77674543734134	3.82547050066061	3.91062616761677
245126_at	4.31708665509135	4.54570248466508	4.11772981579033	4.08402613469098	4.46934976781437	4.44239948189638
245127_at	9.73057134841881	9.58682175536045	9.23351962507478	9.0392843067162	8.71306453002166	8.5987321389937
245128_at	2.57821601723592	2.39565163410116	2.63960112446009	2.53087319004331	2.46906468107106	2.51538584323988
245129_at	3.36974558148415	3.45167432779828	3.27021490206509	3.27528615730465	3.35717950713503	3.36029061761458
245130_at	5.0751931866267	4.52470145818393	5.45081811522842	4.65477877949952	4.6612264807569	4.22677071891253
245131_s_at	9.32730586373285	9.323514832679	9.42353909682388	9.08042939012573	9.47075876484928	9.3178047606467
245132_at	7.46037478387593	7.53071280968606	7.46177621946586	7.46845739463731	7.68166242488479	7.50454180890644
245133_at	4.19328758754717	4.07425606295368	3.81070729105868	4.12981151986568	4.1988295815169	4.27337560910713
245134_s_at	8.48701352469944	8.14038737043786	8.5106673331856	8.4755063378096	7.89387129010218	7.97902599026837
245135_at	6.4826669743128	6.27937429640981	6.62239348120288	6.26426691362748	6.05804147384176	5.91322497843305
245136_at	10.5239738451479	10.4511327801744	10.7621332347145	10.6507669303765	9.55940092013507	9.76987308962248
245137_at	5.37444268272518	5.55801249671532	5.87156645468013	6.29835175702067	5.95670249111502	5.83906938915222
245138_at	4.02077212473616	4.27148898804802	4.07142247743197	4.12565801271777	4.06857964815828	4.17788150517193
245139_at	5.14201913173978	5.14276511570668	4.87257597090952	5.1066332387258	4.94520373731466	4.84824461216913
245140_at	3.24053061051738	3.37910398083537	3.00462931647246	3.24431828267923	3.11351607311532	3.43450310451644
245141_at	5.93193727795435	6.42989204744931	6.18254570766676	6.12354218854956	6.05284144740826	6.0501581769147
245142_at	6.77616014046145	6.86984974313851	6.92081881598319	7.00047026905449	6.75069750284117	6.93308429371407
245143_at	7.02669062543392	7.08400869711142	6.72651205926694	6.84927330968901	6.96845180573974	7.10502205841202
245144_at	9.88629214781971	9.91777219937236	9.68215534545848	9.61123145866339	9.90512940687519	9.9576565037643
245145_at	9.92154733329459	9.79503071656796	9.91562013051836	9.90642703158511	9.68114878319847	9.9159338673967
245146_at	9.27092360627348	9.34627531243346	9.39722761177574	9.48784564462302	9.46915785894624	9.61933577966383
245147_at	8.13237169678692	8.11648324226928	7.94108738012773	8.15375440425076	7.85256408694947	8.36072638112155
245148_at	5.3974506827449	5.46521674856575	5.50382673781818	5.53404537142544	7.9364195407045	7.11378676946302
245149_at	6.56289880968621	6.2545367634324	6.60539975504431	6.53773576767657	6.2735193630722	6.29585116528742
245150_at	8.86044914967479	8.97352366902159	8.82330415153134	9.01374998706206	8.44028760998613	8.51663269428111
245151_at	9.80626578088484	9.80376672285126	9.83278374693171	9.62693166215205	10.3704801439773	9.65436741898799
245152_at	7.87614035595061	7.87005950042419	7.98436826636925	8.05277358292586	7.96630418749103	7.87328069930804
245153_at	2.75769399526041	2.77775555607999	2.90736366047644	2.71800170553028	2.62551090855151	2.70733683350972
245154_at	4.45763191080127	4.61273763385825	4.53069608749428	4.42725384290667	4.30731060769474	4.41920172476022
245155_at	9.91421471747214	9.95432678590651	10.0002323788369	10.0194368511352	9.99463641971298	9.99430498041916
245156_at	6.27003254557728	6.35958943842631	6.45762891164136	6.41998764430189	6.69123526486647	6.28569539384502
245157_at	2.92142272440064	2.91114179039156	2.95632806327096	2.91462195819143	2.92969230562923	2.9721814394902
245158_at	4.68164850722891	4.46291980197435	4.56991392118727	4.56706032427591	5.35651443649706	4.72396864794103
245159_at	3.03286253540043	3.15614876889907	3.12084550378284	3.21514915179173	3.44779078221263	3.4752721499181
245160_at	4.02532581228293	4.47784295738957	3.97028892318258	3.88832866178546	3.61799341698241	3.81346105802238
245161_at	4.79039989651197	4.74597225627568	4.8325946146402	4.88237467316364	4.94987217043626	5.07226515761272
245162_at	5.04878761827182	5.04308132038724	5.09607939562677	5.26261829737941	4.91134125682248	4.93772566532634
