AT1G03920	-0.5226	0.0058	0.0089
AT1G03930	-0.0667	0.7772	0.0616
AT1G03940	0.1114	-0.0545	-0.5005
AT1G03950	-0.2026	0.3255	-0.1747
AT1G03960	-0.1594	-0.2304	0.2664
AT1G03970	0.0177	0.2144	0.0288
AT1G03990	0.3936	0.413	0.1398
AT1G04000	-0.263	-0.3241	-0.049
AT1G04010	0.093	0.1799	0.2206
AT1G04020	-0.1854	-0.4254	0.259
AT1G04030	-0.1759	-0.0278	0.2189
AT1G04040	0.1007	0.7997	0.0543
AT1G04050	0.0063	0.2916	0.1075
AT1G04070	0.0826	0.2651	-0.1341
AT1G04080	0.0774	0.1098	0.2742
AT1G04090	-0.1906	-0.2647	0.1253
AT1G04100	-0.271	0.0968	0.3849
AT1G04117	-0.0202	-0.0712	0.2165
AT1G04120	0.0329	0.0905	0.0857
AT1G04130	0.1819	0.5679	0.3473
AT1G04140	-0.094	-0.0765	-0.0974
AT1G04160	0.1737	0.5467	-0.027
AT1G04170	0.0278	0.3196	0.1097
AT1G04183	-0.211	-0.0711	0.0669
AT1G04190	-0.0848	0.3142	0.2245
AT1G04200	-0.0177	0.7144	0.1389
AT1G04210	0.0384	-0.0764	0.2615
AT1G04220	-0.2647	0.7556	-0.1429
AT1G04230	-0.109	0.4819	0.1903
AT1G04240	-0.3173	1.2036	0.2686
AT1G04247	-0.6325	0.1657	-0.2317
AT1G04250	-0.3898	0.1454	0.0523
AT1G04260	0.0672	0.1273	-0.0514
AT1G04270	0.0304	0.2177	-0.0302
AT1G04280	-0.3535	-0.0267	0.0351
AT1G04290	-0.101	0.3686	0.0007
AT1G04300	0.1397	-0.288	0.0799
AT1G04310	0.4277	0.761	0.3734
AT1G04330	-0.0388	0.6401	-0.5421
AT1G04340	-0.0171	0.2991	-0.1537
AT1G04350	-0.3601	-0.2212	-0.7152
AT1G04360	-0.4356	0.487	0.0583
AT1G04390	-0.0034	-0.1867	0.257
AT1G04400	-0.1111	-0.2417	0.0091
AT1G04410	-0.3365	0.1369	-0.2273
AT1G04420	-0.1291	-0.1634	0.1954
AT1G04425	-0.6646	-0.6787	0.1458
AT1G04430	0.0888	0.6804	0.231
AT1G04433	-0.239	-0.9345	0.1901
AT1G04440	-0.1672	0.3188	0.1099
AT1G04480	0.1122	0.3094	0.1082
AT1G04503	-0.3811	-1.5679	0.0158
AT1G04510	0.0473	0.1721	0.094
AT1G04520	-0.0382	0.6889	0.3454
AT1G04530	-0.0036	0.2366	0.1607
AT1G04537	0.0664	0.821	-0.2077
AT1G04540	-0.1233	-0.238	0.1756
AT1G04550	-0.314	-0.0922	-0.0023
AT1G04555	-0.1357	0.1638	0.2047
AT1G04590	-0.0343	-0.035	0.4183
AT1G04610	0.1922	0.2835	-0.057
AT1G04620	0.408	-0.5037	0.2404
AT1G04630	-0.021	0.1564	0.0793
AT1G04635	-0.1538	0.5661	-0.1656
AT1G04640	-0.1352	-0.753	0.1106
AT1G04650	-0.2072	-0.0951	0.1221
AT1G04680	-0.3541	0.612	0.2568
AT1G04690	-0.0391	0.3981	0.1774
AT1G04700	-0.1029	-0.0788	-0.0068
AT1G04710	-0.1691	0.2055	0.2573
AT1G04730	-0.2223	-0.1029	0.3636
AT1G04733	-0.0847	-0.4104	-0.3077
AT1G04750	-0.0995	0.3533	-0.085
AT1G04760	-0.697	-0.3432	0.0315
AT1G04770	0.009	1.5136	-0.3537
AT1G04780	-0.0821	-0.0842	0.3115
AT1G04790	-0.1385	-0.0104	0.0657
AT1G04810	-0.0743	-0.2838	-0.0954
AT1G04820	-0.0345	0.5052	0.0204
AT1G04830	0.0039	-0.0568	0.0578
AT1G04837	0.1579	0.1609	-0.0839
AT1G04840	-0.1845	-0.3327	0.1754
AT1G04850	-0.0586	0.023	0.1264
AT1G04860	-0.0455	-0.1538	0.1113
AT1G04870	-0.0666	0.0883	0.1568
AT1G04880	-0.1023	0.0944	-0.1036
AT1G04900	-0.1716	0.4884	0.335
AT1G04910	0.0426	0.688	0.1535
AT1G04930	0.0865	0.3075	0.2406
AT1G04940	-0.0781	0.1953	-0.1718
AT1G04945	0.0094	0.4758	0.3259
AT1G04950	-0.0409	-0.5562	0.2541
AT1G04960	-0.0279	0.3838	0.0674
AT1G04970	-0.2479	-0.0327	0.0972
AT1G04977	-0.0168	-0.6707	-0.3349
AT1G04980	-0.0872	0.2135	0.1386
AT1G04985	-0.1686	-0.4599	0.216
AT1G04990	-0.3136	0.0946	-0.0147
AT1G05000	-0.1306	0.54	-0.3552
AT1G05010	-0.0587	1.6487	0.2783
AT1G05020	0.0093	0.8385	0.1331
AT1G05030	0.1945	0.5491	0.0523
AT1G05055	-0.0845	0.3167	-0.0112
AT1G05060	-0.2797	-0.0368	-0.0527
AT1G05070	-0.0515	-0.0186	0.2602
AT1G05087	-0.1568	-0.491	0.2165
AT1G05090	0.1376	0.1342	0.3257
AT1G05100	-0.0175	0.4741	-0.3697
AT1G05120	-0.0208	0.0265	-0.04
AT1G05140	-0.1453	-0.0351	-0.1523
AT1G05150	0.1686	0.0925	-0.005
AT1G05160	-0.2362	-0.1023	0.1991
AT1G05163	0.7592	0.3415	0.148
AT1G05170	0.0847	0.8271	0.0324
AT1G05180	-0.2908	-0.0215	0.1002
AT1G05183	-0.2752	-0.8001	-0.5246
AT1G05190	-0.3081	-0.2966	-0.0246
AT1G05200	-0.26	0.0411	0.1055
AT1G05205	-0.0377	0.4058	-0.0268
AT1G05210	0.0166	-0.1326	-0.0278
AT1G05213	-0.4718	0.31	-0.0846
AT1G05240	0.0309	0.5164	-0.1839
AT1G05260	-0.1286	0.5558	-0.4436
AT1G05270	-0.0922	0.114	0.0366
AT1G05300	-0.2756	0.8018	-0.4444
AT1G05320	-0.1932	0.4212	0.2899
AT1G05340	0.4772	-0.5764	-0.1059
AT1G05347	0.3404	0.2665	0.3675
AT1G05350	-0.102	0.4749	0.1131
AT1G05360	-0.0959	-0.0911	0.2627
AT1G05370	-0.7522	-0.1048	-0.1125
AT1G05380	0.1124	-0.1935	0.232
AT1G05385	0.1664	-0.3421	0.2741
AT1G05400	0.0121	0.3865	0.15
AT1G05410	-0.3074	-0.0918	0.2182
AT1G05420	0.0788	0.7464	-0.1265
AT1G05430	-0.2497	0.1201	0.0721
AT1G05440	-0.3422	-0.8289	0.2844
AT1G05460	-0.1004	-0.286	0.2604
AT1G05470	-0.3568	-0.483	0.1104
AT1G05490	-0.1377	-0.0032	0.0536
AT1G05500	-0.1429	0.0516	-0.1096
AT1G05520	0.0191	0.2761	0.1353
AT1G05523	-0.2179	-0.7025	-0.5583
AT1G05560	-0.4492	-0.7779	-0.0104
AT1G05570	0.0325	-0.1188	-0.3627
AT1G05575	0.5461	-0.2345	-0.0385
AT1G05590	-0.0228	0.3257	0.1388
AT1G05600	-0.2049	-0.7994	0.3731
AT1G05620	-0.036	0.3147	0.0341
AT1G05630	0.2204	0.3518	0.1923
AT1G05640	-0.0404	-0.1094	0.4423
AT1G05670	-0.0496	0.2864	0.2574
AT1G05680	0.7484	-0.3631	0.1112
AT1G05690	-0.1979	-0.3555	-0.1529
AT1G05710	-0.4818	-0.0505	0.0124
AT1G05720	-0.0949	0.2586	0.008
AT1G05730	0.046	0.2451	0.1564
AT1G05750	-0.2124	-0.0949	0.0014
AT1G05780	0.1848	0.3968	0.342
AT1G05785	-0.1011	0.3891	-0.2334
AT1G05790	0.0037	-0.051	0.2833
AT1G05805	0.0088	-0.3217	0.2218
AT1G05810	-0.1182	-0.3285	-0.0695
AT1G05820	-0.1997	-0.2091	0.2397
AT1G05830	0.041	-0.1043	0.2919
AT1G05835	-0.0178	-0.3627	0.1773
AT1G05840	-0.0981	-0.6084	0.2904
AT1G05850	-0.3703	0.5234	-0.0715
AT1G05860	-0.0059	0.0726	0.1997
AT1G05870	-0.3405	-0.3051	0.0908
AT1G05890	0.0112	-0.724	0.2499
AT1G05900	-0.0468	0.1137	0.217
AT1G05910	0.2689	0.3216	0.2214
AT1G05940	-0.135	0.03	0.0721
AT1G05950	-0.6752	-0.3731	0.2583
AT1G05960	-0.2421	-0.4688	0.208
AT1G05970	-0.0638	-0.5608	0.0684
AT1G06000	-1.2462	-0.637	0.1528
AT1G06002	-0.1862	-0.1719	-0.6218
AT1G06010	-0.2566	-0.5514	0.0415
AT1G06040	-1.1341	-0.1923	-0.8021
AT1G06050	-0.3621	-0.2691	-0.3117
AT1G06060	-0.2601	-0.1189	-0.0647
AT1G06070	0.1248	0.1893	0.1613
AT1G06080	1.2493	2.305	-0.2563
AT1G06090	-0.6198	0.067	0.1932
AT1G06110	-0.0703	-0.6772	0.0839
AT1G06130	-0.0009	0.1447	0.1458
AT1G06140	-0.2369	-0.2725	0.1364
AT1G06143	-0.1182	-0.0596	0.3053
AT1G06150	-0.0966	0.2719	0.4563
AT1G06160	0.1762	0.0865	0.9728
AT1G06180	-0.1746	-0.289	-0.0552
AT1G06190	-0.0619	-0.0081	0.073
AT1G06200	-0.1117	-0.4919	0.0575
AT1G06210	-0.1164	0.0566	0.1901
AT1G06220	0.0203	0.0523	0.2016
AT1G06227	0.0342	-0.1695	0.0942
AT1G06230	0.1561	-0.2632	0.1408
AT1G06240	-0.0015	-0.5897	0.1871
AT1G06265	0.2058	0.2368	0.3073
AT1G06270	-0.0234	-0.0176	0.1608
AT1G06290	0.1022	0.363	0.0373
AT1G06350	0.5898	1.2204	0.128
AT1G06380	-0.1465	0.1912	0.161
AT1G06390	-0.1724	-0.2905	0.2214
AT1G06400	-0.4796	-0.6955	-0.0776
AT1G06410	-0.2754	0.0045	0.0801
AT1G06420	-0.3703	-0.318	0.4035
AT1G06430	0.0172	0.1691	-0.1899
AT1G06440	-0.0114	0.1839	0.3524
AT1G06450	-0.0668	-0.2515	-0.0951
AT1G06460	-0.0313	-0.909	-0.4503
AT1G06463	0.183	0.1071	-0.2728
AT1G06470	-0.1023	0.4772	0.336
AT1G06473	0.2236	-0.9211	0.4585
AT1G06475	0.3794	1.3144	-0.4276
AT1G06490	-0.1177	0.1881	0.0438
AT1G06500	-0.0727	-0.2059	0.1733
AT1G06510	-0.2061	-0.3119	0.3069
AT1G06515	0.0318	0.3435	-0.0829
AT1G06520	-0.0992	0.489	-0.0642
AT1G06530	-0.1431	-0.0147	0.0292
AT1G06540	0.2038	0.3045	0.269
AT1G06550	-0.4657	0.3124	0.2611
AT1G06560	-0.2653	0.1145	0.1307
AT1G06570	-0.2215	-1.0088	-0.1461
AT1G06573	0.0921	0.0698	0.3094
AT1G06580	-0.0213	-0.0478	0.1444
AT1G06590	-0.0485	0.0228	0.2108
AT1G06620	-0.0543	-0.0123	0.1745
AT1G06630	0.0092	-0.1353	0.2164
AT1G06640	-0.3369	-0.1085	-0.021
AT1G06650	-0.351	0.1166	-0.0664
AT1G06660	-0.4669	-0.8138	0.1384
AT1G06670	0.2229	-0.0029	0.3243
AT1G06680	-0.1588	0.4074	-0.288
AT1G06690	-0.2816	0.3354	-0.3769
AT1G06700	-0.1778	-0.3366	0.147
AT1G06710	-0.2658	0.0571	0.1543
AT1G06720	0.0842	0.3048	0.4295
AT1G06730	-0.1962	-0.2838	0.1455
AT1G06740	-0.2443	-0.3448	-0.2192
AT1G06760	-0.154	0.0921	0.0507
AT1G06770	-0.0254	-0.064	0.2906
AT1G06780	-0.0107	0.6313	0.1152
AT1G06790	-0.0157	0.3429	0.1407
AT1G06800	0.0585	0.4106	0.0436
AT1G06820	-0.1405	0.419	0.0801
AT1G06830	0.1895	1.7299	-0.5036
AT1G06840	-0.1402	0.5298	0.0894
AT1G06850	0.0473	0.8338	-0.0576
AT1G06870	-0.1495	0.1953	0.2028
AT1G06890	-0.075	-0.0902	0.051
AT1G06900	0.0369	-0.3184	0.2681
AT1G06910	-0.2491	0.0608	0.1655
AT1G06950	0.18	0.3107	0.2976
AT1G06960	-0.095	0.1169	0.0433
AT1G06980	0.3059	-0.0743	-0.3267
AT1G07000	-0.1446	0.0844	-0.0175
AT1G07010	-0.2375	0.1109	-0.2766
AT1G07020	0.0063	0.2587	-0.148
AT1G07030	-0.0806	-0.2526	0.1456
AT1G07040	-0.131	-0.3018	0.2003
AT1G07070	0.0496	0.3553	-0.1059
AT1G07080	0.0804	0.1738	-0.1205
AT1G07090	-0.183	0.4273	-0.1901
AT1G07110	-0.0909	-0.3661	0.1632
AT1G07119	-0.0257	-0.4123	0.3151
AT1G07128	-0.1013	0.2258	-0.2493
AT1G07130	-0.0237	-0.3903	0.1213
AT1G07135	0.6375	0.6694	0.5692
AT1G07140	-0.2246	0.0339	0.0512
AT1G07150	0.4297	1.461	-0.1171
AT1G07167	-0.4526	0.2439	0.7992
AT1G07170	-0.1222	-0.4922	0.0753
AT1G07200	-0.3916	-0.9526	0.2126
AT1G07210	-0.2445	0.0029	0.1602
AT1G07220	-0.0001	0.4406	0.2198
AT1G07230	-0.0627	-0.0535	0.01
AT1G07240	-0.0315	0.4863	-0.0781
AT1G07250	-0.0273	-0.0469	-0.1159
AT1G07260	-0.2439	-0.3165	-0.313
AT1G07270	-0.3001	-0.3313	0.1107
AT1G07280	0.0888	-0.5128	0.1391
AT1G07290	-0.1795	0.0502	0.5032
AT1G07300	0.1897	0.3755	0.0571
AT1G07310	-0.1519	-0.2453	-0.2567
AT1G07320	-0.1595	-0.2301	0.1243
AT1G07350	0.0608	0.7604	0.1129
AT1G07360	0.0408	0.1214	0.0336
AT1G07367	0.0362	1.3312	-0.0959
AT1G07370	-0.3072	-0.3117	0.0604
AT1G07373	0.0579	1.5558	0.5356
AT1G07380	-0.073	-0.1207	-0.0602
AT1G07390	0.312	0.7013	0.1629
AT1G07400	0.3744	0.3577	0.0995
AT1G07410	0.0375	0.5285	-0.0843
AT1G07420	-0.1011	-0.0933	-0.1217
AT1G07440	0.0731	-0.3711	-0.0328
AT1G07470	-0.0084	-0.1191	-0.1132
AT1G07477	-0.3556	-0.8415	-0.4151
AT1G07480	0.0199	-0.1083	0.0166
AT1G07490	-0.1178	-0.259	-0.1929
AT1G07510	0.2221	0.2139	-0.0841
AT1G07530	0.16	-0.2742	-0.0966
AT1G07570	0.2607	0.4824	0.23
AT1G07590	-0.2203	-0.3275	-0.3971
AT1G07600	-0.1737	-0.2412	-0.3334
AT1G07610	-0.2328	0.2801	-0.3155
AT1G07615	-0.032	0.1571	0.3783
AT1G07620	0.1707	0.3915	-0.2046
AT1G07630	0.0259	0.5658	-0.1539
AT1G07640	-0.0398	-0.279	0.1426
AT1G07650	0.0376	-0.1023	0.2019
AT1G07660	-0.0937	-0.1361	-0.0567
AT1G07670	0.3193	0.3815	0.2025
AT1G07700	-0.4408	0.1098	-0.3389
AT1G07705	-0.1033	0.4149	0.0341
AT1G07720	0.2979	0.4579	0.0395
AT1G07728	0.0176	-0.0907	0.1184
AT1G07730	-1.0177	0.195	-0.8537
AT1G07737	-0.3827	-1.6888	-0.1264
AT1G07740	-0.3099	-0.0837	0.0259
AT1G07745	0.0098	-0.0737	0.2901
AT1G07750	-0.1748	1.0477	-0.5177
AT1G07770	0.0343	-0.2084	-0.2766
AT1G07780	-0.1098	0.4782	0.3785
AT1G07790	-0.0793	0.0384	-0.1524
AT1G07810	0.1071	-0.0091	0.0339
AT1G07820	-0.0376	0.2229	0.053
AT1G07830	-0.1354	-0.191	0.1058
AT1G07840	0.0146	0.0552	0.1806
AT1G07870	-0.4256	0.0434	-0.0198
AT1G07880	-0.9113	0.2145	0.2773
AT1G07890	-0.0637	-0.6217	-0.2841
AT1G07910	0.1194	0.2049	0.1747
AT1G07920	-0.0633	0.2396	-0.069
AT1G07930	0.0668	0.3367	-0.0444
AT1G07940	-0.0091	0.4226	-0.046
AT1G07950	-0.1629	-0.0092	0.0784
AT1G07960	-0.2048	-0.0639	0.0285
AT1G07970	-0.1932	-0.4713	0.2351
AT1G07980	-0.0342	0.4782	0.0781
AT1G07985	1.3623	-0.5544	-0.5123
AT1G07990	0.0301	0.0317	0.0491
AT1G08000	-0.0234	0.0378	-0.1169
AT1G08010	0.0324	0.0983	0.0498
AT1G08030	-0.1919	0.1502	0.2311
AT1G08037	-0.0059	-0.1728	-0.3113
AT1G08040	-0.319	-0.0838	0.0486
AT1G08043	0.0056	0.5438	0.1475
AT1G08050	0.4665	0.1618	-0.3692
AT1G08060	0.2183	-0.2026	0.0734
AT1G08070	-0.3109	-0.539	0.0854
AT1G08110	-0.1851	-0.3051	0.2051
AT1G08125	0.0398	0.1009	0.1612
AT1G08130	0.0277	0.2928	0.0883
AT1G08160	-0.1456	0.0913	-0.3818
AT1G08180	-0.0791	-0.0036	0.0853
AT1G08190	-0.2096	0.3039	-0.2174
AT1G08200	-0.1394	0.346	0.0212
AT1G08210	-0.0764	-0.8437	0.3867
AT1G08220	-0.0508	0.35	0.177
AT1G08230	0.1429	-0.0931	0.3024
AT1G08250	-0.3371	0.3151	-0.1508
AT1G08260	0.0018	-0.0577	0.1507
AT1G08270	0.1248	0.2073	0.1698
AT1G08280	-0.3414	0.5465	0.1333
AT1G08300	-0.1272	0.0133	0.1395
AT1G08310	0.2897	0.3172	0.1848
AT1G08315	0.1498	0.4885	-0.2076
AT1G08320	-0.1661	0.2049	-0.4578
AT1G08340	-0.132	0.3049	-0.1543
AT1G08350	-0.1353	-0.0717	0.1599
AT1G08360	-0.0435	-0.0656	0.1075
AT1G08370	0.0367	0.3192	0.0902
AT1G08380	0.1888	0.9013	-0.6891
AT1G08390	0.1378	0.0478	0.152
AT1G08400	-0.229	0.006	0.0206
AT1G08410	0.0791	0.1775	0.1915
AT1G08420	-0.0088	0.2492	-0.187
AT1G08430	-0.6893	0.0623	0.5861
AT1G08450	-0.1247	-0.2487	0.2618
AT1G08460	-0.1826	-0.6824	0.0738
AT1G08470	-0.3716	-0.1022	0.0115
AT1G08477	-0.181	0.7088	-0.6836
AT1G08480	-0.1229	0.331	-0.0715
AT1G08490	-0.2753	-0.1718	0.1454
