AT1G01470	0.8326	0.2332	0.1986	0.2348	-0.0616	-0.0173	0.0161	0.51
AT1G01480	0.1167	0.1146	-0.0397	0.2823	0.3573	-0.1441	0.2956	1.0557
AT1G01490	-0.7141	-0.2114	-0.081	-0.069	-0.21	-0.143	-0.4952	-0.1249
AT1G01500	-0.0274	-0.4146	-0.0865	0.1127	-0.057	-0.0857	-0.0925	0.3364
AT1G01510	-0.2376	0.0017	0.0759	-0.0545	-0.1905	-0.4391	-0.1795	-0.2702
AT1G01520	-0.4022	-1.3903	-1.6559	1.2002	-0.3002	0.1636	0.6881	0.5007
AT1G01540	0.1762	0.2755	0.4272	-0.087	-0.0817	-0.2639	0.0175	-0.2879
AT1G01550	0.2184	0.3314	0.253	0.2698	-0.0224	-0.2083	-0.1578	0.1949
AT1G01570	0.8071	0.4379	0.5175	0.0945	0.247	0.348	1.0123	0.6172
AT1G01580	-1.3041	-0.4782	-0.3858	-0.3795	0.4962	0.3926	0.3056	0.7909
AT1G01600	0.924	-0.2136	-0.3708	-0.0726	0.4443	0.4821	0.4303	0.4719
AT1G01610	0.5964	-0.1344	-0.26	0.059	-0.1674	0.1355	-0.0607	-0.2746
AT1G01620	0.0456	0.3547	0.8352	0.1055	-0.2635	-0.4276	0.0755	-0.3756
AT1G01630	0.5005	0.1375	-0.3686	-0.0207	0.1297	0.2005	0.4655	0.4335
AT1G01640	-0.7631	-0.3601	0.059	0.1333	-0.2058	-0.2381	-0.281	0.1239
AT1G01650	0.3507	0.2099	0.1675	0.3835	0.1678	-0.204	-0.1269	0.1043
AT1G01660	-0.4172	0.0704	-0.0918	-0.2091	-0.284	-0.3587	-0.0118	-0.0758
AT1G01690	-0.3081	-0.3574	-0.5329	-0.5838	-0.5727	-0.4569	0.3861	-0.294
AT1G01700	-0.4569	-0.1765	-0.3261	-0.3573	-0.4105	-0.1048	0.4433	0.1631
AT1G01710	-0.1491	-0.1451	0.1427	0.1183	-0.0041	-0.4051	-0.2246	-0.2113
AT1G01715	-0.064	0.127	0.515	0.2687	0.2109	-0.1747	-0.0263	0.027
AT1G01720	-0.0616	0.2552	0.2123	0.3548	-0.297	-0.6589	-0.3022	-0.0616
AT1G01725	-0.2935	-0.3276	0.1144	-0.0949	-0.1259	-0.2434	-0.2867	-0.0316
AT1G01730	-0.5814	-0.263	-0.082	0.1218	-0.1376	0.1034	0.0895	0.0042
AT1G01740	-0.2852	-0.2982	-0.6491	0.3014	0.4265	-0.155	-0.2586	0.0215
AT1G01750	-0.7317	-0.2094	-0.7485	-0.3065	-0.1042	0.3029	-0.1837	-0.5367
AT1G01760	0.126	0.29	0.4767	0.2355	0.1885	-0.7193	-0.4468	-0.4406
AT1G01770	-0.5569	0.1449	0.5283	0.3801	-0.2024	-0.7999	-0.6114	-0.7554
AT1G01780	-0.5659	-0.0811	-0.0484	0.0529	-0.2035	0.0024	-0.2317	-0.7305
AT1G01790	-0.3248	-0.4059	-0.7365	-0.5387	-0.2625	-0.682	0.0007	-0.4107
AT1G01800	-0.0152	0.1384	0.269	0.3864	0.1654	0.1134	0.2747	0.3439
AT1G01820	-0.5377	-0.2539	0.198	0.1578	0.0472	-0.0623	-0.2519	-0.2405
AT1G01830	-0.4652	-0.3576	-0.5251	0.0243	-0.7505	-0.3816	0.1	0.0004
AT1G01840	0.5267	0.1535	-0.2026	-0.0625	0.3406	0.4038	0.1566	0.0793
AT1G01860	0.3092	-0.0649	-0.0641	-0.0847	0.0154	0.0556	0.0939	-0.204
AT1G01880	-0.3141	-0.2841	0.014	-0.3595	-0.5676	-0.496	-0.0202	-0.0789
AT1G01900	0.6965	-0.1001	-0.1929	-0.6699	0.1445	0.5165	0.5998	0.6783
AT1G01910	0.0847	0.0503	-0.1844	0.1051	0.1671	-0.0625	-0.0718	0.0103
AT1G01920	0.0233	-0.003	0.3314	0.141	0.1559	-0.2533	-0.1452	-0.0333
AT1G01930	0.0334	0.1225	0.3601	0.24	0.0379	-0.4832	-0.1403	-0.1643
AT1G01940	0.0098	0.096	-0.1009	0.2074	0.5798	0.5054	0.2617	0.2193
AT1G01950	-0.0726	0.2932	0.2042	0.1106	-0.0484	-0.4476	-0.2016	-0.3289
AT1G01960	-0.2596	-0.1009	-0.0361	0.0061	-0.0856	-0.7274	-0.465	-0.3098
AT1G01970	0.3224	-0.2951	-0.39	0.0411	0.3376	0.3371	0.2609	0.0246
AT1G01990	-0.2287	0.0382	0.2247	0.2732	0.13	-0.2055	-0.3523	-0.2668
AT1G02000	0.0683	0.1113	0.133	0.1442	-0.1043	-0.0614	0.0218	-0.1446
AT1G02010	-0.2336	-0.4474	-0.4496	0.2762	-0.1438	-0.3309	-0.2057	-0.3733
AT1G02020	-0.0243	-0.1244	0.0893	0.0279	-0.1009	-0.3101	-0.4768	-0.4086
AT1G02050	-0.6299	-0.1391	0.3166	0.1734	-0.153	-0.5092	-0.5606	-0.5411
AT1G02060	-0.5052	-0.0901	0.2619	0.1822	-0.0317	-1.0431	-0.779	-0.4596
AT1G02080	-0.1903	-0.2123	0.0757	0.0383	0.1094	-0.7923	-0.5375	-0.3334
AT1G02090	0.2558	0.1147	-0.0369	0.0968	0.2635	0.2782	0.0149	0.0084
AT1G02100	-0.3101	-0.1559	0.3487	0.337	0.0177	-0.0143	-0.1088	-0.2826
AT1G02110	-0.4275	-0.1436	0.2849	-0.013	-0.1062	-0.3704	-0.3264	-0.659
AT1G02120	-0.3809	-0.3439	0.0994	0.2214	-0.0516	-0.2034	-0.1364	0.0666
AT1G02130	0.0871	0.0691	0.1002	0.1165	0.1001	-0.0125	0.0914	-0.1552
AT1G02140	0.2047	0.1358	0.1923	0.1661	0.1481	0.3514	0.1305	0.1841
AT1G02145	-0.1813	-0.1901	-0.0777	0.1544	-0.034	-0.0644	-0.1235	-0.1314
AT1G02150	-0.0835	-0.0808	-0.1303	-0.1616	0.0021	0.0574	0.0071	-0.2556
AT1G02160	-0.2815	-0.1228	0.0964	0.1329	0.0374	0.2438	0.0949	-0.1708
AT1G02170	-0.1794	0.2635	0.3855	0.3	-0.1603	-0.2279	-0.1982	0.0321
AT1G02180	0.0588	0.0012	-0.1295	0.0309	-0.0358	0.3861	0.3033	-0.1452
AT1G02205	0.0643	-0.337	-0.6787	-0.7968	-0.1164	-0.3711	0.0778	-0.2128
AT1G02220	0.1204	0.041	0.1712	0.5633	0.6237	-0.093	-0.2783	0.3214
AT1G02260	-0.5485	-0.2375	-0.0951	0.0336	-0.2098	-0.5981	0.0279	0.0329
AT1G02270	0.0416	0.1043	-0.2568	0.1436	0.0552	0.0261	0.0248	0.3498
AT1G02280	-0.045	0.1625	0.2958	0.302	0.2368	-0.0686	-0.0665	-0.2626
AT1G02290	-0.073	-0.1201	0.0218	0.1582	-0.0067	0.0287	0.0787	0.0467
AT1G02300	0.5859	0.9113	0.9484	0.7309	0.8055	1.0942	1.1667	0.9836
AT1G02305	-0.358	-0.0442	0.3633	0.3294	0.0479	0.218	0.0181	-0.0404
AT1G02330	-0.3338	-0.0628	0.3193	0.0215	-0.2272	-0.3506	-0.542	-0.2969
AT1G02335	-0.2854	-0.4611	-0.2593	-0.3784	0.0267	0.147	-0.2137	0.347
AT1G02340	1.2631	0.1906	0.2254	0.6184	1.0668	0.0052	-0.0046	0.0736
AT1G02360	0.5234	0.9225	0.2593	0.8453	0.7922	0.5974	0.2574	0.2891
AT1G02370	0.5201	0.042	-0.146	0.168	0.5091	0.1793	0.1199	0.3182
AT1G02380	1.1288	0.5727	0.7634	-0.1946	0.6321	-0.0043	0.1964	0.2635
AT1G02390	2.3437	1.6603	0.3306	0.4592	0.0976	0.3596	0.4191	0.6526
AT1G02400	0.976	0.7177	0.3051	0.7777	0.4455	-0.2855	-0.443	-0.0077
AT1G02410	-0.0196	-0.0	0.044	0.076	0.0498	-0.0116	-0.0696	0.394
AT1G02420	-0.0361	-0.0563	-0.4573	0.3221	0.0968	-0.5989	-0.1988	-0.1108
AT1G02460	0.1596	-0.3667	-0.4663	0.2088	0.1042	0.1319	0.0085	0.4101
AT1G02475	-0.1188	-0.2022	-0.3834	0.1315	0.0547	-0.1439	-0.1111	-0.1793
AT1G02500	-0.0563	0.0228	-0.0938	0.0687	-0.1507	0.0099	0.1534	0.0659
AT1G02520	1.1421	0.7835	0.0278	0.5742	0.545	-0.132	0.0501	0.4755
AT1G02560	-0.2349	-0.1411	-0.3046	-0.1869	-0.0884	-0.0925	-0.1352	-0.1434
AT1G02610	1.0899	1.3549	1.8559	-0.132	0.143	-0.6913	-0.9212	-0.697
AT1G02640	-0.6107	1.1943	1.2667	-0.1055	0.3923	-1.4089	-1.133	-1.5342
AT1G02650	0.5987	0.7827	1.157	0.3257	0.1389	-0.1092	-0.1362	-0.1273
AT1G02660	1.4177	2.6284	1.5119	0.1578	0.5015	-1.2165	-0.7611	-0.4112
AT1G02670	-0.0081	0.4082	0.3125	0.6467	0.6084	-0.2334	-0.1654	0.1944
AT1G02680	0.005	0.0651	0.3252	-0.1089	-0.0658	-0.131	-0.3965	-0.081
AT1G02690	-0.3236	-0.444	-0.4232	-0.8905	-0.8866	-0.5604	0.3589	-0.1596
AT1G02700	-0.142	-0.3773	-0.797	0.2698	-0.3969	-0.0495	-0.0694	-0.1721
AT1G02720	-0.0059	-0.0555	-0.2375	-0.2229	-0.0483	-0.2595	-0.1311	-0.1219
AT1G02730	-0.2698	-0.6581	-1.4792	-2.9337	-2.6679	-1.8154	0.1721	-0.0906
AT1G02740	-0.117	0.2057	0.4345	0.3223	0.463	-0.2896	-0.0689	0.16
AT1G02750	0.0503	0.2268	0.7498	0.4084	0.298	-0.1495	0.0224	0.4088
AT1G02780	0.1422	-0.0706	-0.186	-0.1799	-0.0008	0.1788	0.0046	-0.0397
AT1G02800	0.5655	0.1011	0.3371	-0.5366	-0.0418	-0.008	0.8924	-0.6642
AT1G02810	-0.672	-0.2927	0.1021	-0.5893	-0.2174	-0.0873	0.2566	0.0189
AT1G02816	-0.2244	0.1881	0.44	0.2939	-0.2391	-0.3275	-0.2903	-0.1659
AT1G02820	1.52	-0.1703	-0.7285	0.7875	0.1029	0.1973	0.2128	0.4744
AT1G02840	-0.4962	-0.1673	0.2701	0.1242	-0.1563	-0.3656	-0.3818	-0.5114
AT1G02850	-0.3635	-0.3278	0.1525	0.8411	-0.1625	-0.9458	-0.836	0.2748
AT1G02860	-0.1975	0.1641	0.133	0.2763	-0.1752	-0.7695	-0.5911	-0.3374
AT1G02870	0.3992	0.1955	0.4049	0.1048	0.3544	0.084	-0.1386	0.1959
AT1G02880	-0.1358	0.0158	-0.0058	0.444	-0.083	-0.4013	-0.1918	0.3086
AT1G02890	-0.5101	-0.2724	-0.1505	0.0714	-0.1546	-1.0151	-0.5626	-0.4523
AT1G02900	-0.3099	0.1871	-0.0	-0.0218	0.0553	0.0546	-0.0134	-0.0149
AT1G02910	-0.1887	-0.1037	-0.1638	-0.1003	-0.1429	-0.272	0.0037	-0.2178
AT1G02920	1.3868	1.2317	0.4832	1.5759	0.9098	-0.0387	-0.9012	1.6113
AT1G02930	1.8983	0.8238	0.8639	0.8578	0.3726	0.3155	0.6403	2.5786
AT1G02950	-0.296	-0.0987	0.0029	-0.0564	-0.0196	0.1358	0.1006	-0.0481
AT1G02960	-0.8183	-0.343	0.151	0.1324	-0.1476	-0.4723	-0.38	-0.4542
AT1G02970	0.2639	-0.1633	-0.2041	-0.3533	0.3692	0.3571	0.389	0.6408
AT1G02990	-0.4401	-0.4616	-0.3149	-0.1323	-0.3174	-1.1909	-0.7943	-0.4016
AT1G03000	-0.0303	0.1213	0.2665	-0.1322	0.1319	-0.5929	-0.283	-0.1724
AT1G03030	-0.3536	-0.2689	-0.1903	0.0272	-0.0546	-0.2446	-0.2846	0.1084
AT1G03040	-0.2006	-0.2486	-0.0722	0.0996	-0.0781	-0.2048	-0.2123	-0.1233
AT1G03055	0.8112	-0.1625	-0.1447	0.0972	0.4276	0.4855	0.4171	0.2448
AT1G03060	-0.0641	-0.0274	0.1538	0.1505	0.0606	-0.7135	-0.4127	-0.0041
AT1G03070	0.0165	-0.0898	-0.1633	0.242	0.1063	0.2007	0.2174	-0.0381
AT1G03080	-0.1217	-0.0908	0.3283	0.3376	0.0231	-0.3065	-0.2965	-0.0129
AT1G03090	-1.5141	0.5144	1.4707	0.8231	-0.2932	-1.6104	-1.4639	-1.7132
AT1G03100	0.4905	-0.0403	-0.0812	0.1079	0.2287	-0.0675	0.0892	0.2488
AT1G03110	0.591	0.0712	0.2079	0.0427	0.7352	0.279	0.2417	0.2915
AT1G03130	0.5408	0.4393	0.1737	-0.363	-0.0381	0.1068	-0.0107	-0.1474
AT1G03140	-0.2156	0.1722	0.5506	0.2422	0.0069	-0.3735	-0.2999	-0.1647
AT1G03150	0.1759	0.1105	0.2299	0.2644	0.4481	0.0485	0.0313	0.0987
AT1G03160	0.361	-0.0831	-0.1492	-0.2139	0.0732	0.0651	0.1784	0.0787
AT1G03180	-0.0605	-0.15	-0.4235	-0.5518	-0.4636	-0.0819	0.1566	-0.3154
AT1G03190	-0.1276	-0.2485	0.1294	0.237	-0.193	-0.4688	-0.3974	-0.3695
AT1G03200	-0.5081	-0.4921	-0.0563	0.4931	-0.0836	-0.8339	-0.5482	-0.4707
AT1G03210	-0.7465	-0.1804	0.3994	0.4397	-0.0384	0.001	-0.0229	0.3596
AT1G03220	-0.0247	0.8739	0.4667	0.5796	0.0308	-0.6811	-0.5963	-0.2198
AT1G03230	-0.4006	0.1252	-0.285	-0.3558	-0.4001	-0.6933	-0.4272	0.4481
AT1G03250	0.0393	-0.1715	-0.3086	0.0968	0.022	0.1841	0.0556	0.1499
AT1G03260	-0.0174	0.1361	0.0599	-0.0874	0.0672	-0.2059	-0.0151	-0.0199
AT1G03270	-0.2564	-0.1015	-0.5222	-0.2401	0.0928	-0.2157	-0.1318	-0.2741
AT1G03280	-0.1552	-0.048	0.0003	0.0424	-0.0608	-0.0255	-0.155	-0.0783
AT1G03290	-0.0714	-0.0053	0.6357	0.6148	0.0726	-0.1376	-0.1874	0.6169
AT1G03300	0.6914	-0.0185	0.081	-0.4338	0.5449	-0.6695	0.2595	-0.3762
AT1G03310	0.6577	-0.4792	-0.6869	-0.3277	0.0472	0.7145	0.9021	0.8032
AT1G03330	-0.0727	0.1567	0.1442	0.0461	0.1758	0.1533	-0.068	0.0056
AT1G03340	-0.2949	0.0395	-0.0733	0.2848	0.1163	0.0068	-0.005	0.2198
AT1G03350	-0.0852	-0.1064	-0.0866	0.2669	-0.0163	0.1168	0.0914	0.0652
AT1G03360	0.6346	0.0787	0.3368	0.1493	0.5094	-0.0439	-0.0953	0.0217
AT1G03365	-0.1834	-0.1212	0.0353	0.0793	-0.0673	-0.2394	-0.3533	-0.1101
AT1G03370	-0.0275	0.5928	0.4163	0.3988	-0.0726	-0.6566	-0.1943	0.4858
AT1G03380	-0.2052	-0.0203	0.5353	0.2591	0.1901	-0.3321	-0.2074	-0.0962
AT1G03400	0.1806	0.3457	0.8867	0.3219	-0.2266	-0.1296	0.0329	0.4881
AT1G03410	-0.3655	-0.163	-0.1648	0.1001	-0.3028	-0.7853	0.0467	-0.3202
AT1G03430	-0.08	0.0702	0.257	0.3865	0.0363	0.2786	0.1671	0.5023
AT1G03440	0.1155	-0.3381	-0.0898	-0.1761	-0.1195	0.2436	-0.139	0.0252
AT1G03445	-0.0705	0.0184	-0.4121	0.0367	0.2686	0.2214	0.3213	0.1889
AT1G03457	-0.0369	0.3615	0.1737	-0.1015	-0.0085	-0.5735	-0.4708	-0.6868
AT1G03470	-0.2646	0.1063	0.7062	0.2058	-0.1809	-0.2866	0.5051	-0.3519
AT1G03475	-0.4231	-0.2999	-0.3957	-0.2332	-0.0637	-0.1374	-0.0529	-0.0342
AT1G03495	0.6678	-0.1623	0.2818	-0.2744	0.0876	0.7359	0.4391	0.1795
AT1G03510	0.2676	0.273	0.0654	0.0424	0.252	0.3662	-0.103	0.2829
AT1G03520	0.2494	0.3816	0.6019	0.1711	0.2242	-0.4299	-0.2631	-0.3421
AT1G03530	0.4181	-0.1614	-0.0851	0.411	0.5552	-0.076	-0.2682	0.0708
AT1G03540	0.1119	0.0348	-0.1959	0.1285	0.2399	-0.5309	-0.4082	-0.2292
AT1G03545	0.0581	-0.0294	0.0538	-0.0454	-0.1386	-0.2259	-0.1432	-0.3342
AT1G03550	-1.1112	-0.2602	0.1462	0.5056	0.0664	-0.5064	-0.492	-0.4842
AT1G03560	-0.2453	-0.2046	-0.3054	0.1032	-0.1381	-0.4085	-0.356	-0.3942
AT1G03590	0.8221	0.6903	0.7527	0.3651	0.1559	-0.1872	-0.0356	-0.2171
AT1G03600	-0.1075	-0.0033	-0.0591	-0.1766	-0.2805	0.0958	0.0535	-0.3728
AT1G03610	1.0876	1.3489	1.6359	0.0814	0.164	-0.5334	-0.3708	-0.2835
AT1G03630	0.6533	0.1258	-0.6856	-0.6792	0.0971	0.4164	0.5772	0.55
AT1G03650	0.1766	0.4246	0.3689	0.1436	0.3754	0.3454	0.007	0.1526
AT1G03660	-0.4581	-0.0078	0.2447	-0.027	-0.5853	-0.463	0.4493	1.1192
AT1G03680	-0.4302	-0.2488	-0.4982	-0.3453	-0.1785	-0.0912	0.1267	-0.2994
AT1G03687	-0.0306	-0.2139	-0.1856	-0.034	0.0368	-0.2009	-0.2761	-0.2742
AT1G03700	1.3442	0.8024	0.089	-0.1855	0.0394	0.4838	0.133	-0.4214
AT1G03730	0.1067	0.4546	-0.0484	0.0847	0.0031	0.1785	-0.0209	0.1427
AT1G03740	-0.2367	0.6618	0.2041	0.1988	-0.1265	-0.6676	-0.5902	-0.1181
AT1G03750	-0.6655	-0.1363	0.1687	0.2441	-0.0837	-0.3768	-0.4309	-0.0449
AT1G03760	-0.0079	0.0823	0.3833	0.2331	0.3402	-0.2035	-0.4736	0.0673
AT1G03770	-0.4312	0.0605	0.2204	0.367	0.2395	-0.274	-0.4915	0.0409
AT1G03780	-0.3772	-0.4747	-0.8174	-2.3949	-2.7765	-1.7312	-0.1064	-0.422
AT1G03790	-0.3712	-0.6656	0.3556	0.4302	0.0316	-0.0781	-0.6994	-0.1706
AT1G03800	-0.375	0.1597	0.5344	0.3198	-0.2885	-0.1479	-0.2054	-0.0844
AT1G03820	-0.1317	-0.3918	-0.5778	-0.9146	-0.0377	0.8172	1.1324	1.2229
AT1G03830	0.1179	-0.0334	-0.2535	-0.1742	0.3608	0.106	0.0936	0.1766
AT1G03840	0.6648	0.4027	0.0509	0.0119	0.228	0.2285	0.442	0.177
AT1G03850	0.3033	0.9689	0.9264	0.2367	0.3842	-0.2308	-0.3622	-0.231
AT1G03860	0.2211	0.1933	0.0016	0.1037	0.2402	-0.0622	-0.1365	0.1687
AT1G03870	0.065	0.3231	0.0386	0.0427	-0.0397	-0.028	-0.1418	-0.7591
AT1G03900	-0.2905	-0.0572	0.1649	0.3766	-0.1335	-0.155	-0.0552	-0.0845
AT1G03905	-0.0071	-0.1882	0.037	0.2423	-0.0788	-0.057	-0.2188	0.2414
AT1G03910	-0.0797	-0.0338	0.3032	0.0846	0.0361	-0.2576	-0.3421	-0.1261
AT1G03920	-0.7691	-0.2614	-0.1482	-0.1707	-0.1107	-0.5203	-0.2035	-0.2255
AT1G03930	-0.1094	-0.3264	-0.3803	0.1792	0.0137	-0.1392	-0.0922	-0.0768
AT1G03940	0.7901	-0.3759	0.3516	-0.4522	0.2807	0.5476	0.3819	0.3037
AT1G03950	-0.1611	0.0279	0.036	0.3286	0.0373	0.0523	0.074	0.3971
AT1G03960	-0.2025	-0.3182	-0.3446	0.1518	-0.0524	-0.4596	-0.1514	-0.0581
AT1G03970	0.1228	0.5242	0.6215	0.0654	-0.0746	0.0074	-0.0342	0.2107
AT1G03980	0.2067	0.159	-0.4134	-0.1249	0.3423	-0.168	0.1074	0.8153
AT1G03990	-0.5497	-0.4363	-0.5071	0.5929	-0.098	0.0402	0.694	0.2357
AT1G04000	0.1463	0.2285	-0.4003	0.1151	0.1249	0.3012	0.0651	-0.0679
AT1G04007	-0.04	0.1269	0.2111	0.1183	-0.0325	-0.578	-0.3586	-0.096
AT1G04010	0.2567	0.087	-0.0591	0.0086	0.1651	-0.0969	0.0429	0.0749
AT1G04020	0.6166	-0.1954	-0.7023	-0.6659	0.244	-0.1412	-0.0797	0.3832
AT1G04030	-0.5306	-0.2279	-0.1616	-0.4863	-0.5696	-0.6509	0.2511	0.1674
AT1G04040	0.7421	0.3554	-0.1502	-0.0788	0.2221	0.5062	0.3283	0.217
AT1G04050	-0.0211	0.0241	0.3177	0.166	0.3338	0.0003	0.1005	0.1787
AT1G04053	0.2145	0.36	0.5771	0.3807	0.3609	0.0752	0.2479	-0.0492
AT1G04070	0.0217	-0.1802	-0.3237	0.3204	0.1953	0.4093	0.1797	0.2636
AT1G04077	0.6374	0.0431	-0.2567	0.0508	-0.0079	-0.1585	0.9156	0.293
AT1G04080	-0.0594	-0.0659	0.0555	0.0387	0.0576	-0.5534	-0.2852	-0.2736
AT1G04090	-0.2433	-0.1696	-0.3401	-0.0238	0.3195	0.2925	0.0736	0.0645
AT1G04100	-0.3672	0.046	-0.3508	0.1636	-0.0215	-0.2889	-0.2219	-0.0353
AT1G04110	-0.4933	-0.5845	-0.573	-0.5455	-0.4727	-0.6996	0.7667	-0.4355
AT1G04117	-0.394	-0.0233	-0.1661	0.3084	0.2305	-0.0993	0.0967	0.3588
AT1G04120	-0.0993	-0.2294	-0.2267	0.1584	-0.0839	-0.6209	-0.3261	0.0191
AT1G04130	0.52	0.1345	0.1868	0.1232	0.5395	0.1965	0.158	0.224
AT1G04140	-0.2413	-0.1186	0.2266	0.2502	-0.0854	-0.8075	-0.3837	-0.2186
AT1G04160	0.4106	0.0546	-0.3208	-0.213	0.1673	-0.3906	-0.0071	-0.1244
AT1G04170	0.4433	-0.0364	-0.0835	-0.0613	0.292	0.2395	0.1361	0.1879
AT1G04180	1.0772	0.3204	-0.4975	0.6617	0.6525	-0.5604	-0.4386	-0.4657
AT1G04190	0.3065	-0.0737	-0.3264	-0.0222	0.1998	0.2893	0.2069	0.2137
AT1G04200	0.1283	0.3355	0.0711	-0.2269	0.0298	-0.5731	-0.0994	0.0874
AT1G04210	0.0481	0.1481	0.0978	0.0275	0.1519	-0.8244	-0.3972	-0.1888
AT1G04220	1.3978	0.4823	-0.1354	0.0545	0.2445	0.5145	0.2509	0.2163
AT1G04230	-0.0267	0.1766	0.1435	0.1451	0.1093	-0.1997	-0.248	-0.0905
AT1G04240	0.5301	0.2373	0.0844	0.5231	0.5677	-0.1905	-0.1751	-0.0089
AT1G04247	0.7858	0.1878	-0.0109	-0.0532	0.0804	0.0037	-0.1024	0.0793
AT1G04250	0.5399	0.2887	0.025	0.0684	0.3496	0.2946	0.4281	0.3037
AT1G04260	-0.0483	-0.0931	0.2586	0.0561	-0.0942	0.051	0.0063	0.0733
AT1G04270	0.2962	0.1646	0.0563	-0.0705	0.2207	0.1633	0.1584	0.1828
AT1G04280	-0.186	0.1399	0.3666	0.0881	0.1765	0.0078	-0.1588	0.1138
AT1G04290	0.3925	-0.0067	-0.0757	0.0591	0.0431	0.7566	0.7394	0.4733
AT1G04300	-0.3108	-0.0103	0.5477	0.2304	-0.1329	-0.7391	-0.6252	-0.3784
AT1G04310	-1.1807	-0.2445	0.2374	0.186	0.0812	-0.9356	-0.6778	-0.185
AT1G04330	0.2277	0.1021	-0.1006	-0.2825	0.3504	0.9287	0.5979	0.267
AT1G04340	0.115	-0.1359	-0.2469	0.0258	-0.0757	-0.0472	0.1163	-0.0007
AT1G04343	-0.3707	-0.929	-0.873	-0.3955	-0.5605	-0.0207	-0.2341	-0.3669
AT1G04350	0.0819	-0.3134	-0.2735	-0.1761	-0.333	0.1807	0.3715	0.1214
AT1G04353	-0.0391	0.1576	0.0836	0.3321	0.3057	-0.014	0.2153	0.1396
