"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_WT_345nm-4d_305nm-1h_Rep1","Atha_Col-0_sl_WT_345nm-4d_305nm-1h_Rep2","Atha_Col-0_sl_WT_345nm-4d_305nm-1h_Rep3","Atha_Col-0_sl_cop1_345nm-4d_305nm-1h_Rep1","Atha_Col-0_sl_cop1_345nm-4d_305nm-1h_Rep2","Atha_Col-0_sl_cop1_345nm-4d_305nm-1h_Rep3","Atha_Col-0_sl_uvr8_345nm-4d_305nm-1h_Rep1","Atha_Col-0_sl_uvr8_345nm-4d_305nm-1h_Rep2","Atha_Col-0_sl_uvr8_345nm-4d_305nm-1h_Rep3","Atha_Col-0_sl_WT_345nm-4d_305nm-6h_Rep1","Atha_Col-0_sl_WT_345nm-4d_305nm-6h_Rep2","Atha_Col-0_sl_WT_345nm-4d_305nm-6h_Rep3","Atha_Col-0_sl_cop1_345nm-4d_305nm-6h_Rep1","Atha_Col-0_sl_cop1_345nm-4d_305nm-6h_Rep2","Atha_Col-0_sl_cop1_345nm-4d_305nm-6h_Rep3","Atha_Col-0_sl_uvr8_345nm-4d_305nm-6h_Rep1","Atha_Col-0_sl_uvr8_345nm-4d_305nm-6h_Rep2","Atha_Col-0_sl_uvr8_345nm-4d_305nm-6h_Rep3","Atha_Col-0_sl_WT_305nm-4d_CTRL_Rep1","Atha_Col-0_sl_WT_305nm-4d_CTRL_Rep2","Atha_Col-0_sl_WT_305nm-4d_CTRL_Rep3","Atha_Col-0_sl_WT_345nm-4d_CTRL_Rep1","Atha_Col-0_sl_WT_345nm-4d_CTRL_Rep2","Atha_Col-0_sl_WT_345nm-4d_CTRL_Rep3","Atha_Col-0_sl_cop1_345nm-4d_CTRL_Rep1","Atha_Col-0_sl_cop1_345nm-4d_CTRL_Rep2","Atha_Col-0_sl_cop1_345nm-4d_CTRL_Rep3","Atha_Col-0_sl_cop1_305nm-4d_CTRL_Rep1","Atha_Col-0_sl_cop1_305nm-4d_CTRL_Rep2","Atha_Col-0_sl_cop1_305nm-4d_CTRL_Rep3","Atha_Col-0_sl_uvr8_345nm-4d_CTRL_Rep1","Atha_Col-0_sl_uvr8_345nm-4d_CTRL_Rep2","Atha_Col-0_sl_uvr8_345nm-4d_CTRL_Rep3","Atha_Col-0_sl_uvr8_305nm-4d_CTRL_Rep1","Atha_Col-0_sl_uvr8_305nm-4d_CTRL_Rep2","Atha_Col-0_sl_uvr8_305nm-4d_CTRL_Rep3"
"AT1G01120","KCS1","Encodes a condensing enzyme KCS1 (3-ketoacyl-CoA synthase 1) which is involved in the critical fatty acid elongation process in wax biosynthesis.","NM_099994|NP_171620",839395,"3702.AT1G01120.1",NA,"261570_at",1,11.4897789140986,11.5881173478921,11.5762388482998,11.0308880011513,10.9318584108402,10.6167458040513,11.4949858625119,11.7554808580647,11.2383354326615,11.2571622093518,11.301783419553,11.3179531480005,11.0419536039673,11.0621085091014,10.344349067581,11.1932830669199,11.517763032448,11.0445678777572,11.3066024367438,11.3363283060936,11.4375802170986,11.3050007174312,11.5692362922794,11.4269418910288,10.8861683172028,10.9433084662346,10.3851771697639,11.1549318099881,10.832315961091,9.97380380386112,11.3008359729451,11.4812602441774,11.2114578699402,11.34506747182,11.3387437959926,11.0860276674915
"AT1G01130",NA,NA,"NM_099995|NP_171621",839359,"3702.AT1G01130.1",NA,"261575_at",1,5.33073296677886,5.06222989284886,4.98008297693802,5.28708309578821,4.95642588373251,4.95827596331321,5.11816852800948,5.09723971460362,5.00778971639437,5.12159565926026,4.94893404143785,5.02871253604865,4.62795279860594,5.05781858537568,4.80693007964541,4.98423375361653,5.02219667376669,5.08011122662558,5.15134784916795,5.23046372922102,5.10339017056222,5.27272298386537,5.31517550636394,5.29994540238214,4.96157133893668,4.94206331614063,4.96506148559933,4.89837854194145,4.99337675650959,4.97463411781038,4.94659375677183,4.99898758933351,5.08299723384393,5.04739022333082,5.09703877963111,5.05444407042269
"AT1G01140","CIPK9|PKS6|SnRK3.12","Encodes a CBL-interacting protein kinase with similarity to SOS2","NM_099996|NM_179239|NM_179240|NP_171622|NP_849570|NP_849571",839349,"3702.AT1G01140.3",NA,"261581_at",1,8.35482812535719,8.63909820186394,8.2475316558484,8.89168441149679,9.21292080047201,8.52671562228673,8.66654619650102,8.86966061911084,8.24700485325817,8.53547631868524,8.84290781704192,8.54098130883519,9.09221564111403,9.20086618652252,8.68715927880283,9.08275744838816,9.15086652721612,8.73333339111902,8.54778015159911,8.52731142531358,8.66413623407714,8.71627072408231,8.97087954845728,8.83280199619237,8.99878829804202,9.14891733911275,8.7165486914147,8.92727025516578,9.16034787878942,8.4467746907576,8.82358192893614,8.94815395772365,7.98326918119884,9.11113715663543,8.91358459747374,8.62359508170096
"AT1G01150",NA,NA,"NM_001331251|NM_001331252|NM_099997|NP_001322663|NP_001322664|NP_171623",839294,"3702.AT1G01150.1",NA,"261571_at",1,3.49792251455113,3.46062271241496,3.55666255906239,3.45679947128904,3.46397764831463,3.51970855332411,3.40557817449931,3.41143036984682,3.53463838454615,3.50877015923858,3.44839729072395,3.37376553172427,3.43003417070723,3.50026112764223,3.50030556727722,3.45506742143121,3.41096909657255,3.48967697252499,3.37585206712659,3.54979561994334,3.49171740166147,3.46190148106708,3.39662442479398,3.34652913783447,3.31075825077791,3.5527935432816,3.42606200445601,3.48263094704679,3.47564329829678,3.56031936626011,3.34101182244153,3.37135546982175,3.40231220039278,3.23599978999258,3.44486032769853,3.54869492005746
"AT1G01160","GIF2","Arabidopsis thaliana GRF1-interacting factor 2 (GIF2) mRNA","NM_001160826|NM_099998|NP_001154298|NP_563619",839278,"3702.AT1G01160.2","GO:0010628|GO:0051171|GO:0031325|GO:0045944|GO:0010467|GO:2001141|GO:0006139|GO:0050789|GO:0006351|GO:0006807|GO:0048518|GO:0071704|GO:0045893|GO:0043170|GO:0044237|GO:0032774|GO:0034641|GO:0010604|GO:0044238|GO:0018130|GO:0048522|GO:0034654|GO:0050794|GO:0019438|GO:0019222|GO:0031323|GO:0051173|GO:0006725|GO:1902680|GO:0016070|GO:0044260|GO:0006357|GO:0009058|GO:0009891|GO:0006355|GO:1901360|GO:0009893|GO:0009889|GO:0044271|GO:0045935|GO:0010557|GO:0010468|GO:0010556|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0044249|GO:1901576|GO:0031328|GO:1901362|GO:0009987|GO:0051252|GO:0080090|GO:0090304|GO:0031326|GO:0060255|GO:0019219|GO:0065007|GO:1903506|GO:0051254|GO:1903508|GO:2000112|GO:0006366|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","261582_at",1,7.52729483526065,7.59004989407838,7.66359698977841,7.115688713731,7.2020701331148,7.31687109184707,7.25098017326651,7.45297226908706,7.35510355294062,7.45955636614574,7.33025597981273,7.61178447436448,6.91124659075737,7.11002153060455,7.18680170181984,7.38597765603094,7.39259869502393,7.33001524329195,7.69791789392541,7.66762584099178,7.58298121260567,7.7559269335053,7.67955880539144,7.55639216558631,7.11558744509765,7.25304913847265,7.20800414635026,7.21192711878574,7.07223598391097,7.3601168357375,7.20406814247303,7.54819674513451,7.20217837931313,7.60683065342926,7.31472202013915,7.41468150752301
"AT1G01170",NA,NA,"NM_001035849|NM_099999|NP_001030926|NP_171625",839263,"3702.AT1G01170.1",NA,"261572_at",1,9.75755843008374,9.6959690306742,9.81206298017977,9.80275541082272,9.76295206740888,10.0712748189,9.49901778333466,9.66599719828943,9.6734959932879,10.0391542476494,10.2028085748136,10.0745916034253,9.86805201930579,9.9734344776255,9.90143369137134,9.59351639460927,9.93337028257163,9.82053164218559,9.99597820038849,9.76098911305066,10.1695131317803,10.0342310475775,9.73194977533208,9.9293445855971,9.65863810132622,9.82516309071348,10.0107869867792,9.8446948375477,10.1350690871287,10.1277228601004,9.74923484369135,9.68853672411212,9.88802536449402,9.67491290105401,10.2351901775095,9.75143129589001
"AT1G01190","CYP78A8","member of CYP78A","NM_001331253|NM_100001|NP_001318901|NP_171627",839233,"3702.AT1G01190.1",NA,"261574_at",1,5.02457825009827,5.36420171580787,5.44141497685539,4.98562615102403,4.82570612305294,4.89086351277072,4.95198537631233,4.84660516497104,4.87871765378623,5.0618424706522,4.89891091408814,4.8979584698915,4.72064182247753,5.17194976992543,4.6900873378442,4.66315471835721,4.87626102493771,5.04701509553589,5.34908504913881,5.1571077997439,4.96019721910187,5.43772506702225,5.59451319321858,5.05999720116698,5.03498217972154,4.86134958887036,4.64425705245417,5.03480288948547,4.91103587293597,4.74840346557277,5.11241046661369,4.97540802369496,4.67515779172694,4.81680412693246,4.94563087402969,4.58134286087763
"AT1G01200","ATRAB-A3|ATRABA3|RABA3",NA,"NM_100002|NP_171628",839493,"3702.AT1G01200.1","GO:0005768|GO:0043231|GO:0097708|GO:0005794|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0031982|GO:0043229|GO:0005737|GO:0012505|GO:0005622|GO:0031410|GO:0043227|GO:0005886","261042_at",1,4.89431203630007,4.89794375950234,4.87005811760752,4.78180860345315,4.88032370007236,4.9288040342558,5.67306246895593,5.11398375080872,5.45614510085903,4.83463277749159,4.81037201984495,4.76029398875791,4.8378251765047,4.85945038753466,4.9154212118753,5.22974416794286,4.91867691050732,5.52860157686392,4.81009911894692,5.03116763191001,4.89637256207813,4.709088540442,4.75075107318759,5.08832927732933,5.03537247699066,4.96404295732752,4.78206003586174,4.69793449364565,4.78815645938884,5.09499424606843,5.11232614725811,5.0030309027253,5.36362196659214,5.17411894974716,5.06193207266808,4.9837540171606
"AT1G01220","AtFKGP|FKGP","Encodes a bifunctional enzyme that has both L-fucokinase and GDP-L-fucose pyrophosphorylase activities. It catalyzes the two steps of the L-fucose salvage pathway for the generation of activated GDP-L-fucose. This pathway seems to be of minor importance for cell wall polysaccharide biosynthesis compared to the de novo GDP-L-fucose biosynthesis pathway in Arabidopsis.","NM_001331256|NM_001331257|NM_001331258|NM_001331259|NM_001331260|NM_001331261|NM_001331262|NM_100004|NP_001320979|NP_001320980|NP_001320981|NP_001320982|NP_001320983|NP_001320984|NP_001320985|NP_563620",839420,"3702.AT1G01220.1","GO:0006725|GO:1901135|GO:0090407|GO:0009058|GO:0009225|GO:0006139|GO:0006793|GO:0009165|GO:0006796|GO:1901360|GO:0006807|GO:0044271|GO:0006753|GO:0008152|GO:0071704|GO:0046483|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:0009987|GO:1901362|GO:0018130|GO:0044238|GO:1901137|GO:0034654|GO:0019438|GO:0019637|GO:0009117|GO:1901293|GO:0055086|GO:0044281|GO:0016772|GO:0016740|GO:0016773|GO:0003824|GO:0016301","261043_at",1,6.54071754472679,6.44780287931007,6.58706443822644,6.73747794956406,6.59575066660242,7.40464346972788,6.91990362539792,6.83038207176697,7.27416871672208,6.62613950205494,6.76461762865283,6.88715742673405,6.96517845634994,6.504263298173,7.35937888744828,7.27297906421674,7.12020294700696,7.15523177557772,6.76864038124772,6.48736124613614,6.8227971695449,6.80887163708053,6.92627151908287,6.64284239226859,6.68679065461907,6.58924392447853,7.42181964670637,7.00853908189332,6.98374065918886,7.35643135546041,7.26075965536162,6.89957126724662,7.15080020040323,7.33744993794561,7.00045082252083,7.30117935035811
"AT1G01225",NA,NA,"NM_100005|NP_563621",839358,"3702.AT1G01225.1",NA,"261025_at",1,5.49382937639636,5.39608546526212,5.63535116076348,5.19226561936439,5.01232266223718,5.35356473033242,5.97603758747369,5.87350788895912,6.38349021728001,5.54075383865575,5.31075655509481,5.30854322658548,5.23435095472411,5.27336996678955,5.19596695866331,6.2385229688578,5.64536830926879,6.12307613562229,5.29067176381929,5.07784851027948,5.46419401390193,5.63400450004545,5.7417654849656,5.59959823087936,5.27760539215643,5.25875758307429,5.11567678205917,5.04003113547626,5.01051233416332,5.30613066788097,6.02799521492418,5.87510180759015,6.29933134179969,5.56950065156053,5.77061205605835,5.937633381599
"AT1G01230","AtORM1|ORM1",NA,"NM_100006|NP_563622",839331,"3702.AT1G01230.1","GO:0031324|GO:0006629|GO:0044085|GO:0048519|GO:0051171|GO:0009058|GO:0019725|GO:0008610|GO:0006665|GO:0050789|GO:0065008|GO:0006807|GO:0009889|GO:0044087|GO:0044271|GO:0034248|GO:0010556|GO:0046890|GO:0048523|GO:0030148|GO:0071704|GO:0008152|GO:0009059|GO:0009890|GO:0043170|GO:1901566|GO:1901564|GO:0042592|GO:0044237|GO:0044249|GO:0009892|GO:1901576|GO:0034641|GO:0048878|GO:0009987|GO:0046467|GO:0051172|GO:0044238|GO:0006672|GO:0043604|GO:0080090|GO:0055082|GO:0071840|GO:0031326|GO:0006643|GO:0060255|GO:0050794|GO:0046513|GO:0065007|GO:0055088|GO:0019216|GO:0044255|GO:0019222|GO:0031327|GO:0043603|GO:0031323|GO:0098796|GO:0043231|GO:1902494|GO:1990234|GO:0042175|GO:0005773|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005737|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005789|GO:0005886","261057_at",1,8.15724323084774,7.90328623638085,8.00346471057868,8.2380898124195,8.20099863711068,8.08502768334045,8.62140934587348,8.60728471107135,8.49232272032784,7.86420679971092,7.5679686868666,7.5919017401768,8.2063047999638,8.38919039108818,8.04346088310218,8.54158830315146,8.41225717130224,8.29307915892813,8.01449270299845,7.76730376555629,7.949755367158,8.11158358929143,8.33302232979874,8.14905226985265,8.1026479638337,8.3004884634388,7.91109849583247,8.30762167414075,8.3158448220829,8.08960157425284,8.61014633551338,8.50840860781189,8.47192164429223,8.55599369487715,8.55318369015595,8.41455329088308
"AT1G01240",NA,NA,"NM_001331263|NM_001331264|NM_100007|NM_202006|NM_202007|NP_001320619|NP_001320620|NP_563623|NP_973735|NP_973736",839274,"3702.AT1G01240.3",NA,"261026_at",1,8.34267652154089,8.44627897076617,7.97232290686261,7.64029778017132,7.78314978950021,7.21442156578748,8.11128998600083,8.27886475122508,7.56437344246877,7.84724497764435,7.78840122819724,7.63516181603483,7.43774614572493,7.70176452299518,7.28396155514302,8.19581172227571,8.32538852611831,7.70453356659889,8.66501390129475,8.55164826901512,8.3787207430392,8.97966958524654,9.14593277708273,8.44010263782604,7.78271499538003,7.78925341002396,7.0508444426431,7.69833004932471,7.78616755177409,7.12554225417789,8.12698857549684,8.56902943854324,7.69876406942015,8.37306260117253,8.17241889167449,7.72319989521952
"AT1G01250",NA,"encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.","NM_100008|NP_563624",839322,"3702.AT1G01250.1",NA,"261059_at",1,5.05882936228707,5.10993470741071,5.09180799380025,5.23858782975449,5.35499752907738,5.09976140224956,5.0459829775841,5.00143354067859,5.04968071557594,4.96300068374219,4.94531417306678,5.13119423879451,5.15291713168462,5.26532990854002,5.15934672498785,4.82422036781536,4.94558733274071,5.32675882076257,5.33358952484901,5.06556741544235,5.00054081379834,5.02612972143214,5.44602087394772,5.11387604475819,5.10734741639214,5.21835990803637,5.02291332048787,5.07840611438507,5.24885144343592,5.09638308502026,4.9850669940471,5.08225786073408,5.07790863980016,5.04947310145041,5.09038046791698,4.92219455990819
