"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","GSM4848939","GSM4848940","GSM4848941","GSM4848942","GSM4848943","GSM4848944","GSM4848945","GSM4848946","GSM4848947"
"AT2G03840","TET13","Member of TETRASPANIN family","NM_126430|NP_178478",814910,"3702.AT2G03840.1","GO:0005911|GO:0070161|GO:0009506|GO:0030054|GO:0110165|GO:0071944|GO:0016020|GO:0005886","13391365",1,0.975819921224592,0.55247156630139,0.975819921224592,1.16307272610818,0.941849157203712,0.975819921224592,1.35742807760345,0.975819921224592,1.14218474158557
"AT2G03850",NA,NA,"NM_126431|NP_565306",814911,"3702.AT2G03850.1",NA,"13391368",1,1.30907622317741,1.22363235462384,1.23067841720819,1.41449059176455,1.30907622317741,1.30907622317741,1.48380846517772,1.45155501515415,1.23646980093477
"AT2G03870","EMB2816|LSM7",NA,"NM_126432|NM_179600|NP_178480|NP_849931",814913,"3702.AT2G03870.2","GO:0003676|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0071013|GO:0005688|GO:0005634|GO:0043231|GO:1902494|GO:0005685|GO:0005684|GO:0110165|GO:0043226|GO:0005681|GO:0043229|GO:0005682|GO:1990904|GO:0097525|GO:0030532|GO:0032991|GO:0005686|GO:0071004|GO:0120115|GO:0097526|GO:0005622|GO:0043227|GO:0000974|GO:0120114|GO:0005689","13391373",1,4.20213572171052,4.29383006314048,3.71412376269113,3.92541106703502,4.43817746361703,3.57130800036665,3.99443974655149,4.0172603725696,4.13921740108303
"AT2G03880","REME1",NA,"NM_126433|NP_178481",814914,"3702.AT2G03880.1",NA,"13391382",1,1.14315647345292,1.25530986300756,1.41707100983878,1.29646582059985,1.39583149761629,1.28484808353872,1.28602182833854,1.28602182833854,1.28602182833854
"AT2G03890","ATPI4K|PI4K|UBDK","Phosphoinositide  kinase which undergo autophosphorylation and phosphorylate serine/threonine  residues of protein substrates. Contains phosphoinositide 3/4-kinase and ubiquitin-like domains.","NM_126434|NM_201684|NP_565307|NP_973413",814915,"3702.AT2G03890.1",NA,"13391385",1,5.50660652798148,5.91946236206107,5.3966034943178,4.27611898745799,5.44196244837472,5.32666925532032,4.2994677625824,5.69020731051668,5.6018139816989
"AT2G03913",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001035890|NP_001030967",3768286,"3702.AT2G03913.1",NA,"13391392",1,1.31887852158436,1.46409136606963,1.61769400935666,1.16307272610818,1.60485284404907,1.15336293541797,1.74482794175246,1.76815620309862,1.16307272610818
"AT2G03930",NA,NA,"NM_201685|NP_973414",814919,"3702.AT2G03930.2",NA,"13407610",1,0.956893474700454,0.84272329137572,0.975819921224592,0.975819921224592,1.0373157582314,0.975819921224592,1.13162571670077,0.955758618639223,0.975819921224592
"AT2G03931",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036232|NP_001031309",3768142,"3702.AT2G03931.1",NA,"13391397",1,1.27542266300252,1.43009360241747,1.0798024364796,1.32492022681084,1.22195943966419,1.27542266300252,1.6592828080335,1.27542266300252,1.1810101525562
"AT2G03932",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036231|NP_001031308",3768141,"3702.AT2G03932.1",NA,"13391395",1,0.900408560611234,1.03748299111786,1.02427948176681,1.03748299111786,1.02357352968235,1.03748299111786,1.18269583560314,0.975084273640299,0.900408560611234
"AT2G03933",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036233|NP_001031310",3768143,"3702.AT2G03933.1",NA,"13391402",1,1.9195236228135,1.42466010253807,1.76791384035942,1.41944024888563,1.43597133849726,1.44465588531262,1.26060212627776,1.74215428409754,1.33422403658679
"AT2G03936",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036234|NP_001031311",3768674,"3702.AT2G03936.1",NA,"13391405",1,0.870305516902958,0.635348824816772,0.879606485074609,0.868215611852023,1.0798903159277,0.695231632956357,1.33577233428581,0.830162640567338,0.979146240178036
"AT2G03937",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036235|NM_001036236|NP_001031312|NP_001031313",3768675,"3702.AT2G03937.2",NA,"13391408",1,1.13346700603371,0.946328433634944,0.930095870624793,0.997674732413084,1.43239887815618,1.0423957256367,1.20781786259298,1.08307791978182,1.16021201184029
"AT2G03955",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036237|NP_001031314",3768064,"3702.AT2G03955.1",NA,"13391413",1,0.675936137324373,0.76850581375563,0.975819921224592,0.975819921224592,1.16307272610818,0.975819921224592,1.47523305382307,0.740053709375685,0.975819921224592
"AT2G03980",NA,NA,"NM_001335209|NM_001335210|NM_001335211|NM_126435|NP_001318195|NP_001325155|NP_001325156|NP_178483",814924,"3702.AT2G03980.1",NA,"13391416",1,1.44780705991341,0.883203726152041,1.29665133117918,1.12283868794588,0.930808750419842,1.11116883634797,1.11116883634797,1.09469410849705,0.959206879731737
"AT2G04020",NA,NA,"NM_001335212|NM_126437|NP_001324400|NP_178485",814928,"3702.AT2G04020.1",NA,"13391424",1,0.987244905905415,1.08796180396573,1.18269583560314,1.16307272610818,1.16307272610818,1.16307272610818,1.3900099430721,1.29154933517247,1.16307272610818
"AT2G04025","GLV7|RGF3","Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).","NM_001335213|NM_126438|NP_001324399|NP_178486",814929,"3702.AT2G04025.1",NA,"13407615",1,1.88063425933042,1.84793458742893,1.51944304924158,2.22962708937914,2.00957502468136,2.01770868983705,2.01770868983705,2.81101347251941,2.27600358624853
"AT2G04030","AtHsp90.5|AtHsp90C|CR88|EMB1956|Hsp88.1|HSP90.5|HSP90C","Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.","NM_126439|NM_179601|NP_178487|NP_849932",814930,"3702.AT2G04030.1","GO:0050896|GO:0051716|GO:0006950|GO:0065008|GO:0009408|GO:0006457|GO:0034605|GO:0065007|GO:0031647|GO:0009266|GO:0009628|GO:0009987|GO:0033554|GO:0050821|GO:0005515|GO:0051082|GO:0005488|GO:0005737|GO:0009986|GO:0048471|GO:0005622|GO:0005829|GO:0071944|GO:0110165|GO:0016020|GO:0005886","13391429",1,7.13353728988011,6.95197300712062,6.97508474006387,7.09940418174641,7.24008651541608,7.13353728988011,7.11599623209158,7.28638287083701,7.33434308626535
"AT2G04031",NA,"Encodes a ECA1 gametogenesis related family protein","NM_001084407|NP_001077876",5007867,"3702.AT2G04031.1",NA,"13407620",1,0.994608853798227,0.781477405606058,1.54389618041625,1.23789993634245,0.972994165898487,0.768224570523254,0.895658696191014,1.26383862639547,1.30246687780065
"AT2G04032","ZIP7",NA,"NM_126440|NP_178488",814931,"3702.AT2G04032.1","GO:0051179|GO:0070838|GO:0030001|GO:0055085|GO:0051234|GO:0098662|GO:0006811|GO:0006810|GO:0072511|GO:0000041|GO:0006812|GO:0098660|GO:0009987|GO:0034220|GO:0098655|GO:0015318|GO:0015075|GO:0022857|GO:0005215|GO:0022890|GO:0046873|GO:0008324|GO:0110165|GO:0071944|GO:0016020|GO:0005886","13391449",1,1.15110433145292,0.955758618639223,1.18269583560314,1.50390579711639,1.16307272610818,1.16307272610818,1.36994864048673,1.16307272610818,1.31774366552313
"AT2G04034",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036238|NP_001031315",3768059,"3702.AT2G04034.1",NA,"13391455",1,1.16307272610818,1.19667612202249,1.56476887123784,1.176690754723,0.937493031583172,1.09769229112274,1.08700815064597,1.11366765436115,1.19692901579906
"AT2G04037",NA,NA,"NM_147238|NP_671771",814933,"3702.AT2G04037.1",NA,"13407623",1,1.35942746001079,1.35852365580591,1.33890054631095,1.33890054631095,1.319277436816,1.45282570438238,1.15936890313441,1.31716332759376,1.33890054631095
"AT2G04038","AtbZIP48|bZIP48",NA,"NM_126441|NP_178489",814936,"3702.AT2G04038.1",NA,"13391465",1,2.62304937533544,4.96502587260465,5.03877534517237,4.96502587260465,4.96502587260465,4.84676718568697,5.33373426714182,5.45110492054472,5.38936961587036
"AT2G04039","NdhV",NA,"NM_001084408|NM_126442|NM_179602|NP_001077877|NP_565308|NP_849933",814937,"3702.AT2G04039.3",NA,"13391467",1,3.23636422347321,2.35070776696986,3.23225656577766,2.26608156853185,2.52058682759602,2.50311161658652,2.52058682759602,2.70912738386897,2.47606685003837
"AT2G04040","ATDTX1|DTX1|TX1","AtDTX1 (At2g04040) has been identified as a detoxifying efflux carrier for plant-derived antibiotics and other toxic compounds, including CD2+.","NM_126443|NP_178491",814938,"3702.AT2G04040.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407627",1,1.78735365959322,1.45790229584174,1.32219503202897,2.23774780144714,1.16307272610818,1.1769821875437,0.90426939114489,1.1769821875437,1.24679320853558
"AT2G04041",NA,NA,"NM_147239|NP_671772",814934,"3702.AT2G04041.1",NA,"13407625",1,1.19080025850934,1.57881266781142,1.69927135501174,1.49997995146031,1.17631860819498,1.47799237725581,1.39767617288788,0.968900151465063,1.01108952780228
"AT2G04045",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036239|NP_001031316",3768428,"3702.AT2G04045.1",NA,"13391458",1,1.58678980129512,0.973268195914956,0.841482545733891,0.985128461027988,0.812667123943494,0.910157515052934,0.858167493554254,1.19001129894185,1.1425105621308
"AT2G04046",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001036240|NP_001031317",3768429,"3702.AT2G04046.1",NA,"13391462",1,1.65237883432108,1.84943758303495,2.05548566605056,1.84943758303495,1.84943758303495,2.00578086390196,1.7209160495744,2.0618915390126,1.78877157464584
"AT2G04050",NA,NA,"NM_126444|NP_178492",814939,"3702.AT2G04050.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407634",1,0.975819921224592,1.16307272610818,1.71664044864244,1.01785988162291,1.16307272610818,1.1858933521263,1.16307272610818,1.31774366552313,1.16307272610818
"AT2G04060",NA,NA,"NM_126445|NP_178493",814940,"3702.AT2G04060.1","GO:0016787|GO:0016798|GO:0004553|GO:0003824|GO:0005737|GO:0030312|GO:0005618|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0043229","13407639",1,1.68780027661363,1.47799237725581,1.72665026783933,1.48647703209096,1.7266084901787,1.58139564569343,1.7266084901787,2.18280567063149,2.42550076241473
"AT2G04063","GPRP5",NA,"NM_126446|NP_178494",814941,"3702.AT2G04063.1",NA,"13407649",1,0.778378928579468,0.821103915131704,0.821103915131704,0.840030361655842,0.675891070646431,0.821103915131704,0.99583615713202,0.730550547768069,0.655874834739004
"AT2G04066",NA,NA,"NM_126447|NP_178495",814942,"3702.AT2G04066.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407652",1,0.801087679224277,0.655874834739004,0.878437537236861,0.593669222494364,0.801087679224277,0.657424476529369,1.12103276570987,0.801087679224277,0.801087679224277
"AT2G04070",NA,NA,"NM_126448|NP_178496",814943,"3702.AT2G04070.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407656",1,1.25519579179604,1.11056787758329,0.587685236393396,1.69711726899153,1.28296274032344,1.5138693053575,1.76335677511153,1.29415408085214,1.25023970838022
"AT2G04080",NA,NA,"NM_001335215|NM_126449|NP_001324727|NP_178497",814944,"3702.AT2G04080.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407663",1,1.04914756803676,1.20620013593334,1.00796359360282,1.36994864048673,1.02885157812544,1.18269583560314,1.18269583560314,1.42509760273885,1.3611443343832
"AT2G04090",NA,NA,"NM_126450|NP_178498",814945,"3702.AT2G04090.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407670",1,2.67503614956393,2.59367287325583,2.92399751813169,2.2917310427957,2.63478964315547,3.08623529826458,2.58138275314064,1.92071112754723,2.70733702094956
"AT2G04100",NA,NA,"NM_001335216|NM_126451|NP_001324928|NP_178499",814946,"3702.AT2G04100.1","GO:0022857|GO:0005215|GO:0110165|GO:0016020","13407677",1,1.61539459417516,1.70550511557975,1.37854103519317,1.54944629661827,1.32709615623739,1.87808709088656,1.34519515236017,1.47090954637208,1.57276255846767
"AT2G04115",NA,NA,"NM_001202580|NP_001189509",10723062,"3702.AT2G04115.1",NA,"13391476",1,0.92941036621938,0.693393465738444,1.38362494484088,0.819477564479446,0.800326808494845,0.783432138229915,1.25739099967463,0.801087679224277,0.786393903059271
"AT2G04160","AIR3","isolated from differential screening of a cDNA library from auxin-treated root culture. encodes a protein similar to subtilisin-like serine protease which is believed to be active outside the plant cell.","NM_126453|NP_565309",814953,"3702.AT2G04160.1",NA,"13407686",1,6.20669810387043,6.21218465811951,6.38386193661289,5.29642607754178,4.59753380530575,5.53456287687737,5.81796717430832,5.84696160994571,5.81796717430832
"AT2G04170",NA,NA,"NM_001036241|NM_001124791|NM_001124792|NM_001161021|NM_001335218|NM_001335219|NM_126454|NP_001031318|NP_001118263|NP_001118264|NP_001154493|NP_001324072|NP_001324073|NP_178502",814954,"3702.AT2G04170.2",NA,"13407698",1,2.36724210680975,2.50237746961189,2.28108510793855,1.88246428471085,1.96207387139168,2.07572412600815,2.21652366399894,2.432669303394,2.34043894115702
"AT2G04190",NA,NA,"NM_126455|NP_178503",814956,"3702.AT2G04190.1",NA,"13407713",1,1.41355330530555,1.31015003686793,1.55876614979082,1.33890054631095,1.66298698134702,1.39393019581059,1.28384444494594,1.42509760273885,1.41355330530555
"AT2G04220",NA,NA,"NM_126457|NP_178505",814959,"3702.AT2G04220.1",NA,"13391479",1,1.35942746001079,1.18469521801048,1.37483114334836,1.65097030591439,1.30631289331742,1.56199717426408,1.53415970201111,1.35942746001079,1.33936615742542
"AT2G04230",NA,NA,"NM_126458|NP_178506",814960,"3702.AT2G04230.1",NA,"13407722",1,1.82082801828327,1.77586073911713,1.76386543924755,1.79391046065826,1.84160693807754,1.86776597061937,2.12597253199948,1.74581169019549,1.5609167032729
"AT2G04235",NA,NA,"NM_001335220|NM_001335221|NM_001335222|NM_147241|NP_001324637|NP_001324638|NP_001324639|NP_671774",814961,"3702.AT2G04235.1",NA,"13391482",1,1.68811090338714,1.71664044864244,1.71664044864244,1.73400954227315,1.71664044864244,1.87310137321801,1.30494382233895,1.71664044864244,1.71664044864244
"AT2G04240","XERICO","Encodes a small protein with an N-terminal trans-membrane domain and a RING-H2 zinc finger motif located at the C-terminus.  Gene expression is induced by salt and osmotic stress. Transcrips levels are induced by DELLA proteins and repressed by gibberellic acid. Involved in ABA metabolism.","NM_126459|NM_201687|NP_178507|NP_973416",814962,"3702.AT2G04240.2",NA,"13407728",1,4.24949811246192,4.69311722714383,4.36199712196051,3.25470908843683,3.77601538061681,3.56352894954889,4.24949811246192,4.44101931064525,4.47116338267363
"AT2G04270","RNE|RNEE/G","Similar to E.coli endoribonuclease E. Functions as a ribonuclease, is located in the chloroplast, and is involved in chloroplast development. Loss of function mutants are white and arrest at the cotyledon stage. The phenotype is rescued by providing sucrose.","NM_001202581|NM_001335223|NM_001335224|NM_001335225|NM_001335226|NM_126460|NM_180656|NM_180657|NM_180658|NP_001189510|NP_001318196|NP_001325370|NP_001325371|NP_001325372|NP_178508|NP_850987|NP_850988|NP_850989",814965,"3702.AT2G04270.5","GO:0006725|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0008152|GO:0071704|GO:0140098|GO:0004540|GO:0016787|GO:0016788|GO:0004518|GO:0003824|GO:0005737|GO:0110165|GO:0005622","13391498",1,2.24257016205545,1.28709408944176,1.62734191760847,1.49410449331361,1.62734191760847,1.47510247823828,2.04909806996998,1.62734191760847,1.62734191760847
"AT2G04280",NA,NA,"NM_126461|NP_565310",814966,"3702.AT2G04280.1","GO:0005737|GO:0012505|GO:0043231|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0016020|GO:0043226|GO:0043229|GO:0005886","13407734",1,5.3437313180952,5.02542146192899,5.18270761669165,4.18399003178178,4.14983303953644,4.02680728536355,5.1920650037632,5.04335382338842,5.04871982199528
"AT2G04300",NA,NA,"NM_001335227|NM_126462|NP_001324680|NP_178510",814968,"3702.AT2G04300.1",NA,"13391522",1,1.37474777797666,1.14938426268828,1.25453003311642,1.25098663620957,1.02558634618736,1.5089584794414,1.54731458417793,1.17521591105378,1.29495933378046
"AT2G04305",NA,NA,"NM_126463|NP_178511",814969,"3702.AT2G04305.1",NA,"13407738",1,5.01269030888241,5.27562641574418,5.26710790550677,5.45816657738312,5.52908773288333,5.53196497262822,4.94236341784496,5.00661224397542,5.26710790550677
"AT2G04340",NA,NA,"NM_126467|NP_565311",814973,"3702.AT2G04340.1",NA,"13391538",1,2.5077931723291,2.5077931723291,2.69699954966741,2.5077931723291,2.5077931723291,2.24643139309531,3.00438328174956,2.5077931723291,2.5077931723291
"AT2G04350","LACS8",NA,"NM_126468|NM_179603|NP_178516|NP_849934",814974,"3702.AT2G04350.1","GO:0016874|GO:0003824|GO:0016877|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0016020|GO:0005783|GO:0043226|GO:0043229|GO:0005886","13391544",1,3.77181024529235,3.74884576089391,3.03267230383003,4.66536744997521,4.57488856535316,4.72880796188016,3.42324619973914,3.81559975497091,3.08862186046792
"AT2G04360",NA,NA,"NM_001335228|NM_001335229|NM_001335230|NM_126469|NP_001324048|NP_001324049|NP_001324050|NP_178517",814975,"3702.AT2G04360.1",NA,"13407746",1,6.48551129535801,5.87967535185193,5.62083165481196,5.41718727801119,5.55022011584388,5.44113153620205,5.40467824986726,5.55348147309639,5.53631536290666
"AT2G04378",NA,NA,"NM_001124793|NM_001124794|NP_001118265|NP_001118266",6241027,"3702.AT2G04378.2",NA,"13407757",1,1.48294069654832,1.39165462061847,1.47716318503045,1.17522262944057,1.50920731801733,1.46739828401257,1.59592574143085,1.57722194209572,1.60630066580175
"AT2G04380",NA,NA,"NM_126471|NP_178519",814977,"3702.AT2G04380.1",NA,"13391558",1,1.44368486326383,1.44368486326383,1.54493531211616,1.44368486326383,1.26895262126352,1.49706032640937,1.40466134744135,1.74328760504176,1.29847201877856
"AT2G04390","dS17",NA,"NM_126472|NP_178520",814978,"3702.AT2G04390.1",NA,"13391563",1,8.20659168540344,7.88130412656196,8.09334182057583,7.62637246610115,7.38530187003198,7.88130412656196,8.27833930826617,7.85999982512758,7.88130412656196
"AT2G04395","POT1c",NA,"NM_001335231|NM_001335232|NM_001335233|NM_001335234|NM_001335235|NP_001318197|NP_001325229|NP_001325230|NP_001325231|NP_001325232",814979,"3702.AT2G04395.1","GO:0010833|GO:0044085|GO:2000113|GO:0051171|GO:0051128|GO:0032204|GO:0065004|GO:0006139|GO:1905324|GO:0050789|GO:0032210|GO:0065008|GO:0006807|GO:0065009|GO:0051053|GO:0043933|GO:0071704|GO:0022607|GO:0071824|GO:0034622|GO:0016233|GO:0043170|GO:0033043|GO:0044237|GO:0009892|GO:0016043|GO:0034641|GO:0051172|GO:0044238|GO:0018130|GO:0071840|GO:0006278|GO:0034654|GO:0051276|GO:0071897|GO:0050794|GO:0019438|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0031324|GO:0048519|GO:0032200|GO:0051052|GO:0044260|GO:0065003|GO:0009058|GO:0050790|GO:0000723|GO:1901360|GO:0009889|GO:0044271|GO:0007004|GO:0010556|GO:0051348|GO:0048523|GO:0060249|GO:0008152|GO:0033044|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0042592|GO:0044249|GO:1901576|GO:1901362|GO:0009987|GO:0080090|GO:0010558|GO:0090304|GO:0031326|GO:0060255|GO:1904356|GO:0006996|GO:0019219|GO:0010605|GO:0065007|GO:0043086|GO:0051338|GO:2000112|GO:0044092|GO:0006259|GO:0003676|GO:0003964|GO:0003697|GO:0005488|GO:0003824|GO:0016779|GO:0016772|GO:0004857|GO:0003720|GO:0030234|GO:0043565|GO:0016740|GO:0097159|GO:0003677|GO:0042162|GO:0098772|GO:1901363|GO:0140097|GO:0034061|GO:0043232|GO:0000783|GO:0043228|GO:0032991|GO:0005634|GO:0043231|GO:0000781|GO:0032993|GO:0005694|GO:0005622|GO:0043227|GO:0098687|GO:0110165|GO:0043226|GO:0043229","13407765",1,0.931118990197858,0.790243032472829,0.642671325387953,0.975819921224592,0.931118990197858,1.29662099367457,0.975819921224592,0.975819921224592,1.29310403708177
"AT2G04400","IGPS",NA,"NM_126473|NP_178521",814980,"3702.AT2G04400.1","GO:0016053|GO:0006725|GO:0043436|GO:0046483|GO:0009073|GO:0008652|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006082|GO:0046394|GO:0044238|GO:0018130|GO:1901360|GO:0006807|GO:0009072|GO:0044271|GO:1901605|GO:0019438|GO:0006520|GO:0044283|GO:0019752|GO:0008152|GO:0071704|GO:0044281|GO:0016829|GO:0016831|GO:0016853|GO:0016830|GO:0003824","13391567",1,4.36692666513899,4.53166801589775,4.23258563603991,4.70626692335944,4.82701777746487,4.8255148769809,4.33586319408869,4.63999360321774,4.5566363444539
"AT2G04410",NA,NA,"NM_126474|NP_178522",814981,"3702.AT2G04410.1","GO:0071944|GO:0110165|GO:0016020|GO:0005886","13407770",1,4.43949085970041,4.50214694668738,4.36049457465652,4.24608728562401,4.49573471570399,4.41577715788754,4.31823550764627,4.47040580205288,4.15457114435637
"AT2G04420",NA,NA,"NM_126475|NP_178523",814982,"3702.AT2G04420.1",NA,"13391578",1,1.55250115763303,1.41366554055592,1.84121036977257,1.71664044864244,1.55250115763303,1.55250115763303,1.55250115763303,1.55250115763303,1.24707151665412
"AT2G04425","LCR82","Encodes a member of a family of small,secreted, cysteine rich protein with sequence similarity to the PCP (pollen coat protein) gene family.","NM_001036242|NP_001031319",3768214,"3702.AT2G04425.1",NA,"13407775",1,1.16307272610818,1.14108515190369,1.27586085609294,1.14108515190369,1.14344961661323,1.16307272610818,1.3900099430721,1.25579955350757,1.16307272610818
"AT2G04430","atnudt5|NUDT5",NA,"NM_001335236|NM_126476|NP_001324657|NP_178524",814983,"3702.AT2G04430.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016462|GO:0000166|GO:0036094|GO:0005488|GO:0003824|GO:0097159|GO:0004551|GO:1901265|GO:0016787|GO:0016818|GO:0016817|GO:1901363","13391581",1,3.06112141662003,3.77422789881226,3.37507975493796,3.47604221436322,3.49210229601821,3.82107144151687,3.36699610944879,3.4306064590114,3.47604221436322
"AT2G04440",NA,NA,"NM_126477|NP_178525",814984,"3702.AT2G04440.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016462|GO:0000166|GO:0036094|GO:0005488|GO:0003824|GO:0097159|GO:0004551|GO:1901265|GO:0016787|GO:0016818|GO:0016817|GO:1901363","13391591",1,1.60591659238999,1.37365789904773,1.39673290327453,1.22035681702703,1.7138726160333,1.36362713910471,1.4551717512377,1.36780563023754,1.02120749993815
"AT2G04450","ATNUDT6|ATNUDX6|NUDT6|NUDX6","Encodes a protein with NADH pyrophosphatase activity. Although this protein was also shown to have ADP-ribose diphosphatase activity in vitro, mutant analyses suggest that NUDX6 is involved in NADH metabolism in vivo.","NM_126478|NP_178526",814985,"3702.AT2G04450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016462|GO:0000166|GO:0036094|GO:0005488|GO:0003824|GO:0097159|GO:0004551|GO:1901265|GO:0016787|GO:0016818|GO:0016817|GO:1901363","13391597",1,1.54079240049367,1.320532551682,1.2531413101236,1.29558140879792,1.320532551682,1.320532551682,1.13617594808948,1.320532551682,1.51493118477969
"AT2G04480",NA,NA,"NM_126480|NP_178528",814988,"3702.AT2G04480.1",NA,"13407778",1,2.24720517314754,2.24720517314754,2.24720517314754,2.5170148063203,2.24720517314754,1.94776718274028,1.91961253285421,2.48255020378528,2.24720517314754
"AT2G04495",NA,NA,"NM_147243|NP_671776",814990,"3702.AT2G04495.1",NA,"13391608",1,1.03010314195541,0.873712754585054,1.16583866317444,1.2743425283422,0.890436047243236,1.04037793919335,0.893624660947318,0.937545733354725,1.22402618769603
"AT2G04500",NA,NA,"NM_126482|NP_178530",814991,"3702.AT2G04500.1",NA,"13391611",1,1.15140814918929,1.29662099367457,1.29662099367457,1.29662099367457,1.27769454715043,1.29662099367457,1.29662099367457,1.28156760125013,1.37359486187289
"AT2G04515",NA,NA,"NM_147244|NP_671777",814993,"3702.AT2G04515.1",NA,"13391615",1,0.731999673409579,1.05933571540518,1.17890626301119,1.18963093835366,0.947732097364069,0.982219244661402,1.31549410080673,0.933885944427873,0.877871357866968
"AT2G04520",NA,NA,"NM_126483|NP_178531",814994,"3702.AT2G04520.1",NA,"13407782",1,4.05846064894432,4.02672338173296,4.28244603878805,4.56679790770063,4.86355730939775,4.42044569582823,4.45008274359878,4.62365140691154,4.35834443284454
"AT2G04530","CPZ|TRZ2","Encodes a protein with RNAse Z activity suggesting a role in tRNA processing. Protein contains a signal sequence for import into the chloroplast.","NM_126484|NP_178532",814995,"3702.AT2G04530.1",NA,"13391619",1,2.23121584815246,1.50168237735266,1.543422575897,1.8338409724054,2.21329365784423,1.84950496526389,1.55420842361121,1.74328760504176,1.90496942969049
"AT2G04540","mtKAS",NA,"NM_126485|NP_178533",814996,"3702.AT2G04540.1","GO:0016053|GO:0006629|GO:0043436|GO:0072330|GO:0044237|GO:0044249|GO:0009058|GO:1901576|GO:0009987|GO:0008610|GO:0006082|GO:0032787|GO:0046394|GO:0044238|GO:0006631|GO:0044283|GO:0044255|GO:0019752|GO:0006633|GO:0044281|GO:0071704|GO:0008152|GO:0016746|GO:0016747|GO:0016740|GO:0003824","13407786",1,4.42044569582823,4.42044569582823,4.42044569582823,4.42044569582823,4.35145618788595,4.30672400535643,4.42044569582823,4.42044569582823,4.33690321369838
